Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 200.494, -32.9426, 206.947, -154.974, 240.02, 89.5739, 2.2129E-011, 170.538, 0, 0, 5.05404E-011, -59.7436
100, 2.00000, 0.0195217, -77.0149, 0.00734305, 37.9703, 0.01539, -170.305, 3.22729E-015, -93.9452, 6.75322E-016, 9.46232, 1.60119E-015, 123.69
150, 3.00000, 1.36056, -60.4499, 1.36721, -74.2076, 0.552227, -100.735, 2.98704E-013, -67.6291, 1.33168E-013, -80.789, 6.35529E-014, 26.5651
200, 4.00000, 0.0353017, -172.966, 0.0475187, 64.4066, 0.0207425, 8.48489, 4.91046E-015, -84.1605, 4.60694E-015, -42.4362, 1.83103E-015, 104.036
250, 5.00000, 0.311587, 8.56664, 0.977208, -176.93, 0.0562462, -30.5502, 4.13564E-014, 31.3858, 1.15915E-013, -52.4716, 1.60856E-014, 83.6598
300, 6.00000, 0.0382224, 168.489, 0.0731077, 171.831, 0.054612, 168.914, 4.96507E-016, 116.565, 5.33369E-015, -92.3859, 1.98603E-015, 153.435
350, 7.00000, 0.687169, -152.877, 1.53381, 80.7655, 0.350531, -8.5189, 5.37623E-014, 7.59464, 2.13902E-014, -94.7636, 5.0243E-014, -45
400, 8.00000, 0.0446172, -24.2254, 0.046944, 97.6164, 0.0275813, -132.171, 2.15923E-015, 46.0416, 8.61765E-016, -14.9314, 1.33689E-015, 175.236
450, 9.00000, 0.852517, -130.816, 1.12065, -115.213, 0.408686, -159.419, 5.4491E-014, 19.0256, 5.32907E-015, 180, 1.12347E-014, -71.565
500, 10.00000, 0.013569, 59.5005, 0.00727629, -102.886, 0.0228217, 156.576, 8.88178E-016, 0, 2.28878E-016, -14.0362, 1.26707E-015, 118.811
550, 11.00000, 0.99992, 72.7957, 0.671396, 176.92, 0.169208, -28.2492, 6.98449E-014, 172.694, 2.08107E-014, 39.8056, 1.63772E-014, 130.601
650, 13.00000, 0.49254, -8.51418, 0.162019, -155.166, 0.171822, 129.492, 2.19229E-014, -96.9811, 1.06674E-014, 2.38594, 3.97205E-015, -63.4349
750, 15.00000, 0.085519, -128.795, 0.0610369, -130.938, 0.191616, -162.049, 2.67377E-015, 138.366, 1.25607E-015, -45, 6.76417E-015, -66.8014
850, 17.00000, 0.453121, -32.8123, 0.280497, 116.762, 0.170938, -98.9372, 1.46078E-014, 70.4633, 6.40475E-015, -33.6901, 2.51215E-015, -45
950, 19.00000, 0.327532, -118.042, 0.259702, 97.0739, 0.117955, -172.391, 5.82841E-015, -17.7447, 1.88411E-015, 135, 2.22045E-015, 36.8699
1050, 21.00000, 0.153234, 87.8831, 0.035621, 92.1606, 0.146176, 17.614, 2.78221E-015, 151.39, 3.46845E-015, -50.1944, 9.93014E-016, -153.435
1150, 23.00000, 0.500456, 70.7841, 0.126917, -175.53, 0.138296, 1.43476, 1.68066E-014, -43.394, 7.86928E-015, 73.6105, 4.46304E-015, 84.2894
1250, 25.00000, 0.331171, -25.2818, 0.357622, 162.593, 0.118355, 99.2826, 1.55511E-014, 99.8658, 2.04715E-015, -130.601, 2.84356E-015, -141.34
1350, 27.00000, 0.425701, -88.8674, 0.348927, -119.952, 0.205339, 151.466, 3.23302E-015, -15.9454, 3.87784E-015, 156.371, 1.98603E-015, -153.435
1450, 29.00000, 0.635181, -179.657, 0.364183, -102.558, 0.530733, 101.524, 9.05768E-015, -168.69, 8.74754E-015, -113.962, 5.61733E-015, -108.435
1550, 31.00000, 0.98421, 153.507, 0.780425, -34.0294, 0.22835, -17.7235, 3.39866E-014, -83.2464, 1.44107E-014, 56.3099, 2.21433E-014, 173.089
1650, 33.00000, 0.0681398, 113.121, 0.302694, -106.403, 0.120353, -48.5358, 2.31022E-015, 125.218, 1.66533E-015, 90, 1.04738E-015, 122.005
1750, 35.00000, 0.994143, -78.7464, 0.489333, 36.2425, 0.648998, -127.316, 1.71536E-014, -68.7495, 7.44429E-015, -72.646, 1.47822E-014, -147.265
1850, 37.00000, 0.52408, -162.423, 0.473805, 10.896, 0.15141, -84.2539, 2.40711E-014, -60.124, 9.93014E-016, -63.4349, 6.60186E-015, -160.346
1950, 39.00000, 0.107814, -147.049, 0.362206, 85.8929, 0.172128, -36.1841, 5.17893E-015, 59.0362, 2.66454E-015, -90, 3.92837E-015, 137.291
2050, 41.00000, 0.254746, 37.6157, 0.383221, 103.283, 0.244053, -38.4606, 9.05768E-015, 101.31, 3.61462E-015, 42.5104, 2.59897E-015, -19.9831
2150, 43.00000, 0.518022, -3.48735, 0.516992, 158.568, 0.12613, -24.7856, 1.06951E-014, -85.2364, 2.59897E-015, -19.9831, 8.2134E-015, 170.665
2250, 45.00000, 0.104146, -94.1398, 0.364589, -179.466, 0.177135, 71.2406, 3.08474E-015, -120.256, 2.80867E-015, 161.565, 3.1578E-015, -169.875
2350, 47.00000, 0.592036, 138.763, 0.259253, -135.751, 0.434244, 63.5047, 1.16568E-014, -162.255, 2.80867E-015, -161.565, 4.52884E-015, -11.3099
2450, 49.00000, 0.597353, 98.1393, 0.557318, -85.946, 0.128317, 62.14, 1.13964E-014, 47.7639, 1.69468E-015, 31.6075, 1.0294E-014, -106.285
