Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 207.485, -33.5122, 193.706, -154.794, 201.223, 84.9399, 9.09495E-012, -36.8699, 3.04918E-011, -162.646, 1.45519E-011, 0
100, 2.00000, 0.0167834, -91.0508, 0.0161556, 21.9882, 0.0060792, 59.373, 1.45419E-015, -76.7595, 1.22408E-015, -3.90049, 5.97873E-016, 68.1986
150, 3.00000, 2.42357, -70.9705, 2.51422, -68.3226, 2.21708, -62.5627, 1.71121E-013, 41.6335, 1.21418E-013, -110.556, 2.84217E-014, 0
200, 4.00000, 0.0378504, 174.096, 0.0428591, 31.0919, 0.0495222, -69.2644, 4.44089E-016, -90, 1.51007E-015, -72.8973, 8.88178E-016, 180
250, 5.00000, 1.33183, 65.2735, 0.636013, 179.591, 1.91196, -63.5731, 4.49387E-014, -161.565, 1.46482E-014, -165.964, 1.02476E-013, -33.6901
300, 6.00000, 0.0259259, -141.417, 0.0298177, -42.6007, 0.0519854, -146.125, 1.11022E-015, 180, 2.22045E-016, 0, 2.22045E-015, 143.13
350, 7.00000, 1.61303, -154.851, 0.989233, 89.7657, 1.90991, -48.7846, 6.70325E-014, -147.995, 4.01944E-014, 135, 5.72858E-014, 97.125
400, 8.00000, 0.0385113, -28.0555, 0.0311986, 96.5436, 0.043715, -132.393, 6.66134E-016, -90, 8.9509E-016, -29.7449, 1.33689E-015, 131.634
450, 9.00000, 1.43431, -119.228, 1.42288, -139.928, 1.74778, -122.427, 6.7408E-014, -18.4349, 3.62307E-014, 101.31, 3.17764E-014, -153.435
500, 10.00000, 0.00162686, -120.272, 0.0315254, 48.9263, 0.00513692, -100.123, 1.38778E-016, 180, 5.85504E-016, 84.5597, 1.49468E-016, -68.1986
550, 11.00000, 1.07307, 95.6243, 1.21295, -160.937, 1.05727, -42.6543, 8.88178E-015, -143.13, 2.07917E-014, -70.0169, 1.58882E-014, -63.4349
650, 13.00000, 0.551411, 130.646, 0.161042, -60.0452, 0.321064, -111.701, 5.0243E-015, 135, 1.98603E-015, 63.4349, 4.44089E-015, -36.8699
750, 15.00000, 0.13453, -119.573, 0.196041, -86.252, 0.446626, -77.0823, 5.61733E-015, 71.565, 2.51215E-015, 135, 3.55271E-015, -90
850, 17.00000, 0.896957, -13.7208, 0.665828, 82.146, 0.510166, -138.33, 1.06951E-014, -85.2364, 1.20805E-014, 162.897, 1.08052E-014, -9.46232
950, 19.00000, 0.461037, -117.354, 0.794164, 109.54, 0.588761, -44.1159, 1.77636E-014, 0, 0, 0, 3.97205E-015, -116.565
1050, 21.00000, 0.124929, 98.7299, 0.378305, 84.5925, 0.431506, 71.4345, 1.77636E-015, 0, 3.97205E-015, 26.5651, 4.44089E-015, -90
1150, 23.00000, 0.788599, 80.0461, 0.733852, 172.588, 0.582606, -67.6109, 1.63832E-014, -122.829, 3.10862E-015, -90, 1.43214E-014, -97.125
1250, 25.00000, 0.528786, -55.7063, 0.355442, -142.683, 0.639084, 45.1821, 7.16072E-015, 29.7449, 1.77636E-015, 180, 2.66454E-015, 90
1350, 27.00000, 0.263193, -165.521, 0.608053, -155.548, 0.851879, -171.778, 4.44089E-015, 180, 1.98603E-015, 116.565, 3.97205E-015, 63.4349
1450, 29.00000, 1.13762, -168.992, 0.848506, -72.815, 0.870305, 24.8016, 1.46482E-014, -14.0362, 3.97205E-015, -116.565, 5.0243E-015, -135
1550, 31.00000, 0.828242, 99.432, 1.12152, 3.94165, 0.994049, -173.512, 1.13742E-014, -141.34, 3.55271E-015, 180, 3.97205E-015, -116.565
1650, 33.00000, 0.373182, -65.9597, 0.35998, -54.4559, 0.762803, -79.5458, 9.27286E-015, 16.6992, 0, 0, 5.32907E-015, -90
1750, 35.00000, 1.33334, -69.8271, 1.02643, 12.8844, 1.66511, 144.475, 2.07157E-014, -59.0362, 3.55271E-015, 90, 1.13742E-014, -141.34
1850, 37.00000, 1.07556, 174.82, 0.89342, 69.5091, 0.765894, -87.2459, 1.12347E-014, 108.435, 5.61733E-015, 108.435, 1.13742E-014, 38.6598
1950, 39.00000, 0.230746, 43.7848, 0.522964, -19.7909, 0.727887, 28.7017, 8.88178E-016, 0, 4.44089E-016, 180, 7.10543E-015, 0
2050, 41.00000, 0.922343, 40.8594, 0.4739, 136.728, 0.963967, -115.483, 1.12347E-014, -161.565, 1.77636E-015, 90, 4.18953E-015, -147.995
2150, 43.00000, 0.992102, -70.0187, 0.923354, -173.68, 0.669252, 24.376, 7.22925E-015, 47.4896, 2.66454E-015, 0, 3.97205E-015, -153.435
2250, 45.00000, 0.167728, 170.713, 0.551172, 91.0814, 0.833394, 102.823, 2.51215E-015, -135, 1.77636E-015, -90, 7.5886E-015, 69.444
2350, 47.00000, 1.52458, 134.877, 0.767269, -144.217, 1.29223, -9.5607, 1.60856E-014, -83.6598, 2.51215E-015, -45, 6.40475E-015, -33.6901
2450, 49.00000, 1.073, 37.7284, 1.13097, -81.2934, 0.696059, 115.494, 3.9968E-015, -90, 4.18953E-015, 32.0054, 7.10543E-015, 90
