Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 190.649, -35.6057, 208.699, -154.019, 203.527, 86.2038, 5.14488E-012, -135, 2.44043E-011, 26.5651, 2.62338E-011, 56.3099
100, 2.00000, 0.0762665, -75.6721, 0.0128313, 43.2939, 0.0195642, -177.663, 1.07783E-014, 41.2414, 5.55112E-016, 53.1301, 3.55271E-015, -90
150, 3.00000, 2.53856, -94.5891, 1.30246, -77.1537, 1.78208, -75.3275, 1.75922E-013, 136.637, 1.42109E-013, -36.8699, 3.06111E-013, -158.199
200, 4.00000, 0.103111, -154.976, 0.0566715, 93.3954, 0.0305165, -67.0778, 7.13399E-015, 20.9735, 2.78221E-015, -28.6105, 6.04027E-015, -17.1027
250, 5.00000, 1.33395, 57.1797, 0.530321, 164.014, 0.702046, -57.4177, 6.20455E-014, -156.371, 1.46482E-014, -14.0362, 1.42109E-014, 180
300, 6.00000, 0.272451, 158.085, 0.104552, 150.989, 0.0557809, 108.908, 2.07026E-014, -51.5321, 9.99201E-016, 90, 1.77636E-015, 0
350, 7.00000, 1.80387, -167.623, 1.40701, 79.0127, 1.06718, -28.284, 1.72883E-013, -9.46232, 3.62307E-014, 168.69, 6.07088E-014, 110.556
400, 8.00000, 0.153522, -58.7716, 0.0528689, 112.022, 0.0638093, -147.754, 7.44429E-015, -107.354, 1.83103E-015, -165.964, 5.61733E-015, 71.565
450, 9.00000, 2.22233, -136.75, 1.17487, -145.595, 1.10242, -144.65, 6.39488E-014, 0, 6.02915E-014, -135, 7.10543E-015, 90
500, 10.00000, 0.094019, -18.1937, 0.0599452, -114.363, 0.027945, -136.184, 6.95553E-015, 114.52, 2.10942E-015, 180, 2.22045E-015, 0
550, 11.00000, 0.900382, -2.57159, 0.907629, -172.319, 0.950111, -52.6903, 5.28149E-014, -70.3462, 3.44906E-014, 34.5085, 3.35162E-014, -57.9946
650, 13.00000, 0.923955, -59.8739, 0.576372, -177.188, 0.427524, 140.667, 1.78742E-014, 26.5651, 7.16072E-015, 119.745, 3.26096E-014, -60.6422
750, 15.00000, 0.736896, 135.585, 0.0730189, -28.2879, 0.197835, 27.5895, 2.77627E-014, 59.7436, 1.79018E-015, -82.875, 1.03959E-014, 109.983
850, 17.00000, 0.651022, -35.7199, 0.307508, 111.901, 0.717214, -145.597, 4.37377E-014, 77.0926, 1.12347E-014, 108.435, 1.50729E-014, 135
950, 19.00000, 0.610813, -60.696, 0.186271, 173.439, 0.297411, -26.4918, 3.17299E-014, -83.5713, 5.61733E-015, -161.565, 6.04027E-015, -162.897
1050, 21.00000, 0.205091, -60.4685, 0.187321, 58.6114, 0.200521, 142.317, 1.32205E-014, 29.1481, 3.55965E-015, 3.57633, 4.57757E-015, -104.036
1150, 23.00000, 0.327663, 119.112, 0.339549, 176.286, 0.503481, -34.694, 1.20805E-014, -72.8973, 6.66134E-015, 36.8699, 1.46482E-014, -75.9638
1250, 25.00000, 0.271754, -63.1078, 0.522166, 178.981, 0.437458, 71.8, 1.67581E-014, -57.9946, 5.61733E-015, 108.435, 7.11929E-015, 3.57633
1350, 27.00000, 0.528624, -129.386, 0.49852, -150.352, 0.423813, -134.545, 3.66205E-015, 104.036, 3.55271E-015, 90, 1.52808E-014, -144.462
1450, 29.00000, 0.787126, 104.223, 1.11958, -73.5695, 0.60503, 51.2877, 1.08052E-014, -99.4623, 1.06581E-014, 0, 7.94411E-015, 63.4349
1550, 31.00000, 1.43642, 84.1326, 1.33923, -33.9334, 1.41788, -110.175, 3.3704E-014, -18.4349, 7.94411E-015, -63.4349, 2.38984E-014, 41.9872
1650, 33.00000, 1.23213, 173.235, 0.255261, 51.9956, 0.677108, 45.155, 2.82861E-014, 157.865, 8.88178E-016, 0, 1.24345E-014, 180
1750, 35.00000, 1.34661, -105.708, 1.66792, 54.9426, 0.915936, 151.131, 8.90883E-014, 159.578, 1.95601E-014, -2.60256, 1.06581E-014, 0
1850, 37.00000, 0.474567, 30.8813, 0.0558042, -41.8583, 0.861901, -87.2004, 4.44089E-015, 143.13, 3.55271E-015, 0, 7.94411E-015, 63.4349
1950, 39.00000, 0.331316, 8.7175, 0.17653, 142.586, 0.210691, 76.0389, 8.26054E-015, 143.746, 1.40433E-015, 18.4349, 4.90513E-015, 84.8056
2050, 41.00000, 0.180789, -158.907, 0.575958, 147.939, 0.132378, -73.3914, 7.63475E-015, -139.128, 1.11022E-015, 180, 4.96507E-015, -63.4349
2150, 43.00000, 0.22452, -142.63, 0.249799, -167.45, 0.825956, 64.4928, 8.88178E-015, 143.13, 1.77636E-015, 0, 1.06951E-014, 48.3665
2250, 45.00000, 0.567856, 92.1206, 0.0735533, -58.2703, 0.232739, -147.486, 1.82725E-014, -25.9423, 2.49492E-015, 159.146, 5.56885E-015, -94.5739
2350, 47.00000, 0.316445, 80.099, 1.09585, -106.669, 0.548674, 4.53437, 5.77316E-015, 112.62, 8.53068E-015, -38.6598, 4.78299E-015, -68.1986
2450, 49.00000, 0.368629, -5.90579, 0.300229, -66.0125, 0.961274, 172.309, 9.27286E-015, 73.3008, 1.98603E-015, 116.565, 1.25607E-014, -171.87
