Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 243.646, -30.3004, 226.92, -150.334, 219.954, 87.4224, 2.2129E-011, -9.46232, 1.81899E-011, 53.1301, 1.81899E-011, 180
100, 2.00000, 0.000947147, 65.748, 0.00874143, 35.0231, 0.00736817, 173.367, 2.48253E-016, 26.5651, 3.51083E-016, -108.435, 4.44089E-016, 90
150, 3.00000, 0.260314, -119.472, 0.908623, -81.8798, 0.615114, -72.8095, 3.55271E-014, -126.87, 1.42109E-014, 180, 1.42109E-014, 0
200, 4.00000, 0.00384183, -87.4128, 0.0129092, 27.5066, 0.0187708, -70.9538, 4.74287E-016, -20.556, 1.57009E-016, 135, 0, 0
250, 5.00000, 0.15098, 104.972, 0.333115, -161.341, 0.538131, 145.343, 1.28095E-014, -56.3099, 7.94411E-015, -153.435, 1.75007E-014, 54.2933
300, 6.00000, 0.00601146, -83.6181, 0.014205, -3.94062, 0.0166968, -26.1885, 2.28878E-016, -165.964, 8.40036E-016, 97.5946, 8.88178E-016, 90
350, 7.00000, 0.0631641, 33.7898, 0.343164, 125.007, 0.105565, 8.18677, 3.58036E-015, -150.255, 2.48779E-014, -88.4657, 7.10543E-015, 90
400, 8.00000, 0.00386475, 56.7059, 0.0176923, 99.5673, 0.00687669, -147.294, 3.37946E-016, -19.179, 5.72196E-017, 104.036, 1.11022E-016, 0
450, 9.00000, 0.119157, -175.878, 0.36638, -65.6824, 0.292377, -156.252, 4.37377E-015, -23.9625, 4.44089E-016, 0, 5.0243E-015, -135
500, 10.00000, 0.00126936, -8.51161, 0.014826, 125.511, 0.0126085, -34.6015, 1.00074E-016, -123.69, 1.24127E-016, 63.4349, 4.00297E-016, 33.6901
550, 11.00000, 0.160767, -160.757, 0.441064, -116.692, 0.286094, -34.7671, 3.7943E-015, 20.556, 3.66205E-015, 165.964, 3.97205E-015, 63.4349
650, 13.00000, 0.0895278, -3.55982, 0.243242, 2.03007, 0.305181, 123.836, 5.95808E-015, 153.435, 2.51215E-015, 45, 3.55271E-015, 180
750, 15.00000, 0.0359219, 15.5243, 0.134541, 129.974, 0.0663286, 7.54694, 1.13221E-015, -11.3099, 7.1089E-016, 141.34, 1.98603E-015, 63.4349
850, 17.00000, 0.192585, 73.1661, 0.45661, 152.291, 0.0857238, -176.577, 4.7675E-015, 117.759, 1.1976E-014, 100.685, 3.23302E-015, -74.0546
950, 19.00000, 0.0324385, 166.995, 0.309926, -134.254, 0.226835, 38.3165, 3.12642E-015, -16.5044, 5.19793E-015, -160.017, 3.58036E-015, -7.12502
1050, 21.00000, 0.0641599, 115.089, 0.195933, -96.6701, 0.176746, 133.99, 1.77636E-015, -90, 2.70129E-015, 9.46232, 8.88178E-016, -90
1150, 23.00000, 0.166345, -150.125, 0.263872, -75.1172, 0.135251, -37.1714, 2.67377E-015, 48.3665, 9.93014E-016, 63.4349, 1.60119E-015, -146.31
1250, 25.00000, 0.0609653, -64.0606, 0.0943166, 69.5473, 0.0942199, -19.7749, 2.22045E-016, 0, 4.44089E-016, -90, 0, 0
1350, 27.00000, 0.116459, -118.014, 0.155407, 63.8539, 0.285464, -58.9568, 3.66205E-015, 104.036, 2.74654E-015, 165.964, 2.22045E-015, 0
1450, 29.00000, 0.143095, -0.0572281, 0.17318, 50.3628, 0.182298, 126.118, 6.66134E-016, 90, 1.11022E-015, -36.8699, 1.11022E-015, 0
1550, 31.00000, 0.0403889, 178.092, 0.21143, 163.553, 0.230984, -33.5303, 9.15513E-016, -165.964, 6.28037E-016, 45, 0, 0
1650, 33.00000, 0.0760289, -26.8571, 0.0635945, -2.59577, 0.117289, 91.2102, 3.14018E-016, 45, 6.28037E-016, 135, 6.66134E-016, 90
1750, 35.00000, 0.155797, 10.9756, 0.296492, 77.4456, 0.102237, -172.056, 3.61462E-015, 137.49, 1.25607E-015, 45, 2.39149E-015, 158.199
1850, 37.00000, 0.0471851, 7.97674, 0.227462, 120.068, 0.151495, -46.3229, 9.48575E-016, 20.556, 1.33689E-015, -48.3665, 2.18689E-015, 23.9625
1950, 39.00000, 0.0668533, 56.3386, 0.231952, 166.128, 0.135326, 6.77814, 5.97873E-016, -21.8014, 2.28878E-015, 75.9638, 1.57009E-015, -8.1301
2050, 41.00000, 0.0715495, 91.8702, 0.196948, -132.714, 0.143812, 86.8167, 1.9101E-015, -35.5377, 1.33227E-015, -90, 1.48952E-015, -63.4349
2150, 43.00000, 0.125173, 136.17, 0.225781, -84.3092, 0.177986, 153.528, 1.83103E-015, -104.036, 4.96507E-016, 26.5651, 1.51007E-015, -17.1027
2250, 45.00000, 0.171857, -167.742, 0.268769, -51.9534, 0.126269, -156.02, 1.13221E-015, 78.6901, 1.18018E-015, -48.8141, 4.0762E-015, 29.3578
2350, 47.00000, 0.243206, -87.7788, 0.361718, 5.91386, 0.0358637, -75.0435, 7.73181E-016, -68.9625, 1.48803E-015, 109.618, 1.09344E-015, 66.0375
2450, 49.00000, 0.107495, -66.8063, 0.334847, 68.3949, 0.245571, -83.7223, 1.40433E-015, -161.565, 9.93014E-016, 26.5651, 1.40433E-015, 18.4349
