Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 205.884, -33.147, 219.416, -153.308, 220.522, 88.1117, 2.47409E-011, -36.0274, 2.57244E-011, -171.87, 4.36557E-011, 90
100, 2.00000, 0.00290017, -78.238, 0.00971255, 52.1297, 0.0404511, 170.35, 9.15513E-016, 75.9638, 1.25607E-015, -45, 0, 0
150, 3.00000, 1.20955, -67.4567, 1.06031, -66.7541, 1.52392, -95.6816, 4.76647E-014, 26.5651, 1.11501E-013, -120.651, 6.35529E-014, -26.5651
200, 4.00000, 0.0368982, -176.082, 0.0318844, 78.6877, 0.0468077, -15.1422, 9.93014E-016, -153.435, 2.59184E-015, -9.86581, 4.44089E-015, -36.8699
250, 5.00000, 0.764718, 60.4823, 0.796153, 177.709, 0.236158, -4.02748, 4.66273E-014, -130.365, 1.83103E-014, 157.166, 3.55271E-014, 143.13
300, 6.00000, 0.0415677, 174.728, 0.0525001, 170.676, 0.123816, 171.23, 1.98603E-015, -153.435, 1.60119E-015, -146.31, 1.77636E-015, -90
350, 7.00000, 1.07224, -150.47, 1.21556, 84.1785, 0.626759, -4.03014, 3.04063E-014, 6.70984, 3.27544E-014, -139.399, 2.92964E-014, -104.036
400, 8.00000, 0.0420444, -2.09237, 0.0351559, 97.3949, 0.0698041, -156.281, 2.77556E-015, 106.26, 5.55112E-016, 0, 3.55271E-015, 0
450, 9.00000, 0.948811, -117.507, 0.912724, -115.551, 1.00841, -133.976, 8.88178E-015, 53.1301, 3.55271E-015, 180, 0, 0
500, 10.00000, 0.00541066, 66.9176, 0.0167096, -85.7625, 0.0462451, 126.539, 2.77556E-016, 90, 1.11022E-016, -90, 4.44089E-016, 180
550, 11.00000, 0.891793, 75.8093, 0.38652, -158.046, 0.390499, -64.3811, 3.03544E-014, 159.444, 1.28095E-014, 123.69, 1.29321E-014, 15.9454
650, 13.00000, 0.260299, -18.8737, 0.0946459, 28.003, 0.613886, 103.038, 1.43214E-014, 172.875, 5.0243E-015, 45, 1.28095E-014, 56.3099
750, 15.00000, 0.163505, -18.889, 0.0643559, -45.2211, 0.50752, 172.981, 1.59872E-014, 0, 5.61733E-015, 18.4349, 7.10543E-015, -90
850, 17.00000, 0.238951, -18.2586, 0.310636, 125.192, 0.49232, -104.752, 5.40258E-015, -99.4623, 1.03579E-014, -120.964, 2.0273E-014, 28.8108
950, 19.00000, 0.222063, -112.832, 0.296806, 79.0205, 0.46439, 110.705, 5.0243E-015, -135, 4.44089E-015, -143.13, 8.88178E-015, 36.8699
1050, 21.00000, 0.180283, 125.235, 0.119263, 104.301, 0.183607, -22.47, 8.74754E-015, 23.9625, 9.93014E-016, 26.5651, 2.80867E-015, -18.4349
1150, 23.00000, 0.387456, 58.7263, 0.203721, -121.058, 0.28394, 44.6728, 6.28037E-015, 135, 6.35839E-015, 155.225, 4.44089E-016, -90
1250, 25.00000, 0.242608, -33.9985, 0.562461, -162.303, 0.128434, 162.202, 1.44397E-014, -91.7624, 3.87784E-015, -76.7595, 4.96507E-015, -116.565
1350, 27.00000, 0.419729, -99.6889, 0.440405, -115.849, 0.167997, 74.4887, 4.46304E-015, 84.2894, 4.44089E-015, 36.8699, 1.07319E-014, -114.444
1450, 29.00000, 0.794546, 169.532, 0.437551, -39.8423, 0.485996, 89.2633, 1.70614E-014, 128.66, 2.51215E-015, -45, 7.94411E-015, 153.435
1550, 31.00000, 0.714741, 144.717, 0.922624, -12.9675, 1.04762, -61.5593, 2.00972E-014, 135, 1.57135E-014, -132.709, 7.94411E-015, -63.4349
1650, 33.00000, 0.0571474, 127.208, 0.0446606, -88.9385, 0.75323, -99.386, 3.97205E-015, 116.565, 2.51215E-015, 135, 3.97205E-015, 116.565
1750, 35.00000, 1.18347, -57.3024, 0.736343, 93.7935, 0.803459, -139.469, 3.32919E-014, 9.21103, 3.97205E-015, -116.565, 8.37906E-015, 32.0054
1850, 37.00000, 0.410759, 178.069, 0.702022, 80.0863, 0.369652, -83.7372, 9.81025E-015, 95.1944, 1.98603E-015, -63.4349, 6.28037E-015, 45
1950, 39.00000, 0.205924, 104.958, 0.222173, 108.117, 0.411131, 11.6814, 2.84356E-015, 38.6598, 1.25607E-015, -45, 5.17893E-015, -149.036
2050, 41.00000, 0.692983, 52.706, 0.289647, -158.282, 0.153967, -93.5667, 9.93014E-015, -79.6952, 1.11022E-015, -143.13, 3.02013E-015, -53.9726
2150, 43.00000, 0.47247, -20.0814, 0.647965, -149.874, 0.270991, 125.628, 1.03316E-014, 8.65254, 3.11654E-015, 4.08562, 9.93014E-016, -63.4349
2250, 45.00000, 0.216582, -177.328, 0.313318, 174.715, 0.240725, 127.319, 3.23302E-015, 164.055, 1.40433E-015, -18.4349, 1.25607E-015, 135
2350, 47.00000, 0.821456, 155.122, 0.548907, -47.4939, 0.530747, 76.1598, 1.19492E-014, -138.013, 3.76822E-015, -45, 4.52884E-015, 11.3099
2450, 49.00000, 0.591447, 99.3697, 0.586883, -46.5163, 0.40354, -102.664, 9.78005E-015, -2.60256, 1.88411E-015, 135, 3.02013E-015, -72.8973
