Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 208.137, -33.1364, 193.809, -154.883, 199.303, 84.4484, 1.87276E-011, -29.0546, 9.09495E-012, 180, 1.45519E-011, 180
100, 2.00000, 0.0328051, -65.5753, 0.0293522, 36.376, 0.0489706, 166.518, 2.97904E-015, 116.565, 1.11022E-015, 180, 6.40475E-015, 123.69
150, 3.00000, 1.53703, -93.3478, 2.29562, -86.0733, 2.65028, -96.4006, 2.1935E-013, -24.9048, 5.69543E-014, 3.57633, 0, 0
200, 4.00000, 0.0515365, -147.92, 0.0614082, 74.3181, 0.0586631, -50.1218, 2.59897E-015, 70.0169, 3.38208E-015, -156.801, 1.98603E-015, -63.4349
250, 5.00000, 0.312903, 75.5762, 1.89176, 179.504, 0.231198, -41.2394, 1.03959E-014, -70.0169, 9.64195E-014, -174.184, 4.14314E-014, 59.0362
300, 6.00000, 0.108077, 157.579, 0.126446, 157.215, 0.109709, 140.305, 3.76822E-015, 45, 4.44089E-015, -90, 2.66454E-015, 180
350, 7.00000, 0.696096, -141.006, 2.04241, 77.1442, 1.19028, -26.5573, 2.13163E-014, -90, 3.55271E-014, -90, 6.35529E-014, 116.565
400, 8.00000, 0.0809954, -26.6185, 0.0891128, 79.2996, 0.0839321, -169.995, 3.10862E-015, 180, 8.88178E-016, 0, 4.44089E-015, 143.13
450, 9.00000, 1.19975, -153.855, 1.82666, -121.315, 1.58204, -148.563, 7.39272E-014, -35.2176, 3.17764E-014, 116.565, 7.65278E-014, -21.8014
500, 10.00000, 0.0432849, 15.5578, 0.0417111, -112.865, 0.0222661, 96.5474, 1.95554E-015, -55.4077, 6.47366E-016, 30.9638, 7.02167E-016, -71.565
550, 11.00000, 0.801325, 56.0572, 1.00621, 175.345, 0.653701, -66.8116, 1.43214E-014, -119.745, 1.33227E-014, -90, 3.17764E-014, -63.4349
650, 13.00000, 0.874748, -31.6842, 0.239013, -127.098, 0.545981, 97.7436, 1.00486E-014, -45, 7.10543E-015, 0, 1.28095E-014, 33.6901
750, 15.00000, 0.0886085, 162.057, 0.218194, 71.796, 0.530536, 107.249, 3.20237E-015, -56.3099, 3.55271E-015, -90, 1.28095E-014, -123.69
850, 17.00000, 0.505033, -5.59298, 0.858434, 90.8152, 0.820337, -138.528, 7.94411E-015, -116.565, 6.40475E-015, 33.6901, 1.24345E-014, 90
950, 19.00000, 0.303894, -49.0741, 0.213133, 153.226, 0.591991, 35.0719, 5.61733E-015, 18.4349, 5.95808E-015, -63.4349, 1.28095E-014, 146.31
1050, 21.00000, 0.241447, 45.5378, 0.204152, 153.381, 0.120316, -165.788, 8.53068E-015, 141.34, 4.44089E-016, 0, 2.39149E-015, 158.199
1150, 23.00000, 0.30485, 97.8242, 0.471979, -169.874, 0.462419, -0.481507, 1.20805E-014, 36.0274, 8.37906E-015, -57.9946, 5.61733E-015, -71.565
1250, 25.00000, 0.20779, -17.9234, 0.490266, 174.891, 0.0420252, 161.174, 5.46158E-015, 153.435, 3.15585E-015, 129.289, 3.95339E-015, -128.157
1350, 27.00000, 0.263076, -146.233, 0.640262, -124.01, 0.396712, -126.287, 2.80867E-015, -18.4349, 2.80867E-015, -18.4349, 6.46604E-015, -105.945
1450, 29.00000, 0.78839, 162.597, 0.713457, -104.572, 0.643557, 63.1481, 1.91319E-014, -68.1986, 3.55271E-015, 180, 1.98603E-015, -26.5651
1550, 31.00000, 1.47547, 139.748, 1.28855, -20.5071, 0.927361, -142.201, 1.28095E-014, -123.69, 9.44147E-015, -48.8141, 2.34486E-014, -24.6236
1650, 33.00000, 0.145337, 169.056, 0.25448, 147.14, 0.576902, 157.511, 8.88178E-015, 143.13, 5.0243E-015, -135, 3.55271E-015, 180
1750, 35.00000, 1.36725, -74.2321, 1.02049, 4.76611, 0.798036, 165.848, 1.28095E-014, -123.69, 9.05768E-015, -168.69, 2.51215E-015, 45
1850, 37.00000, 0.279158, 131.138, 0.723008, 0.228955, 0.599919, -156.302, 2.51215E-015, -135, 3.58036E-015, 97.125, 5.61733E-015, -71.565
1950, 39.00000, 0.344357, -107.558, 0.4201, 65.6948, 0.306187, -25.9217, 4.80356E-015, -33.6901, 6.66134E-015, 0, 3.02013E-015, -162.897
2050, 41.00000, 0.232803, -4.63704, 0.533645, 86.0976, 0.0919624, -85.4401, 3.6418E-015, 127.569, 3.34728E-015, -174.289, 1.29948E-015, 109.983
2150, 43.00000, 0.512429, -17.9527, 0.64897, 143.602, 0.6532, -9.07597, 1.25607E-015, 135, 2.80867E-015, 71.565, 3.20237E-015, 146.31
2250, 45.00000, 0.435265, -4.81611, 0.471007, 130.608, 0.380582, 94.0844, 8.34368E-015, 64.7989, 2.84356E-015, 51.3402, 2.97904E-015, 153.435
2350, 47.00000, 0.71629, 125.416, 0.909099, -166.345, 0.751142, 14.4655, 1.08416E-014, -124.992, 2.22045E-015, 126.87, 4.44089E-015, -143.13
2450, 49.00000, 0.68598, 87.2104, 0.746927, -103.965, 0.771614, 107.202, 1.02141E-014, -90, 7.11929E-015, -176.424, 1.19492E-014, -41.9872
