Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 234.986, -31.1695, 237.159, -150.057, 223.108, 88.4679, 1.54346E-011, -135, 1.82806E-011, 5.71059, 3.63798E-012, 0
100, 2.00000, 0.0101601, -72.7971, 0.00500662, 66.7914, 0.0162562, 171.087, 4.00297E-016, 33.6901, 2.22045E-016, 0, 4.44089E-016, 180
150, 3.00000, 0.479988, -109.243, 0.466227, -110.292, 0.727297, -84.3748, 7.94411E-015, 26.5651, 4.32206E-014, 9.46232, 2.84217E-014, 180
200, 4.00000, 0.0144619, -140.452, 0.00317964, 61.1339, 0.013922, -82.0999, 6.4796E-016, 46.7357, 4.49478E-016, -8.88066, 0, 0
250, 5.00000, 0.131609, 89.0283, 0.100084, 5.1753, 0.344171, 140.304, 3.97205E-015, -116.565, 6.40475E-015, -123.69, 7.94411E-015, 116.565
300, 6.00000, 0.028396, -169.959, 0.00867728, 31.2187, 0.0176275, 23.0476, 7.89084E-016, -34.249, 3.34221E-016, -138.366, 4.96507E-016, -26.5651
350, 7.00000, 0.122302, -119.954, 0.0834664, -166.007, 0.127294, 126.442, 2.36037E-015, -138.814, 1.98603E-015, 153.435, 3.97205E-015, -63.4349
400, 8.00000, 0.0187498, -29.6233, 0.00774944, 97.7995, 0.019506, -162.99, 2.77556E-017, 180, 1.94289E-016, 0, 2.22045E-016, 90
450, 9.00000, 0.199219, -105.235, 0.0887598, -150.597, 0.219683, -148.129, 6.21725E-015, 0, 3.20237E-015, 56.3099, 7.94411E-015, 153.435
500, 10.00000, 0.0111251, -3.18427, 0.00424602, 159.671, 0.0122222, -26.1854, 1.24127E-016, -153.435, 1.14439E-016, 14.0362, 1.57009E-016, 135
550, 11.00000, 0.0574933, -7.38886, 0.156137, -103.557, 0.268635, -17.1594, 2.51215E-015, 45, 3.66205E-015, -14.0362, 7.32411E-015, -104.036
650, 13.00000, 0.222748, 13.5415, 0.111385, -48.3703, 0.336794, 147.306, 2.22045E-015, -90, 1.77636E-015, 90, 8.88178E-016, 0
750, 15.00000, 0.101407, 155.506, 0.11615, 105.715, 0.146703, 127.62, 1.98603E-015, 26.5651, 0, 0, 8.88178E-016, 180
850, 17.00000, 0.159202, 72.308, 0.247037, 162.062, 0.346194, -102.666, 4.52884E-015, -101.31, 2.80867E-015, -71.565, 3.20237E-015, 123.69
950, 19.00000, 0.194722, 7.89728, 0.178847, -93.2632, 0.234215, 78.4707, 8.88178E-016, 0, 3.10862E-015, 0, 1.98603E-015, -153.435
1050, 21.00000, 0.00203148, 119.749, 0.066557, -127.324, 0.112192, -155.82, 8.9509E-016, -150.255, 1.11022E-015, -53.1301, 6.28037E-016, 135
1150, 23.00000, 0.145865, -109.656, 0.156681, -41.2241, 0.213058, 45.1365, 9.93014E-016, 116.565, 9.93014E-016, -116.565, 3.72215E-015, -162.646
1250, 25.00000, 0.104344, -168.29, 0.12834, 106.891, 0.176583, -46.7002, 2.48253E-015, 153.435, 1.40433E-015, 108.435, 2.22045E-015, 53.1301
1350, 27.00000, 0.0736122, -5.74112, 0.0461773, 4.25011, 0.239285, -5.18141, 1.77636E-015, 180, 1.88411E-015, -135, 1.25607E-015, 135
1450, 29.00000, 0.0674154, 96.5974, 0.163056, 117.915, 0.216313, -163.748, 2.22045E-015, -126.87, 1.25607E-015, -135, 2.66454E-015, 180
1550, 31.00000, 0.250615, -122.811, 0.16602, -152.646, 0.311151, 31.7017, 1.79018E-015, -150.255, 1.25607E-015, 135, 4.44089E-016, -90
1650, 33.00000, 0.1543, -50.3771, 0.0594483, -143.167, 0.150098, -175.471, 2.70129E-015, -9.46232, 2.22045E-016, 0, 4.44089E-016, 180
1750, 35.00000, 0.147652, 0.105432, 0.152382, 20.4196, 0.165441, 161.659, 1.98603E-015, 153.435, 8.88178E-016, 90, 4.44089E-016, 180
1850, 37.00000, 0.214841, 157.604, 0.191494, 76.1782, 0.155006, -78.4832, 5.0634E-015, 74.7449, 6.28037E-016, -45, 1.79018E-015, -7.12502
1950, 39.00000, 0.0573126, -33.0007, 0.013078, 39.1459, 0.173813, 27.6163, 5.55112E-016, -53.1301, 4.47545E-016, -97.125, 4.44089E-016, 0
2050, 41.00000, 0.13402, 38.7273, 0.103145, 140.39, 0.130936, -159.82, 9.93014E-016, -116.565, 4.96507E-016, 26.5651, 1.25607E-015, -45
2150, 43.00000, 0.0698205, -39.7258, 0.118987, -124.629, 0.0439736, 34.1613, 1.11022E-016, 0, 6.75892E-016, -160.821, 5.55112E-016, -53.1301
2250, 45.00000, 0.0396217, -148.753, 0.0253662, -139.245, 0.0718432, -137.938, 3.51083E-016, 18.4349, 2.37144E-016, -69.444, 2.77556E-016, 36.8699
2350, 47.00000, 0.0908102, -87.2021, 0.104618, 0.662179, 0.131577, 107.388, 6.68443E-016, -4.76364, 4.996E-016, -90, 3.14018E-016, -135
2450, 49.00000, 0.083489, 155.509, 0.104937, 76.5573, 0.0743006, -81.5089, 8.9509E-016, 60.2551, 3.14018E-016, -135, 6.75322E-016, -9.46232
