Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 233.864, -31.142, 238.856, -149.992, 227.587, 89.0014, 4.77463E-011, 130.365, 4.00178E-011, 0, 2.93303E-011, 82.875
100, 2.00000, 0.00893995, -86.2902, 0.00581832, 176.074, 0.0253383, 171.872, 1.15911E-015, 73.3008, 4.00297E-016, 146.31, 6.28037E-015, -8.1301
150, 3.00000, 0.500547, -107.844, 0.129398, -147.246, 0.741522, -101.82, 6.03961E-014, -61.9275, 1.44585E-014, 10.6197, 5.68434E-014, 0
200, 4.00000, 0.0142668, -126.409, 0.00218052, -32.6039, 0.0225722, -21.3042, 8.9509E-016, -82.875, 2.48253E-016, 63.4349, 8.88178E-016, 180
250, 5.00000, 0.0538779, 132.61, 0.0345333, 16.817, 0.187264, -18.5151, 5.68712E-015, 128.66, 1.25607E-015, -135, 1.58882E-014, 116.565
300, 6.00000, 0.0325359, 160.272, 0.0125838, 96.5567, 0.0546787, 177.76, 3.12642E-015, -96.1155, 1.60119E-015, 123.69, 5.0243E-015, 135
350, 7.00000, 0.19844, -110.049, 0.0631683, 160.382, 0.247822, -6.24856, 5.61733E-015, 161.565, 2.66454E-015, 180, 1.13742E-014, -141.34
400, 8.00000, 0.0113065, -19.4402, 0.0118215, 157.131, 0.0443519, -153.931, 2.77556E-016, -53.1301, 7.71186E-016, -59.7436, 1.60119E-015, 146.31
450, 9.00000, 0.261723, -120.69, 0.159362, -175.283, 0.427639, -97.6916, 2.86979E-014, 111.801, 1.08052E-014, 170.538, 2.38323E-014, 153.435
500, 10.00000, 0.0165406, 22.3298, 0.0090611, 55.3683, 0.022168, 134.799, 7.55033E-016, -53.9726, 4.00297E-016, -123.69, 7.02167E-016, -161.565
550, 11.00000, 0.0896209, 94.56, 0.112345, -153.426, 0.183199, -91.1071, 7.32411E-015, -14.0362, 3.20237E-015, -33.6901, 0, 0
650, 13.00000, 0.276587, 7.18584, 0.0888232, -29.8986, 0.296177, 120.107, 5.68712E-015, 51.3402, 3.66205E-015, -14.0362, 1.12347E-014, -161.565
750, 15.00000, 0.166395, 145.718, 0.144969, 56.6482, 0.253356, 173.607, 5.95808E-015, 63.4349, 1.25607E-015, -45, 7.16072E-015, -97.125
850, 17.00000, 0.126743, 53.7068, 0.0479079, -141.838, 0.334724, -83.7252, 6.9369E-015, -50.1944, 1.98603E-015, -26.5651, 5.32907E-015, -90
950, 19.00000, 0.243854, 23.0925, 0.0638733, 71.7752, 0.2428, 148.77, 9.15513E-015, 140.906, 4.44089E-016, -90, 3.7943E-015, 69.444
1050, 21.00000, 0.0716534, -89.7816, 0.0733979, -174.01, 0.0782558, -52.9656, 1.33227E-015, 90, 4.96507E-016, 116.565, 2.18689E-015, 156.038
1150, 23.00000, 0.0584353, -126.122, 0.0347506, 18.3208, 0.21586, 103.619, 2.22045E-016, 90, 9.93014E-016, -26.5651, 3.20237E-015, -123.69
1250, 25.00000, 0.0939121, 175.262, 0.0136924, -122.65, 0.063096, -26.4948, 1.11576E-015, -174.289, 4.00297E-016, 123.69, 2.08592E-015, 154.799
1350, 27.00000, 0.110438, 15.7445, 0.137948, -56.9778, 0.181708, 37.5513, 2.48253E-015, 10.3048, 2.39149E-015, 111.801, 1.79018E-015, -7.12502
1450, 29.00000, 0.0838668, -65.0317, 0.0754608, -25.3464, 0.036695, 73.8894, 1.61651E-015, -105.945, 1.02358E-015, 40.6013, 8.67112E-016, 140.194
1550, 31.00000, 0.349261, -137.576, 0.151458, 174.265, 0.278475, -21.9354, 2.80867E-015, -18.4349, 1.77636E-015, 0, 2.09476E-015, 122.005
1650, 33.00000, 0.183127, -113.294, 0.274873, 179.425, 0.353394, -66.2217, 3.76822E-015, -135, 1.83103E-015, -165.964, 5.17893E-015, 59.0362
1750, 35.00000, 0.0852459, 84.1599, 0.174832, 146.031, 0.17506, -135.568, 2.97904E-015, 116.565, 1.11022E-015, -126.87, 3.33991E-015, 21.4477
1850, 37.00000, 0.292632, 155.961, 0.131604, 136.407, 0.260701, -66.5737, 5.42194E-015, -10.6197, 2.22045E-016, -90, 1.26234E-014, 140.711
1950, 39.00000, 0.0580898, 57.5055, 0.0754789, -46.676, 0.0627158, 69.0422, 1.19575E-015, -68.1986, 5.55112E-016, 143.13, 9.03656E-016, 169.38
2050, 41.00000, 0.0786617, 57.5191, 0.0411998, -151.597, 0.200475, -112.755, 2.09476E-015, 57.9946, 8.00593E-016, -33.6901, 8.9509E-016, -7.12502
2150, 43.00000, 0.104735, -32.8386, 0.0543061, -35.9295, 0.106179, 121.631, 1.60119E-015, 56.3099, 8.9509E-016, 7.12502, 2.28878E-015, -157.166
2250, 45.00000, 0.0631407, -127.115, 0.0989241, 140.822, 0.0959271, -94.5607, 2.0107E-015, -96.3402, 5.55112E-016, 90, 1.13221E-015, 78.6901
2350, 47.00000, 0.0711575, -82.1247, 0.0835352, 38.4877, 0.138555, 108.706, 9.15513E-016, -104.036, 9.69461E-016, 23.6294, 9.93014E-016, 26.5651
2450, 49.00000, 0.0954734, 161.296, 0.0660014, 120.952, 0.115573, -51.0514, 7.21645E-016, 90, 4.96507E-016, 26.5651, 1.01905E-015, 119.358
