Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 208.119, -32.413, 225.92, -152.998, 240.123, 90.251, 1.7915E-011, 23.9625, 1.46652E-011, 150.255, 1.49998E-011, 75.9638
100, 2.00000, 0.0304814, -80.6692, 0.00598993, -64.8355, 0.0108314, -144.989, 5.11788E-016, 77.4712, 6.95553E-016, 61.3895, 7.1089E-016, -128.66
150, 3.00000, 1.44686, -73.8208, 0.942244, -69.951, 0.476518, -106.547, 2.24693E-014, 108.435, 1.38738E-014, 140.194, 5.1238E-014, -146.31
200, 4.00000, 0.0331909, -166.868, 0.0161666, 44.8253, 0.0108725, 5.38415, 8.77818E-016, 39.2257, 4.60392E-016, -74.707, 3.14018E-016, -135
250, 5.00000, 0.636107, 70.7458, 0.546598, -170.815, 0.10078, -2.52989, 5.37054E-015, -82.875, 1.25155E-014, -154.799, 5.61733E-015, -18.4349
300, 6.00000, 0.0443984, 177.688, 0.0110207, 44.1222, 0.0378487, 179.783, 1.04738E-015, 122.005, 3.33067E-016, 180, 1.60119E-015, -33.6901
350, 7.00000, 0.636742, -148.797, 0.628484, 91.4164, 0.251946, 5.19302, 9.56597E-015, 111.801, 1.06951E-014, 85.2364, 3.55271E-015, 90
400, 8.00000, 0.0504112, -39.1173, 0.0114407, 165.63, 0.0274517, -131.601, 2.28609E-015, 119.055, 4.96507E-016, 26.5651, 1.01905E-015, -29.3578
450, 9.00000, 0.909492, -105.616, 0.536151, -108.876, 0.379808, -150.846, 2.11118E-014, 14.6209, 9.93014E-015, -63.4349, 7.94411E-015, 63.4349
500, 10.00000, 0.0189738, 8.09432, 0.0083476, 45.9405, 0.00934141, 175.569, 5.55112E-017, -90, 1.57009E-016, -45, 1.11022E-016, 90
550, 11.00000, 0.572561, 81.5712, 0.383145, -129.818, 0.123373, -58.8363, 3.33067E-015, 143.13, 3.97205E-015, -116.565, 2.66454E-015, 0
650, 13.00000, 0.281964, -10.1046, 0.212524, -19.0434, 0.0542569, -175.89, 5.42194E-015, -47.4896, 2.1065E-015, -108.435, 2.7104E-015, 55.008
750, 15.00000, 0.186789, 164.897, 0.120834, 42.3025, 0.0312907, -157.571, 1.53937E-015, 25.641, 5.55112E-016, -143.13, 1.55827E-015, 175.914
850, 17.00000, 0.592033, 1.56597, 0.218131, 149.967, 0.157225, -78.2254, 1.14175E-014, -166.504, 4.78299E-015, 68.1986, 6.9369E-015, 140.194
950, 19.00000, 0.283165, -42.4938, 0.261094, 145.856, 0.0664655, -155.915, 8.00593E-016, 146.31, 7.1089E-016, 141.34, 6.28037E-016, -45
1050, 21.00000, 0.0531386, -178.498, 0.12513, 179.777, 0.106468, 61.9293, 9.93014E-016, -63.4349, 1.42178E-015, -38.6598, 1.83103E-015, 14.0362
1150, 23.00000, 0.349643, 113.883, 0.133947, -134.44, 0.117872, 50.1093, 8.88178E-016, 0, 1.40433E-015, -161.565, 1.73422E-015, -39.8056
1250, 25.00000, 0.0701462, 4.66265, 0.103434, -153.728, 0.105101, 136.621, 1.35064E-015, 170.538, 7.1089E-016, 51.3402, 4.44089E-016, 90
1350, 27.00000, 0.291924, -52.4666, 0.270789, -104.027, 0.188072, -172.828, 6.66134E-016, 0, 2.26442E-015, -168.69, 9.93014E-016, -116.565
1450, 29.00000, 0.460703, -147.817, 0.23602, -0.27674, 0.27335, 116.632, 2.22045E-016, 90, 2.80867E-015, -71.565, 2.84356E-015, -141.34
1550, 31.00000, 0.642993, 174.506, 0.427161, 33.4389, 0.338102, -5.23719, 7.32411E-015, -75.9638, 9.93014E-016, -63.4349, 3.97205E-015, 26.5651
1650, 33.00000, 0.239948, -78.257, 0.160925, 58.3383, 0.186139, -69.1349, 2.04715E-015, -49.3987, 2.67377E-015, -175.236, 0, 0
1750, 35.00000, 0.710245, -51.0231, 0.294799, 112.912, 0.410152, -107.746, 7.94411E-015, -116.565, 1.77636E-015, 180, 3.20237E-015, -146.31
1850, 37.00000, 0.15928, -150.914, 0.381926, 86.1946, 0.2559, -6.78398, 1.33227E-015, -90, 4.44089E-016, 180, 1.33227E-015, -90
1950, 39.00000, 0.12457, 113.793, 0.262924, 123.723, 0.173161, 5.92891, 8.00593E-016, -146.31, 4.96507E-016, 63.4349, 6.28037E-016, -135
2050, 41.00000, 0.284601, 72.9369, 0.268607, -165.238, 0.131302, 42.8507, 3.39663E-015, -168.69, 8.88178E-016, 90, 1.18018E-015, 41.1859
2150, 43.00000, 0.297006, 22.7057, 0.419451, -138.509, 0.135474, 161.517, 5.00955E-015, -77.1957, 2.04715E-015, 139.399, 2.13267E-015, -38.6598
2250, 45.00000, 0.252895, -128.259, 0.28135, -142.158, 0.28871, 121.725, 1.77636E-015, -90, 1.88411E-015, 45, 2.26442E-015, 168.69
2350, 47.00000, 0.673763, -173.914, 0.338881, -27.5103, 0.291419, 120.935, 3.77476E-015, -61.9275, 1.60119E-015, 56.3099, 2.04715E-015, -12.5288
2450, 49.00000, 0.414567, 137.731, 0.511448, -23.8228, 0.143053, -62.6802, 3.60267E-015, -123.69, 2.12108E-015, -83.991, 1.51007E-015, 162.897
