Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 202.29, -35.2655, 202.456, -153.711, 186.593, 84.2554, 4.06738E-012, -63.4349, 1.10645E-011, 9.46232, 2.30086E-011, -71.565
100, 2.00000, 0.0262282, -83.6832, 0.0360612, 61.81, 0.0507244, 160.184, 2.22045E-015, -53.1301, 1.83103E-015, -75.9638, 0, 0
150, 3.00000, 2.38207, -94.2712, 1.45884, -91.9929, 2.8277, -105.457, 9.37943E-014, -127.304, 1.20583E-013, -135, 2.34371E-013, -165.964
200, 4.00000, 0.0484874, 176.502, 0.0755929, 91.8845, 0.0674269, -49.9694, 6.28037E-016, 135, 3.38208E-015, -156.801, 2.84356E-015, -141.34
250, 5.00000, 1.24741, 66.4137, 0.773735, 166.768, 0.324508, -11.0802, 2.58641E-014, 74.0546, 1.85457E-014, -73.3008, 2.58641E-014, -15.9454
300, 6.00000, 0.0761309, 132.504, 0.176896, 168.063, 0.112841, 139.79, 1.25607E-015, 45, 2.80867E-015, 161.565, 7.94411E-015, -116.565
350, 7.00000, 1.33815, -145.612, 1.67243, 78.6945, 1.3451, -25.5082, 4.9738E-014, 90, 7.41828E-014, -163.301, 3.55271E-014, 53.1301
400, 8.00000, 0.0710555, -31.0882, 0.107116, 86.1177, 0.0901779, -176.543, 2.26442E-015, 168.69, 3.7943E-015, 20.556, 1.25607E-015, 135
450, 9.00000, 1.42746, -135.492, 1.46562, -135.038, 1.6246, -150.232, 4.01944E-014, -135, 4.9738E-014, 180, 0, 0
500, 10.00000, 0.00741066, -153.994, 0.0720382, -113.812, 0.0267382, 101.432, 6.68443E-016, -131.634, 2.77556E-016, -36.8699, 9.15513E-016, -104.036
550, 11.00000, 0.916301, 65.9891, 0.928309, 156.391, 0.954204, -61.3039, 3.97205E-015, 153.435, 2.07157E-014, -120.964, 7.10543E-015, -90
650, 13.00000, 0.479846, -4.37708, 0.577692, -157.716, 1.10423, 73.391, 1.12347E-014, 161.565, 3.55271E-015, -90, 7.10543E-015, -90
750, 15.00000, 0.32952, 65.6344, 0.169208, -97.3161, 0.577627, 85.3985, 3.55271E-015, 0, 6.40475E-015, -123.69, 1.46482E-014, -165.964
850, 17.00000, 0.806219, -13.12, 0.416448, 101.926, 1.21063, -159.634, 2.64074E-014, 109.654, 6.40475E-015, -146.31, 1.00486E-014, 45
950, 19.00000, 0.728555, -100.644, 0.154568, -125.85, 0.623119, 32.5314, 2.29223E-014, 141.687, 2.51215E-015, -45, 7.32411E-015, 14.0362
1050, 21.00000, 0.252498, 155.266, 0.424945, 40.4644, 0.293587, 158.926, 5.0243E-015, -45, 8.88178E-016, -90, 1.83103E-015, -104.036
1150, 23.00000, 0.405296, 97.1624, 0.282145, -149.151, 0.824818, -29.5641, 8.74754E-015, 66.0375, 3.55271E-015, 180, 8.15239E-015, -60.6422
1250, 25.00000, 0.340308, 45.8042, 0.584847, 174.702, 0.172941, 129.203, 3.66205E-015, 104.036, 7.1089E-015, -128.66, 7.27344E-015, -58.7363
1350, 27.00000, 0.582785, -130.898, 0.649203, -151.624, 0.679913, -109.666, 7.94411E-015, 26.5651, 3.97205E-015, -26.5651, 2.66454E-015, -90
1450, 29.00000, 0.844348, 157.156, 0.976883, -93.2958, 0.502985, 77.7932, 1.13742E-014, 51.3402, 1.25607E-015, 45, 1.03579E-014, -30.9638
1550, 31.00000, 0.985546, 118.73, 1.74003, -9.47768, 1.36922, -141.147, 2.13902E-014, -85.2364, 0, 0, 1.77636E-014, -126.87
1650, 33.00000, 0.361163, 67.6009, 0.292872, -82.0397, 0.9494, 132.2, 6.66134E-015, 90, 1.77636E-015, -90, 1.33227E-014, -53.1301
1750, 35.00000, 1.41662, -86.7661, 1.47329, 45.2589, 0.332589, 62.2304, 3.64478E-014, 43.0251, 1.32037E-014, -42.2737, 3.9968E-015, -90
1850, 37.00000, 0.224993, 37.0718, 0.826979, 1.78557, 0.572729, 145.549, 1.11022E-014, -163.74, 3.58036E-015, 119.745, 1.98603E-015, -116.565
1950, 39.00000, 0.369279, 69.9295, 0.441548, 146.925, 0.331876, -50.6935, 2.66454E-015, -90, 3.66205E-015, -14.0362, 4.86982E-015, -46.8476
2050, 41.00000, 0.549135, -11.1855, 0.223839, 167.588, 0.343699, 85.4681, 3.7943E-015, -20.556, 4.88498E-015, -90, 7.85674E-015, 47.2906
2150, 43.00000, 0.316108, -130.546, 0.757065, 171.005, 0.155491, -9.64862, 9.33908E-015, -118.393, 1.29473E-015, -149.036, 1.40433E-015, -18.4349
2250, 45.00000, 0.361663, 155.261, 0.202664, -53.7327, 0.577535, 70.9935, 5.68712E-015, 38.6598, 2.80867E-015, -161.565, 2.51215E-015, 45
2350, 47.00000, 1.21808, 112.463, 0.654821, -112.544, 0.56675, -74.0279, 1.43214E-014, 82.875, 3.55965E-015, -3.57633, 3.66205E-015, -14.0362
2450, 49.00000, 0.640289, -10.0403, 0.926213, -75.5015, 0.421404, 125.401, 5.32907E-015, 90, 5.95808E-015, -153.435, 3.87784E-015, -113.629
