Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 206.455, -33.7691, 206.999, -153.348, 206.072, 85.7675, 2.03369E-011, 79.6952, 9.27506E-012, 168.69, 2.2129E-011, -99.4623
100, 2.00000, 0.0315549, -65.3686, 0.0233805, 57.9048, 0.0408014, 167.009, 5.81146E-015, -96.5819, 9.15513E-016, 104.036, 3.20237E-015, 146.31
150, 3.00000, 1.45165, -77.497, 1.41397, -84.0847, 1.79677, -82.9243, 3.17764E-014, 116.565, 1.42109E-014, 0, 5.68434E-014, -90
200, 4.00000, 0.0496353, -152.68, 0.0498799, 85.1733, 0.0425358, -35.7458, 9.42055E-016, -45, 1.11022E-015, -126.87, 2.80867E-015, 108.435
250, 5.00000, 0.206913, 1.25761, 0.663998, 172.39, 0.209645, -173.067, 1.26877E-014, 57.1443, 7.1089E-015, 88.2101, 7.10543E-015, 0
300, 6.00000, 0.109909, 160.655, 0.100729, 166.543, 0.0782485, 149.303, 4.57218E-015, 150.945, 2.26442E-015, 101.31, 1.77636E-015, -90
350, 7.00000, 0.598651, -168.925, 1.25395, 82.5317, 0.643353, -26.7755, 1.91319E-014, 111.801, 2.07157E-014, 30.9638, 1.46482E-014, -104.036
400, 8.00000, 0.0675186, -33.3577, 0.0701084, 92.0315, 0.0598143, -167.274, 2.22045E-015, -53.1301, 4.213E-015, 161.565, 2.51215E-015, -45
450, 9.00000, 1.09259, -152.248, 0.974108, -124.241, 1.00273, -148.546, 2.38323E-014, 116.565, 7.94411E-015, 63.4349, 0, 0
500, 10.00000, 0.0383573, 15.6394, 0.0347032, -105.057, 0.0274326, 140.883, 4.96507E-016, -116.565, 8.89911E-016, 176.424, 9.15513E-016, 104.036
550, 11.00000, 0.709772, 47.3794, 0.744677, -176.869, 0.576616, -61.1111, 1.13742E-014, 128.66, 1.68754E-014, -90, 0, 0
650, 13.00000, 0.770637, -26.9024, 0.467376, -146.69, 0.712896, 108.605, 8.74754E-015, -113.962, 5.0243E-015, -45, 7.94411E-015, -116.565
750, 15.00000, 0.196391, 168.725, 0.112915, 125.592, 0.346057, 141.626, 2.51215E-015, 45, 8.88178E-016, 90, 8.88178E-016, 180
850, 17.00000, 0.273928, -13.0368, 0.533125, 104.964, 0.52365, -144.607, 1.08052E-014, -99.4623, 3.55271E-015, 180, 1.12347E-014, 161.565
950, 19.00000, 0.149924, -78.7224, 0.0912954, 153.965, 0.378301, 46.0694, 3.55271E-015, -90, 2.22045E-016, 0, 3.97205E-015, -153.435
1050, 21.00000, 0.268957, 22.3853, 0.0342362, -38.7269, 0.0584059, -3.1105, 4.40746E-015, 139.086, 1.37327E-015, 104.036, 1.79018E-015, 82.875
1150, 23.00000, 0.198715, 75.1485, 0.363982, -137.726, 0.315473, -29.6382, 2.66454E-015, 90, 2.80867E-015, -18.4349, 3.66205E-015, -75.9638
1250, 25.00000, 0.203444, -67.1532, 0.426835, -176.392, 0.190701, 111.01, 7.99361E-015, 90, 4.46304E-015, 5.71059, 5.56442E-015, 28.6105
1350, 27.00000, 0.564802, -141.011, 0.236134, -122.642, 0.362178, -118.001, 1.25607E-015, 135, 3.9968E-015, 0, 6.77873E-015, 121.608
1450, 29.00000, 0.716505, 163.996, 0.67654, -55.378, 0.701038, 81.9932, 3.55271E-015, 180, 5.61733E-015, -108.435, 8.88178E-016, -90
1550, 31.00000, 1.07439, 141.97, 0.965295, 1.85658, 1.21602, -92.2971, 7.32411E-015, -165.964, 7.94411E-015, 116.565, 1.00486E-014, -135
1650, 33.00000, 0.235518, -169.785, 0.312141, -137.848, 0.210012, -174.854, 2.66454E-015, -90, 1.25607E-015, -45, 1.25607E-015, -135
1750, 35.00000, 1.25913, -67.5538, 1.0054, 68.2605, 0.613806, -170.039, 7.53644E-015, 135, 9.05768E-015, -11.3099, 7.94411E-015, 26.5651
1850, 37.00000, 0.259108, 147.058, 0.487914, 25.5312, 0.347462, -117.73, 3.7943E-015, 69.444, 0, 0, 6.04027E-015, 72.8973
1950, 39.00000, 0.164689, 155.081, 0.261884, 105.213, 0.117004, -2.02335, 9.93014E-016, -153.435, 7.4476E-016, -116.565, 1.57009E-015, -171.87
2050, 41.00000, 0.260045, 40.3257, 0.113178, 141.087, 0.249302, 13.7463, 3.33067E-016, 180, 4.57757E-016, 104.036, 9.93014E-016, -63.4349
2150, 43.00000, 0.39231, 1.27274, 0.417129, -162.455, 0.191697, 80.4737, 4.0943E-015, 40.6013, 3.20237E-015, -56.3099, 2.58946E-015, 59.0362
2250, 45.00000, 0.0329003, 110.716, 0.23734, 163.77, 0.235785, 143.87, 4.44089E-016, -90, 0, 0, 1.11022E-015, 126.87
2350, 47.00000, 0.659985, 151.244, 0.607093, -93.5892, 0.448669, 50.4568, 4.52884E-015, 78.6901, 1.33227E-015, 180, 5.77316E-015, 22.6199
2450, 49.00000, 0.408625, 101.761, 0.500716, -44.1112, 0.40026, -176.749, 3.44706E-015, -165.069, 2.44249E-015, 0, 4.78299E-015, 158.199
