Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 228.641, -30.573, 203.957, -153.602, 228.95, 87.5822, 1.80071E-011, 135, 1.09139E-011, 180, 1.09139E-011, 0
100, 2.00000, 0.0202454, -66.6597, 0.0129176, 4.0945, 0.00628474, -126.968, 2.23773E-016, -7.12502, 7.8945E-016, -169.875, 6.66134E-016, -90
150, 3.00000, 0.813116, -78.6109, 1.81402, -62.3767, 0.639791, -71.0858, 2.24693E-014, -18.4349, 1.56682E-013, -57.0306, 7.10543E-014, 0
200, 4.00000, 0.0359376, -127.149, 0.030062, 32.0245, 0.0144592, -77.1818, 2.23773E-016, -60.2551, 1.66926E-015, -137.021, 6.28037E-016, 45
250, 5.00000, 0.863259, 79.958, 0.806608, 167.122, 0.484267, 128.678, 5.1238E-014, -123.69, 2.77476E-014, 129.806, 2.00972E-014, 135
300, 6.00000, 0.0959711, -164.985, 0.0173333, -0.19515, 0.00594309, 85.1609, 8.53921E-015, -23.5654, 1.02358E-015, 102.529, 1.75278E-015, -100.954
350, 7.00000, 0.695617, -133.998, 0.941522, 82.917, 0.13581, -1.84254, 3.58477E-014, -131.987, 3.02503E-014, -176.634, 1.55114E-014, 13.2405
400, 8.00000, 0.0492865, -19.4029, 0.0167264, 89.1934, 0.0144442, -93.9234, 1.4571E-015, 130.365, 4.2276E-016, 156.801, 0, 0
450, 9.00000, 0.658242, -101.961, 0.995374, -104.932, 0.541375, -173.365, 2.13163E-014, 90, 1.00486E-014, 135, 1.28095E-014, -146.31
500, 10.00000, 0.037065, 23.525, 0.0147719, 36.9513, 0.0211517, -57.8025, 7.21645E-016, 157.38, 2.77556E-016, 143.13, 4.57757E-016, -75.9638
550, 11.00000, 0.410834, 71.9639, 0.894476, -147.686, 0.244622, -5.61957, 2.13348E-014, 177.614, 1.47822E-014, -122.735, 4.44089E-015, 0
650, 13.00000, 0.332691, -40.5304, 0.38633, -33.2675, 0.205457, 164.317, 1.00191E-014, 167.196, 3.9968E-015, 90, 1.33227E-015, 0
750, 15.00000, 0.24526, -135.372, 0.0213067, -16.5459, 0.0572005, -110.277, 8.76233E-015, -22.3406, 8.88178E-016, 90, 9.15513E-016, -165.964
850, 17.00000, 0.29723, 7.79026, 0.610777, 100.657, 0.129924, -48.3736, 1.17243E-014, 127.304, 1.15804E-014, -4.39871, 4.37377E-015, 23.9625
950, 19.00000, 0.122503, 5.50654, 0.3439, 126.63, 0.322948, -6.75467, 7.5886E-015, -20.556, 7.5886E-015, -110.556, 1.77636E-015, 0
1050, 21.00000, 0.192698, 29.6992, 0.165453, 159.788, 0.139395, 56.301, 4.0943E-015, -139.399, 1.35064E-015, 99.4623, 9.93014E-016, 153.435
1150, 23.00000, 0.161129, 89.1833, 0.481369, -164.948, 0.210813, 24.0055, 1.83103E-015, -104.036, 1.9984E-015, 180, 6.40475E-015, 56.3099
1250, 25.00000, 0.341981, 20.2934, 0.141398, -165.904, 0.138457, 33.4433, 1.17767E-014, -177.839, 6.28037E-016, -45, 3.23302E-015, 164.055
1350, 27.00000, 0.148496, 117.894, 0.443496, -107.17, 0.14252, -159.073, 1.79018E-015, 97.125, 1.73422E-015, 129.806, 4.44089E-016, -90
1450, 29.00000, 0.552777, -152.848, 0.362836, -38.0396, 0.461886, 137.27, 5.32907E-015, -90, 4.72073E-015, 138.814, 3.97205E-015, -116.565
1550, 31.00000, 0.858273, -166.956, 0.408819, 32.999, 0.00830849, 53.6204, 1.30239E-014, -44.007, 3.25594E-015, 64.6364, 5.01695E-015, 174.763
1650, 33.00000, 0.507744, -57.0781, 0.423664, -16.3698, 0.276742, -137.333, 8.49883E-015, 56.7251, 1.79018E-015, 150.255, 2.22045E-015, -36.8699
1750, 35.00000, 0.493672, 1.80451, 0.798197, 12.0711, 0.713802, -108.09, 0, 0, 7.10543E-015, 180, 3.58036E-015, -172.875
1850, 37.00000, 0.453154, -91.2847, 0.669764, 58.3196, 0.343763, -46.0587, 2.39149E-015, -111.801, 7.10543E-015, 180, 2.70129E-015, 80.5377
1950, 39.00000, 0.232729, -67.2833, 0.588681, 94.6639, 0.188337, -27.458, 3.23302E-015, -74.0546, 1.33227E-015, 90, 3.1792E-015, -155.225
2050, 41.00000, 0.235923, 54.2196, 0.44331, 142.411, 0.401502, 21.9357, 4.44089E-016, 0, 8.88178E-016, 180, 8.88178E-016, -90
2150, 43.00000, 0.558539, 57.732, 0.514252, 179.508, 0.203107, 58.8678, 6.22121E-015, 87.9546, 2.97904E-015, -116.565, 1.79018E-015, -172.875
2250, 45.00000, 0.216847, 46.3065, 0.662852, -155.55, 0.26129, 67.5933, 5.49308E-015, 104.036, 1.98603E-015, -63.4349, 1.42178E-015, -128.66
2350, 47.00000, 0.247346, 168.534, 0.747039, -111.282, 0.635671, 123.253, 1.83103E-015, -165.964, 1.33227E-015, 90, 2.80867E-015, -108.435
2450, 49.00000, 0.560274, 168.764, 0.499684, -71.3207, 0.273976, 153.328, 2.67377E-015, 131.634, 8.00593E-016, -56.3099, 9.56597E-015, 158.199
