Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 211.705, -33.3887, 219.949, -152.789, 211.432, 87.5077, 5.75215E-012, 18.4349, 5.75215E-012, -18.4349, 8.13477E-012, 63.4349
100, 2.00000, 0.00927822, -36.1938, 0.00911206, 38.6016, 0.00950176, 166.036, 2.37144E-016, 69.444, 3.77517E-016, -143.973, 6.66134E-016, 0
150, 3.00000, 0.693434, -52.3468, 1.1806, -78.0714, 1.27166, -75.1105, 3.55271E-014, 36.8699, 6.07088E-014, 20.556, 2.84217E-014, 90
200, 4.00000, 0.0329099, -164.029, 0.0229759, 49.5615, 0.0284406, -84.6039, 8.35553E-016, 57.8937, 9.02056E-016, -75.75, 6.28037E-016, 45
250, 5.00000, 0.578423, -80.1856, 0.0870675, 135.577, 0.361791, 169.191, 1.28095E-014, -123.69, 6.46604E-015, 164.055, 7.10543E-015, 90
300, 6.00000, 0.0382139, -140.742, 0.0201498, -25.4436, 0.024681, -26.6093, 1.55827E-015, -85.9144, 7.02167E-016, -108.435, 1.25607E-015, 135
350, 7.00000, 0.452614, -163.737, 0.447205, 110.554, 0.435329, -2.56642, 1.91319E-014, 68.1986, 1.35283E-014, 113.199, 7.10543E-015, 90
400, 8.00000, 0.0237293, -6.23213, 0.0159021, 102.887, 0.0197747, -134.368, 6.68443E-016, 85.2364, 2.77556E-016, -53.1301, 2.28878E-016, -14.0362
450, 9.00000, 0.430124, -161.237, 0.322204, -126.005, 0.385357, -137.517, 1.45672E-014, -37.5686, 5.32907E-015, 0, 7.10543E-015, 180
500, 10.00000, 0.00624394, 57.6382, 0.0182756, 84.1251, 0.0301573, -38.2449, 2.22045E-016, 0, 2.22045E-016, -90, 4.57757E-016, -75.9638
550, 11.00000, 0.549503, 76.0986, 0.697959, -126.018, 0.787518, -27.2214, 3.97205E-015, -26.5651, 7.32411E-015, -14.0362, 7.10543E-015, 180
650, 13.00000, 0.549584, -23.0884, 0.365813, -99.9839, 0.427978, 146.219, 1.2339E-014, 149.744, 8.88178E-016, 90, 9.44147E-015, 131.186
750, 15.00000, 0.299368, -71.4313, 0.0384925, 122.899, 0.028533, 39.8156, 5.17327E-015, 56.8215, 1.44008E-015, 27.5528, 6.68443E-016, 131.634
850, 17.00000, 0.0560253, -62.0449, 0.602657, 119.876, 0.389597, -139.035, 3.97205E-015, -63.4349, 9.27286E-015, 106.699, 3.66205E-015, 165.964
950, 19.00000, 0.281662, -153.633, 0.337113, 150.382, 0.556391, 33.0034, 1.98603E-015, 116.565, 8.88178E-016, 180, 3.97205E-015, -153.435
1050, 21.00000, 0.395797, 67.4326, 0.0819561, -154.447, 0.120787, 152.978, 6.53053E-015, 144.689, 3.20237E-015, 33.6901, 7.77156E-016, 180
1150, 23.00000, 0.21178, 74.0931, 0.531446, -108.946, 0.404229, -22.416, 7.5886E-015, -159.444, 4.44089E-015, -90, 5.32907E-015, 90
1250, 25.00000, 0.321422, -62.5684, 0.118276, 162.807, 0.123525, -149.125, 1.25607E-015, -135, 1.79018E-015, -29.7449, 2.74654E-015, 165.964
1350, 27.00000, 0.499782, -119.231, 0.0909617, -60.8462, 0.251682, -74.249, 6.59065E-015, 57.3808, 1.11022E-015, -90, 2.66454E-015, 90
1450, 29.00000, 0.409392, -156.681, 0.509654, 33.2557, 0.450892, 106.046, 8.88178E-015, 90, 4.44089E-016, -90, 5.40258E-015, 80.5377
1550, 31.00000, 0.523124, 138.954, 0.329068, 56.8386, 0.515454, -42.1898, 1.27168E-014, 114.775, 5.40258E-015, -9.46232, 4.44089E-015, 53.1301
1650, 33.00000, 0.273071, 5.64412, 0.0590904, -25.8186, 0.0937756, 44.5868, 3.3839E-015, -41.0091, 4.74287E-016, -69.444, 1.18018E-015, -138.814
1750, 35.00000, 0.657207, -43.0528, 0.306536, 78.8781, 0.550402, 176.072, 9.93014E-015, -10.3048, 1.98603E-015, -116.565, 2.51215E-015, -45
1850, 37.00000, 0.285415, -178.414, 0.365698, 67.4476, 0.215351, -75.3681, 2.6483E-015, 146.976, 1.89715E-015, -20.556, 2.22045E-015, 143.13
1950, 39.00000, 0.23875, -125.153, 0.177474, 83.907, 0.128239, 43.1854, 1.40433E-015, -161.565, 9.48575E-016, 110.556, 1.60119E-015, -56.3099
2050, 41.00000, 0.242635, 96.4054, 0.0617952, 163.882, 0.186265, -34.7908, 3.02013E-015, 72.8973, 1.40433E-015, -18.4349, 4.00297E-015, 86.8202
2150, 43.00000, 0.287887, 15.8682, 0.320336, -122.581, 0.137238, 82.8352, 2.28609E-015, 119.055, 1.11022E-015, 36.8699, 2.22045E-015, 90
2250, 45.00000, 0.109547, 17.222, 0.239097, -143.293, 0.241847, -160.187, 1.66533E-015, 53.1301, 2.22045E-016, 180, 0, 0
2350, 47.00000, 0.382611, -160.033, 0.502528, -51.5271, 0.444879, 55.8576, 1.33227E-015, 180, 4.44089E-016, 0, 2.80867E-015, -161.565
2450, 49.00000, 0.278049, 121.87, 0.438796, 3.77193, 0.390429, -144.641, 4.57757E-015, 22.8337, 9.15513E-016, -75.9638, 8.88178E-016, 180
