Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 219.147, -32.8014, 228.54, -151.447, 219.272, 88.3024, 1.10645E-011, 80.5377, 9.09495E-012, -36.8699, 2.62338E-011, 33.6901
100, 2.00000, 0.00821082, -87.0224, 0.00685785, -121.74, 0.023284, 171.484, 1.33227E-015, 90, 2.48253E-016, -116.565, 1.77636E-015, 90
150, 3.00000, 0.928954, -51.9893, 0.991102, -48.8641, 1.02545, -57.9816, 1.25908E-013, -106.39, 2.5619E-014, 33.6901, 2.13163E-014, 0
200, 4.00000, 0.0221785, -153.396, 0.016077, 23.1447, 0.0286773, -30.8415, 2.7104E-015, -145.008, 4.00297E-016, 146.31, 6.66134E-016, 180
250, 5.00000, 0.0441946, -15.0752, 1.16093, -167.197, 0.306822, -94.2525, 2.86429E-014, 119.745, 4.44888E-014, 116.053, 1.77636E-014, 90
300, 6.00000, 0.0237505, -174.221, 0.00508623, -31.4832, 0.0574004, -171.568, 8.9509E-016, -82.875, 8.9509E-016, -82.875, 1.98603E-015, 153.435
350, 7.00000, 0.390304, -157.723, 0.862829, 93.8612, 0.649374, -35.964, 5.32907E-015, -90, 1.42109E-014, 0, 7.10543E-015, 180
400, 8.00000, 0.0126571, 3.8943, 0.0211932, 143.35, 0.0400896, -155.783, 2.22045E-016, 180, 1.64134E-015, 71.2587, 1.60119E-015, 56.3099
450, 9.00000, 0.620672, -138.902, 0.631272, -86.2378, 0.716235, -112.008, 2.38323E-014, -26.5651, 8.88178E-015, -126.87, 8.88178E-015, -90
500, 10.00000, 0.0174877, 53.3741, 0.0197883, 56.4009, 0.0239267, 143.744, 5.55112E-016, -36.8699, 3.37661E-016, -170.538, 9.03656E-016, 100.62
550, 11.00000, 0.47299, 92.1576, 0.536535, -130.499, 0.357784, -55.2549, 2.45015E-014, 136.469, 5.68712E-015, 51.3402, 7.10543E-015, 0
650, 13.00000, 0.383919, -19.9767, 0.3995, 33.7297, 0.0462597, 102.786, 2.7104E-015, 124.992, 3.4844E-015, -120.651, 4.80356E-015, 146.31
750, 15.00000, 0.148325, -95.455, 0.147523, 0.16484, 0.235165, -131.721, 8.89288E-015, 92.8624, 3.58036E-015, 82.875, 6.04027E-015, -72.8973
850, 17.00000, 0.139493, -17.757, 0.314904, 135.386, 0.207662, -131.557, 6.23309E-015, 94.0856, 6.16948E-015, -59.7436, 1.98603E-015, 153.435
950, 19.00000, 0.164893, -128.246, 0.354876, 114.644, 0.162771, 49.1325, 1.98603E-015, -153.435, 3.87784E-015, 66.3706, 3.10862E-015, -90
1050, 21.00000, 0.219954, 74.1281, 0.0988267, -147.322, 0.175399, 60.477, 1.61651E-015, -15.9454, 1.48952E-015, -116.565, 1.98603E-015, 63.4349
1150, 23.00000, 0.29789, 80.6915, 0.354482, -129.556, 0.222949, -22.8704, 8.88178E-016, 90, 4.44089E-015, 53.1301, 2.39149E-015, -21.8014
1250, 25.00000, 0.226507, -24.8934, 0.311081, -112.737, 0.321838, 119.582, 1.13047E-014, -45, 3.7943E-015, 159.444, 4.44089E-015, 53.1301
1350, 27.00000, 0.401403, -123.592, 0.228115, -113.926, 0.228115, -106.986, 5.97461E-015, 48.0128, 3.76822E-015, 135, 4.52884E-015, 168.69
1450, 29.00000, 0.512748, -131.426, 0.523665, -10.7824, 0.50992, 104.971, 9.15513E-015, -39.0939, 4.44089E-016, -90, 6.40475E-015, -146.31
1550, 31.00000, 0.673658, 172.296, 0.369381, 47.6111, 0.633616, -68.4889, 1.60917E-014, -39.4007, 3.58036E-015, -60.2551, 1.77636E-015, 180
1650, 33.00000, 0.256448, -5.86827, 0.233938, 58.4977, 0.394688, -42.2976, 6.77873E-015, -121.608, 2.70129E-015, -9.46232, 4.37377E-015, -156.038
1750, 35.00000, 0.493706, -4.8049, 0.867385, 119.334, 0.637694, -127.109, 2.84356E-015, 38.6598, 3.58036E-015, -82.875, 1.08052E-014, 170.538
1850, 37.00000, 0.202278, -116.139, 0.600258, 146.246, 0.369081, 20.0298, 1.33227E-015, 0, 9.15513E-016, 75.9638, 5.61733E-015, 18.4349
1950, 39.00000, 0.162276, 98.7182, 0.417811, 157.118, 0.155525, 103.259, 4.0943E-015, -102.529, 6.28037E-016, 135, 1.77636E-015, 0
2050, 41.00000, 0.379241, 117.073, 0.457753, -119.583, 0.278425, 49.9267, 9.73964E-015, -114.228, 2.66454E-015, 0, 2.80867E-015, -18.4349
2150, 43.00000, 0.334529, 61.7053, 0.503684, -85.824, 0.315647, 158.4, 3.46845E-015, -140.194, 1.25607E-015, 45, 1.9984E-015, 0
2250, 45.00000, 0.193502, -167.721, 0.333589, -99.0991, 0.209425, -154.443, 2.39149E-015, 21.8014, 1.83103E-015, -165.964, 4.213E-015, 18.4349
2350, 47.00000, 0.451108, -139.595, 0.722424, -11.3702, 0.348244, 122.892, 4.17184E-015, 115.201, 2.22045E-015, -90, 5.51547E-015, -40.1009
2450, 49.00000, 0.270384, 168.482, 0.506896, 24.963, 0.376412, -98.9195, 6.9511E-015, 26.5651, 0, 0, 2.88658E-015, 90
