Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 223.932, -32.8764, 211.197, -152.148, 193.216, 84.6062, 3.23862E-011, 141.843, 2.27919E-011, 151.39, 1.02898E-011, 135
100, 2.00000, 0.00878998, -6.87077, 0.045979, 47.7094, 0.0224107, 161.377, 9.48575E-016, 69.444, 3.84753E-015, -136.169, 1.60119E-015, 33.6901
150, 3.00000, 0.770087, -65.3201, 1.84245, -80.1134, 1.73536, -71.8829, 1.14572E-013, -97.125, 4.49387E-014, 161.565, 1.60777E-013, 135
200, 4.00000, 0.0143299, -165.549, 0.0540729, 98.0693, 0.0643965, -42.4221, 8.88178E-016, 0, 1.83103E-015, -165.964, 5.49308E-015, -75.9638
250, 5.00000, 0.558465, -107.314, 1.63044, -169.272, 0.564078, -110.306, 5.0243E-015, -45, 3.55271E-015, 0, 2.00972E-014, -45
300, 6.00000, 0.0292531, 77.8578, 0.155368, 176.689, 0.115797, 168.519, 3.66205E-015, 75.9638, 3.20237E-015, -146.31, 5.0243E-015, 135
350, 7.00000, 0.129098, -137.799, 1.21232, 91.8223, 1.65681, -45.1501, 2.5619E-014, -56.3099, 1.46482E-014, 14.0362, 5.72858E-014, -82.875
400, 8.00000, 0.0245999, 33.283, 0.106028, 84.5499, 0.0556665, -160.343, 1.33227E-015, 90, 0, 0, 8.88178E-016, -90
450, 9.00000, 0.862232, 171.305, 1.32847, -103.604, 1.41018, -132.389, 4.77969E-014, 131.987, 2.92964E-014, -104.036, 2.92964E-014, -14.0362
500, 10.00000, 0.018636, 132.245, 0.0546649, -102.201, 0.0453444, 126.783, 1.11022E-015, -36.8699, 1.49365E-015, 41.9872, 9.93014E-016, 26.5651
550, 11.00000, 0.595387, 101.981, 0.724684, 163.295, 0.879894, -72.9854, 5.0243E-014, 8.1301, 0, 0, 2.13163E-014, 180
650, 13.00000, 0.470334, -14.0311, 0.398099, -123.608, 0.457077, 67.1693, 1.12347E-014, -18.4349, 7.32411E-015, 14.0362, 1.19162E-014, 153.435
750, 15.00000, 0.0888141, -8.64534, 0.447551, 179.578, 0.177529, -162.361, 3.76822E-015, -45, 3.08474E-015, -120.256, 5.40258E-015, 9.46232
850, 17.00000, 0.23519, -0.56968, 0.627669, 120.319, 0.282882, 166.213, 1.77636E-015, -90, 6.46604E-015, -164.055, 7.94411E-015, 153.435
950, 19.00000, 0.371257, -159.965, 0.273778, -147.471, 0.0868287, -12.613, 4.26534E-015, 141.34, 1.89715E-015, 69.444, 3.20237E-015, 33.6901
1050, 21.00000, 0.183735, 79.0573, 0.18451, -38.7109, 0.214637, 32.1391, 3.55271E-015, 0, 1.77636E-015, -90, 5.40258E-015, -9.46232
1150, 23.00000, 0.387611, 96.9771, 0.153178, -126.493, 0.364638, -88.3766, 4.52884E-015, 78.6901, 2.51215E-015, 135, 8.37906E-015, -32.0054
1250, 25.00000, 0.25024, -72.5624, 0.448873, -127.729, 0.413946, 48.3803, 7.94411E-015, 26.5651, 3.97205E-015, -116.565, 2.66454E-015, 90
1350, 27.00000, 0.300936, -140.004, 0.104374, 6.05937, 0.638243, -144.418, 7.53644E-015, -45, 2.22045E-015, -53.1301, 5.32907E-015, -90
1450, 29.00000, 0.876461, -139.431, 0.776284, -78.2464, 0.514965, 18.9386, 9.41008E-015, 70.71, 7.94411E-015, -63.4349, 4.78299E-015, 68.1986
1550, 31.00000, 0.109362, 124.582, 1.58433, 42.2752, 1.04162, -148.261, 1.28095E-014, -33.6901, 8.88178E-015, -126.87, 8.88178E-015, -36.8699
1650, 33.00000, 0.401347, 123.08, 0.662097, -63.4987, 0.47969, -121.174, 1.38738E-014, 140.194, 4.72073E-015, -48.8141, 7.10543E-015, 90
1750, 35.00000, 1.14895, -25.9656, 0.943336, 71.0532, 0.653937, 123.054, 3.20237E-015, -123.69, 7.32411E-015, -165.964, 1.77636E-015, 0
1850, 37.00000, 0.0845185, -109.95, 0.686848, 70.0693, 0.523327, -122.518, 9.15513E-015, -157.166, 6.04027E-015, -17.1027, 2.66454E-015, -90
1950, 39.00000, 0.282464, -46.9585, 0.248334, 157.268, 0.405453, 64.5047, 3.97205E-015, 63.4349, 8.88178E-016, 0, 4.44644E-015, 177.138
2050, 41.00000, 0.420575, 102.362, 0.394032, 125.346, 0.0984379, -161.284, 6.52888E-015, 5.85601, 3.82826E-015, -60.4612, 4.04127E-015, 105.945
2150, 43.00000, 0.207011, 104.054, 0.705813, -124.746, 0.507465, 26.5928, 4.46304E-015, 84.2894, 2.39149E-015, 21.8014, 8.88178E-016, 90
2250, 45.00000, 0.3241, 59.4781, 0.402829, -103.765, 0.517082, 142.89, 6.76417E-015, -113.199, 1.98603E-015, 116.565, 1.98603E-015, -116.565
2350, 47.00000, 0.807424, -174.357, 0.444093, -88.5076, 0.355694, -82.5191, 6.60186E-015, -47.7263, 1.55431E-015, -90, 3.58036E-015, -82.875
2450, 49.00000, 0.248653, -112.805, 0.782312, -15.5989, 0.443773, 136.555, 1.79018E-015, -7.12502, 6.66134E-016, 90, 2.51215E-015, -135
