Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 234.09, -31.04, 241.127, -149.816, 229.286, 89.1968, 2.70412E-011, -109.654, 5.75215E-012, -18.4349, 5.05404E-011, -120.256
100, 2.00000, 0.0121297, -63.6615, 0.00206311, -78.5956, 0.00313925, -18.0268, 2.97377E-015, 74.0179, 6.89015E-016, 170.727, 2.98937E-016, -158.199
150, 3.00000, 0.244191, -66.4526, 0.0700506, -90.2041, 0.376776, -50.0097, 6.51465E-014, -154.134, 7.94411E-015, 26.5651, 3.55271E-014, 126.87
200, 4.00000, 0.0147877, -132.751, 0.00292235, -170.774, 0.0112714, -89.6139, 1.31948E-015, 157.751, 4.32569E-016, 120.885, 9.15513E-016, -165.964
250, 5.00000, 0.0357466, -47.0957, 0.0497333, -127.7, 0.2593, -52.1758, 7.32411E-015, -165.964, 1.08416E-014, -145.008, 2.00972E-014, -45
300, 6.00000, 0.0347251, -169.908, 0.00306399, 132.898, 0.00769529, -17.8295, 3.65953E-015, -157.714, 3.51083E-016, -108.435, 5.97873E-016, 21.8014
350, 7.00000, 0.180919, -146.936, 0.0603971, -108.503, 0.400027, -13.4604, 1.74951E-014, 66.0375, 3.97205E-015, -26.5651, 1.67581E-014, -122.005
400, 8.00000, 0.0179011, -42.3534, 0.00479874, -128.442, 0.00992608, -92.0144, 1.29116E-015, -64.5367, 6.82697E-016, 26.5651, 1.23255E-015, -7.76517
450, 9.00000, 0.226454, -117.113, 0.0797132, -169.111, 0.24664, -71.87, 5.32907E-015, 90, 2.51215E-015, 45, 3.97205E-015, 63.4349
500, 10.00000, 0.0135432, 24.8714, 0.00396329, -92.7466, 0.0122475, -40.3775, 4.71028E-016, 135, 0, 0, 1.33227E-015, 180
550, 11.00000, 0.11122, -12.5002, 0.0989343, -93.4732, 0.323972, -12.0948, 2.07347E-014, -46.7357, 3.20237E-015, 123.69, 1.72453E-014, 55.4915
650, 13.00000, 0.165564, -14.2069, 0.0485537, -118.893, 0.0921136, -94.79, 8.54223E-015, -152.103, 1.48952E-015, -153.435, 1.83103E-015, -165.964
750, 15.00000, 0.134474, -131.098, 0.0264036, -122.057, 0.109994, 27.2559, 8.93712E-015, -26.5651, 1.11022E-015, 53.1301, 5.95808E-015, -153.435
850, 17.00000, 0.0332665, 23.6304, 0.0214278, 163.139, 0.13574, -104.391, 8.88178E-016, 0, 1.40433E-015, -71.565, 3.58036E-015, -60.2551
950, 19.00000, 0.0228111, -43.6509, 0.0623601, -96.3917, 0.156143, 20.0362, 5.55112E-015, 73.7398, 9.15513E-016, 75.9638, 3.97205E-015, -153.435
1050, 21.00000, 0.100199, 64.7191, 0.0276967, 41.0409, 0.0967194, -143.617, 4.13176E-015, 173.83, 4.44089E-016, -90, 3.1792E-015, 12.0948
1150, 23.00000, 0.0418357, -113.987, 0.0511877, -109.548, 0.147587, 8.01599, 1.11022E-015, -126.87, 4.44089E-016, -90, 2.58946E-015, -30.9638
1250, 25.00000, 0.099794, 5.13577, 0.0360225, 6.21654, 0.0896628, 144.351, 5.04999E-015, 146.659, 1.09344E-015, 66.0375, 8.47341E-016, 31.6075
1350, 27.00000, 0.0656703, -72.883, 0.0690077, -145.652, 0.102821, -17.5442, 3.55271E-015, 90, 4.44089E-016, 180, 1.42178E-015, 38.6598
1450, 29.00000, 0.0828946, -103.91, 0.0669039, 38.0582, 0.189085, 125.935, 7.35098E-015, -154.983, 2.24529E-015, 8.53077, 4.18953E-015, 57.9946
1550, 31.00000, 0.280692, -167.583, 0.114222, 130.504, 0.109153, -59.3946, 1.01292E-014, 116.003, 2.15566E-015, 145.491, 5.29659E-015, -56.9761
1650, 33.00000, 0.17983, -27.7003, 0.0390903, -39.923, 0.118006, 119.749, 3.60822E-015, -30.5102, 2.31022E-015, -125.218, 4.37377E-015, -156.038
1750, 35.00000, 0.160004, 62.9169, 0.0876989, 165.336, 0.289123, -110.717, 3.58036E-015, 119.745, 1.83103E-015, 104.036, 2.88658E-015, 22.6199
1850, 37.00000, 0.091927, -121.116, 0.068774, -76.8717, 0.194099, 29.2571, 5.36595E-015, 24.444, 6.28037E-016, -45, 2.67377E-015, -131.634
1950, 39.00000, 0.0345152, 31.3863, 0.0567157, 108.731, 0.150898, -164.558, 3.58724E-015, -21.8014, 9.15513E-016, -104.036, 1.25607E-015, 45
2050, 41.00000, 0.120733, -97.9773, 0.0835108, -113.488, 0.18035, 13.2901, 1.80731E-015, 47.4896, 3.33067E-016, 0, 2.74654E-015, -14.0362
2150, 43.00000, 0.0989028, 71.9952, 0.0998011, 47.6111, 0.186025, 164.821, 3.14018E-016, 135, 4.44089E-016, -90, 1.09344E-015, 156.038
2250, 45.00000, 0.0309573, -157.018, 0.0525652, -145.391, 0.144712, -42.7319, 2.28609E-015, -60.9454, 8.00593E-016, 56.3099, 8.00593E-016, 146.31
2350, 47.00000, 0.113019, -8.18369, 0.0965543, 16.022, 0.264171, 134.516, 2.44249E-015, 90, 1.25607E-015, 45, 4.24941E-015, 56.7251
2450, 49.00000, 0.10779, -171.917, 0.106879, 169.618, 0.21366, -65.4467, 4.74677E-015, -100.784, 2.22045E-016, -90, 2.84356E-015, -51.3402
