Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 196.077, -35.7052, 204.246, -153.993, 185.876, 84.6055, 1.81899E-012, 180, 1.3853E-011, -156.801, 1.62695E-011, -63.4349
100, 2.00000, 0.0280503, -83.8206, 0.0201498, 49.7228, 0.0507756, 159.071, 3.20237E-015, -123.69, 1.40433E-015, 18.4349, 5.40258E-015, 80.5377
150, 3.00000, 2.26204, -86.3475, 2.28426, -78.566, 3.02189, -84.362, 8.03887E-014, -45, 5.85929E-014, 14.0362, 3.59509E-013, -108.435
200, 4.00000, 0.0717318, -159.027, 0.0417109, 73.2901, 0.072616, -53.0731, 8.88178E-016, 180, 2.70129E-015, 9.46232, 2.22045E-015, 126.87
250, 5.00000, 1.06732, 61.8178, 1.66567, -173.884, 1.81248, -61.4168, 9.10632E-014, -159.444, 3.49902E-014, 113.962, 8.03887E-014, 135
300, 6.00000, 0.147289, 152.175, 0.085416, 142.228, 0.151903, 149.906, 7.99361E-015, -90, 1.25607E-015, -135, 3.97205E-015, -63.4349
350, 7.00000, 1.84311, -164.296, 1.67335, 84.514, 2.00221, -43.8179, 7.10543E-014, -36.8699, 1.77636E-014, 36.8699, 2.84217E-014, 180
400, 8.00000, 0.0754338, -34.6719, 0.076964, 95.5944, 0.115966, -171.935, 1.11022E-015, 126.87, 1.11022E-015, -126.87, 8.88178E-016, 0
450, 9.00000, 1.98081, -145.925, 1.61525, -136.23, 2.34123, -134.855, 2.86429E-014, -150.255, 7.10543E-015, 180, 2.84217E-014, 0
500, 10.00000, 0.0594987, -5.79827, 0.0310569, -75.8631, 0.0407807, 107.776, 3.08474E-015, -149.744, 4.57757E-016, 14.0362, 1.98603E-015, 116.565
550, 11.00000, 0.92196, 52.1683, 1.09433, -170.342, 0.994221, -79.7825, 2.13902E-014, -131.634, 7.94411E-015, 26.5651, 1.58882E-014, -153.435
650, 13.00000, 0.592056, -70.5121, 0.160919, -82.711, 0.109984, 95.5969, 3.66205E-015, 14.0362, 2.58946E-015, -120.964, 7.94411E-015, -26.5651
750, 15.00000, 0.114785, 131.358, 0.114644, 11.6021, 0.345985, 120.763, 3.55271E-015, -90, 1.33227E-015, 90, 5.32907E-015, 180
850, 17.00000, 0.495498, -24.0509, 0.854799, 99.8759, 0.899341, -157.22, 5.68712E-015, -141.34, 5.0243E-015, 135, 2.13163E-014, 180
950, 19.00000, 0.279535, -97.1619, 0.246856, 103.575, 0.532895, 16.1696, 7.99361E-015, 180, 2.66454E-015, 0, 1.00486E-014, 135
1050, 21.00000, 0.198814, 40.958, 0.180701, 115.752, 0.0630303, 151.039, 1.65047E-015, 19.6538, 1.69468E-015, 121.608, 1.19575E-015, -158.199
1150, 23.00000, 0.383721, 55.5615, 0.601026, -172.341, 0.468679, -52.2448, 7.53644E-015, -135, 3.66205E-015, 165.964, 5.40258E-015, 80.5377
1250, 25.00000, 0.469605, -81.9109, 0.608925, -172.942, 0.472569, 57.8425, 1.45672E-014, -142.431, 4.44089E-016, 180, 3.97205E-015, 153.435
1350, 27.00000, 0.67377, -177.391, 0.407969, -160.982, 0.628501, -159.689, 7.5886E-015, -110.556, 5.95808E-015, 63.4349, 7.94411E-015, -116.565
1450, 29.00000, 1.08399, 139.297, 1.19737, -83.561, 0.923153, -8.38928, 1.06581E-014, 180, 6.40475E-015, 33.6901, 2.16103E-014, -9.46232
1550, 31.00000, 1.60115, 63.8332, 1.56326, -13.3186, 1.61428, -154.837, 2.58641E-014, -15.9454, 3.97205E-015, -116.565, 2.13163E-014, 180
1650, 33.00000, 0.463907, 172.408, 0.463392, 22.7871, 0.505464, 167.198, 1.06951E-014, 41.6335, 5.0243E-015, -135, 2.66454E-015, 0
1750, 35.00000, 1.62368, -92.7428, 1.71735, 31.1061, 1.54707, 109.655, 1.43214E-014, 7.12502, 1.03959E-014, -70.0169, 1.77636E-014, -53.1301
1850, 37.00000, 0.383255, 57.0689, 0.852978, 30.9508, 0.765956, -109.084, 7.94411E-015, -26.5651, 7.10543E-015, 90, 4.88498E-015, -90
1950, 39.00000, 0.385466, -23.5499, 0.12587, 50.5508, 0.610758, 10.5619, 9.05768E-015, 78.6901, 1.33227E-015, 180, 4.52884E-015, 168.69
2050, 41.00000, 0.544681, 4.36324, 0.745196, 125.99, 0.360301, -155.976, 3.38936E-015, -148.393, 3.97205E-015, -63.4349, 5.95808E-015, 26.5651
2150, 43.00000, 0.426248, -126.738, 0.910289, 166.045, 0.98412, 20.3766, 1.33227E-014, -53.1301, 1.98603E-015, -63.4349, 1.77636E-015, 180
2250, 45.00000, 0.634647, 50.8884, 0.06055, -119.55, 0.667101, 93.5712, 1.17243E-014, -155.376, 1.60119E-015, 123.69, 5.17893E-015, 59.0362
2350, 47.00000, 0.989701, 102.533, 1.3985, -135.25, 0.861757, -58.9959, 6.46604E-015, 74.0546, 3.66205E-015, 165.964, 7.94411E-015, 153.435
2450, 49.00000, 0.473972, -29.9736, 0.996304, -92.0206, 1.19876, 123.659, 7.99361E-015, -90, 3.55271E-015, 180, 7.10543E-015, 0
