Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 236.459, -30.8354, 241.077, -149.722, 230.27, 89.3057, 1.67703E-011, 102.529, 6.58866E-011, -173.66, 7.27596E-012, 180
100, 2.00000, 0.0063729, 145.755, 0.0039021, 136.574, 0.0147361, 172.428, 3.37661E-016, 99.4623, 5.97873E-016, 68.1986, 1.40433E-015, 161.565
150, 3.00000, 0.252528, -48.8822, 0.0883938, -114.253, 0.271351, -84.9354, 1.20805E-014, 53.9726, 3.20237E-015, 56.3099, 2.13163E-014, 180
200, 4.00000, 0.00298712, -146.425, 0.00426256, -62.9028, 0.0234513, -9.17762, 2.77556E-016, 0, 1.11022E-016, 0, 9.93014E-016, 26.5651
250, 5.00000, 0.36232, 76.7911, 0.0626708, -33.1235, 0.225247, -38.5645, 1.29321E-014, -105.945, 3.55271E-015, 180, 1.44585E-014, -100.62
300, 6.00000, 0.010567, 105.431, 0.0146345, 114.368, 0.0632175, -170.732, 1.44329E-015, 67.3801, 8.9509E-016, 97.125, 8.88178E-016, -90
350, 7.00000, 0.371402, -138.743, 0.0744973, -153.71, 0.322333, -22.1421, 2.86979E-014, -68.1986, 1.77636E-015, 90, 1.28095E-014, 146.31
400, 8.00000, 0.0090654, 110.476, 0.00816146, 133.513, 0.0308205, -141.805, 9.93014E-016, -63.4349, 2.48253E-016, -63.4349, 4.44089E-016, 90
450, 9.00000, 0.235733, -81.6047, 0.16366, -162.246, 0.391275, -96.0961, 1.12347E-014, 161.565, 2.51215E-015, 135, 1.58882E-014, -116.565
500, 10.00000, 0.00731202, 76.2963, 0.00941499, 62.8216, 0.0279884, 148.336, 2.48253E-016, -153.435, 1.24127E-016, -153.435, 4.47545E-016, -82.875
550, 11.00000, 0.198061, 132.729, 0.0509897, 141.591, 0.224589, -84.9503, 2.70129E-015, -9.46232, 1.77636E-015, 90, 9.56597E-015, 21.8014
650, 13.00000, 0.0740045, 168.515, 0.113518, 24.8457, 0.322397, 95.4189, 2.66454E-015, -90, 2.51215E-015, -45, 1.28095E-014, 33.6901
750, 15.00000, 0.0714978, 57.4239, 0.0404299, 128.206, 0.151944, -133.888, 2.74654E-015, -75.9638, 8.9509E-016, 82.875, 1.33227E-015, -90
850, 17.00000, 0.0686688, 34.0062, 0.0213525, -111.303, 0.0535363, -94.991, 6.28037E-016, -135, 4.44089E-016, 0, 2.22045E-016, 90
950, 19.00000, 0.0342336, -129.412, 0.06463, 105.014, 0.112713, -175.703, 1.61651E-015, -15.9454, 9.15513E-016, -75.9638, 1.33227E-015, 0
1050, 21.00000, 0.0759462, -118.312, 0.0179058, -55.008, 0.0989763, 57.8911, 8.00593E-016, 146.31, 8.00593E-016, 33.6901, 1.5326E-015, 125.417
1150, 23.00000, 0.0997423, 101.343, 0.0427859, 22.9973, 0.000623782, -121.074, 2.0657E-015, -4.57584, 3.96874E-016, 44.026, 4.61019E-016, 145.114
1250, 25.00000, 0.135003, 20.5978, 0.0478356, -17.7646, 0.102639, 146.992, 2.26442E-015, 168.69, 8.9509E-016, -60.2551, 2.31022E-015, 35.2176
1350, 27.00000, 0.108552, -55.8403, 0.0576956, -127.93, 0.0398958, 5.0043, 1.09344E-015, -66.0375, 2.00148E-016, -146.31, 3.14018E-016, -135
1450, 29.00000, 0.149784, -84.1934, 0.0763345, -4.65534, 0.277277, 93.9993, 9.93014E-016, -26.5651, 8.88178E-016, 180, 8.88178E-016, 90
1550, 31.00000, 0.30488, 179.457, 0.143322, -172.502, 0.398388, -40.625, 6.23309E-015, 175.914, 9.93014E-016, -153.435, 2.67377E-015, -41.6335
1650, 33.00000, 0.154906, 151.38, 0.128723, -139.265, 0.333541, -40.5068, 4.63643E-015, -163.301, 0, 0, 1.69468E-015, 148.393
1750, 35.00000, 0.0964561, 76.5959, 0.173307, -177.111, 0.386335, -89.0846, 2.70129E-015, -170.538, 1.25607E-015, 135, 5.17893E-015, -149.036
1850, 37.00000, 0.157101, -97.722, 0.143113, 173.301, 0.08403, -91.8494, 2.4651E-015, -144.162, 4.96507E-016, 153.435, 2.9873E-015, 41.9872
1950, 39.00000, 0.177757, -165.195, 0.0826608, 104.566, 0.0258572, 11.2628, 2.02064E-015, -52.8153, 5.66105E-016, 101.31, 1.71367E-015, -24.9048
2050, 41.00000, 0.169894, 135.513, 0.065166, 13.9126, 0.0923432, 4.60394, 8.67112E-016, -50.1944, 3.33067E-016, 180, 6.66134E-016, 0
2150, 43.00000, 0.18898, 50.2247, 0.0560138, -54.6634, 0.0978873, -115.596, 7.02167E-016, 18.4349, 9.15513E-016, -104.036, 8.9509E-016, -60.2551
2250, 45.00000, 0.143641, -49.8527, 0.0779822, -165.662, 0.0562717, -171.507, 3.10118E-015, 45.7252, 3.14018E-016, -45, 8.67112E-016, -39.8056
2350, 47.00000, 0.161494, -99.9015, 0.094421, 101.883, 0.166083, 137.017, 2.45256E-015, 95.1944, 9.48575E-016, 159.444, 0, 0
2450, 49.00000, 0.190629, 173.999, 0.0448163, 47.8194, 0.13345, 11.1862, 2.44249E-015, 180, 4.44089E-016, 0, 8.00593E-016, 56.3099
