Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 210.143, -33.2459, 204.368, -154.038, 210.925, 86.5273, 1.64717E-011, 96.3402, 7.27596E-012, 180, 3.43206E-011, -57.9946
100, 2.00000, 0.0118375, 46.2767, 0.0707058, 45.633, 0.011952, 45.4505, 3.68596E-015, -52.9575, 3.77517E-015, 53.9726, 2.23152E-015, 5.71059
150, 3.00000, 1.25555, -57.5478, 2.11093, -94.6106, 1.51685, -77.7692, 1.42109E-013, 53.1301, 8.90308E-014, -61.3895, 1.98952E-013, 180
200, 4.00000, 0.0327023, 160.119, 0.0847458, 94.6069, 0.0293365, -53.3433, 3.56829E-015, 174.644, 4.55597E-015, -43.0251, 6.66134E-016, 180
250, 5.00000, 0.944545, 55.9607, 0.742603, -158.892, 0.799304, -52.4524, 7.24614E-014, 168.69, 2.41611E-014, -72.8973, 1.42109E-014, -90
300, 6.00000, 0.0216797, -179.526, 0.205861, 171.915, 0.0155616, 131.786, 4.5763E-015, -132.788, 4.65177E-015, -135.725, 2.33147E-015, 0
350, 7.00000, 1.50827, -152.062, 1.23753, 90.2884, 1.09843, -21.4871, 1.41975E-013, 31.7014, 1.14572E-013, 7.12502, 8.53391E-014, 87.6141
400, 8.00000, 0.0503832, -1.1118, 0.119813, 65.8181, 0.034873, -79.8531, 1.11576E-015, 5.71059, 1.44329E-015, -157.38, 3.46845E-015, -39.8056
450, 9.00000, 1.01244, -117.74, 1.71077, -127.971, 0.991846, -124.955, 3.10227E-014, -66.3706, 8.6751E-014, -47.4896, 4.9738E-014, 90
500, 10.00000, 0.0335201, 152.734, 0.0850285, -128.553, 0.00497289, 159.041, 3.67014E-015, -82.1763, 3.78006E-015, -150.046, 1.75036E-015, 14.6973
550, 11.00000, 0.853554, 74.7346, 0.470741, 127.682, 1.19382, -25.8639, 4.01944E-014, 135, 1.58882E-014, -116.565, 1.42109E-014, -90
650, 13.00000, 0.433719, 118.545, 0.889926, -173.401, 0.341205, 109.036, 1.96657E-014, -6.48307, 2.19723E-014, 14.0362, 1.74951E-014, -156.038
750, 15.00000, 0.440955, -28.8837, 0.707289, 170.168, 0.175593, -1.44264, 1.94235E-014, 100.539, 3.16427E-014, -85.1696, 1.52808E-014, -144.462
850, 17.00000, 0.283939, -5.48591, 0.713995, 112.48, 0.46279, -127.706, 1.27168E-014, 155.225, 2.5619E-014, -146.31, 2.13348E-014, 177.614
950, 19.00000, 0.601858, -166.728, 0.523151, -150.838, 0.432497, 40.1248, 5.95808E-015, 116.565, 5.95808E-015, -116.565, 3.55271E-015, -90
1050, 21.00000, 0.343684, 114.595, 0.275048, -6.36996, 0.252444, 150.025, 8.88178E-016, 180, 8.88178E-015, 143.13, 5.40258E-015, -99.4623
1150, 23.00000, 0.355727, 79.7223, 0.464969, -89.4003, 0.50986, -48.0923, 1.82887E-014, -60.9454, 1.35283E-014, 23.1986, 1.08052E-014, 80.5377
1250, 25.00000, 0.594287, -39.238, 0.282182, -156.347, 0.205569, 135.003, 1.63048E-014, -29.3578, 4.86982E-015, 43.1524, 6.76781E-015, 138.991
1350, 27.00000, 0.604989, -123.022, 0.190533, -95.5974, 0.312377, -117.283, 1.4349E-014, 111.801, 2.80867E-015, 71.565, 1.85935E-014, -139.844
1450, 29.00000, 0.802081, 174.975, 0.473647, -76.6447, 0.807979, 75.6377, 1.06581E-014, 90, 8.88178E-015, 143.13, 1.42386E-014, 3.57633
1550, 31.00000, 0.697234, 131.938, 1.47058, -0.447576, 0.940165, -103.197, 2.16103E-014, 170.538, 3.55271E-015, -90, 8.37906E-015, -147.995
1650, 33.00000, 0.563459, 44.3914, 1.25927, -125.79, 0.21267, 34.4058, 1.6191E-014, -115.159, 8.426E-015, 161.565, 6.53053E-015, -35.3112
1750, 35.00000, 1.33175, -50.9351, 0.887446, 58.584, 0.956955, -170.615, 3.01589E-014, -166.373, 8.88178E-015, -36.8699, 1.28095E-014, 146.31
1850, 37.00000, 1.11967, -172.462, 0.274146, 4.25988, 0.202527, -108.104, 2.29212E-014, -35.5377, 4.46304E-015, -84.2894, 1.86107E-014, -70.4841
1950, 39.00000, 0.295905, 118.158, 0.323501, -6.76428, 0.458931, 47.1777, 1.19162E-014, 116.565, 1.83103E-015, -104.036, 8.34368E-015, 64.7989
2050, 41.00000, 0.640343, 66.885, 0.00818687, -69.0727, 0.805951, -94.1933, 1.28095E-014, -56.3099, 3.66205E-015, -165.964, 2.51215E-015, 45
2150, 43.00000, 0.864097, -43.9743, 0.564743, -150.729, 0.333422, 74.9309, 8.10387E-015, -170.538, 3.8202E-015, 144.462, 1.28095E-014, 123.69
2250, 45.00000, 0.111255, -178.296, 0.421129, 120.361, 0.427609, 151.703, 9.44147E-015, 131.186, 2.22045E-015, 90, 8.0428E-015, 83.6598
2350, 47.00000, 0.924887, 169.064, 0.566769, -86.0095, 1.02591, 24.2716, 1.00486E-014, -135, 7.32411E-015, 14.0362, 1.42386E-014, 176.424
2450, 49.00000, 0.89436, 64.9553, 0.728932, -34.2072, 0.531457, -166.999, 1.30554E-014, -131.553, 1.42178E-015, 38.6598, 8.92608E-015, -95.7106
