1,100.0,0.0
2,0.0375,-80.01637346599581
3,0.8187500000000001,-48.851367130548844
4,0.01875,-33.629753796368554
5,0.9375,-1.7720972592659923
6,0.03125,15.791362014389547
7,0.8812499999999999,5.044808727574674
8,0.0375,-6.117932084227754
9,0.55,-5.291946267119291
10,0.01875,-14.814467355111134
11,0.375,-2.1629164680139983
13,0.0875,-2.3953081078148455
15,0.28125,-1.3807610217249524
17,0.43125,-3.612989594910368
19,0.3,-4.658204314206125
21,0.21875000000000003,-6.736273790826239
23,0.35,-5.512138147182568
25,0.23125000000000004,-6.919499354640269
27,0.35,-6.466883336043467
29,0.36875,-5.720028810050473
31,0.31875,5.604513101828929
33,0.38125,4.888109891550599
35,0.38125,4.250992304440114
37,0.3,3.8486767002709605
39,0.2375,3.327141588010081
41,0.2625,3.0763008668408367
43,0.2375,2.6189193789565395
45,0.2375,1.8777953897979724
47,0.2625,1.42478583410075
49,0.23125000000000004,0.83672494231101
