Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 212.421, -32.5199, 219.47, -153.105, 228.26, 88.8369, 4.14793E-011, -105.255, 3.63798E-012, 0, 1.62695E-011, 63.4349
100, 2.00000, 0.0639386, -65.7955, 0.0296124, 39.9782, 0.0114884, -38.0949, 1.66285E-014, -81.1666, 3.55445E-015, -141.34, 2.36037E-015, -48.8141
150, 3.00000, 1.31067, -98.6244, 1.00155, -102.505, 0.7531, -66.6594, 6.78745E-014, -137.121, 3.55271E-014, -53.1301, 1.27106E-013, -116.565
200, 4.00000, 0.0698131, -136.874, 0.069043, 113.481, 0.0123247, -123.024, 1.47476E-014, 170.467, 3.67046E-015, 86.5318, 1.61651E-015, 105.945
250, 5.00000, 0.527506, 73.8324, 0.434937, -160.825, 0.978564, -41.3158, 2.38323E-014, -26.5651, 2.58641E-014, -74.0546, 2.84217E-014, -90
300, 6.00000, 0.214477, 169.851, 0.178247, 165.173, 0.0547698, 86.8918, 1.9194E-014, 128.66, 8.9509E-016, -172.875, 8.88178E-015, 90
350, 7.00000, 0.935059, -148.598, 0.979194, 92.0617, 0.90104, -14.751, 1.03273E-013, -40.8151, 2.77476E-014, 50.1944, 4.9738E-014, 180
400, 8.00000, 0.124498, -40.8572, 0.0563189, 92.0949, 0.0368794, -91.9576, 2.77556E-015, 163.74, 4.996E-015, 36.8699, 2.70129E-015, 170.538
450, 9.00000, 1.32782, -119.018, 1.12448, -128.617, 0.574071, -113.11, 7.1937E-014, 147.095, 2.00972E-014, 45, 4.32206E-014, 170.538
500, 10.00000, 0.0785291, 13.1626, 0.0932573, -105.587, 0.0293852, -90.7964, 4.01066E-015, 85.2364, 5.57549E-015, 54.7276, 1.11022E-015, -143.13
550, 11.00000, 0.828774, -6.02031, 0.439722, 158.115, 0.636207, -24.9111, 5.12687E-014, -14.0362, 1.13742E-014, 128.66, 3.55271E-014, 36.8699
650, 13.00000, 0.738307, -31.1433, 1.03682, -156.962, 0.370756, -110.904, 4.48068E-014, 13.7608, 2.31609E-014, 147.529, 1.06951E-014, 48.3665
750, 15.00000, 0.63284, 174.453, 0.377275, 160.958, 0.410174, 49.1271, 2.70129E-014, -99.4623, 1.09862E-014, 104.036, 8.37906E-015, -147.995
850, 17.00000, 0.316627, 10.6953, 0.15312, 154.963, 0.342717, -100.087, 1.06951E-014, 138.366, 3.97205E-015, -26.5651, 1.43214E-014, 82.875
950, 19.00000, 0.380609, 16.5755, 0.563776, -94.2046, 0.247255, -35.0627, 1.63048E-014, -60.6422, 6.40475E-015, 123.69, 6.46604E-015, -15.9454
1050, 21.00000, 0.256048, -11.6116, 0.161889, -17.7053, 0.333384, -142.587, 1.03674E-014, 43.2643, 8.88178E-016, -90, 1.24345E-014, 0
1150, 23.00000, 0.320397, -134.582, 0.0172748, 7.31528, 0.205106, -4.60137, 9.78005E-015, -129.472, 3.23302E-015, -164.055, 7.6404E-015, 35.5377
1250, 25.00000, 0.250981, 2.94598, 0.212417, -148.817, 0.289873, 125.187, 1.25607E-014, 171.87, 2.84356E-015, -128.66, 7.16072E-015, -60.2551
1350, 27.00000, 0.195894, -38.6882, 0.184286, -77.3668, 0.309371, -80.4369, 9.78005E-015, -177.397, 7.5886E-015, -159.444, 7.16072E-015, -119.745
1450, 29.00000, 0.635564, 157.29, 0.541767, -50.0805, 0.579803, 93.1915, 1.60119E-014, -70.56, 1.25607E-014, -171.87, 5.32907E-015, -90
1550, 31.00000, 1.25231, 163.92, 1.35152, 28.2086, 0.504959, -56.3765, 3.05616E-014, -54.4623, 3.97205E-015, -153.435, 2.31609E-014, 85.6013
1650, 33.00000, 0.960704, -107.541, 0.68519, -130.692, 0.927072, 120.27, 2.61221E-014, -35.3112, 1.06951E-014, 4.76364, 1.43214E-014, -82.875
1750, 35.00000, 0.964941, -22.7179, 0.806012, 115.581, 0.860162, -120.478, 5.42298E-014, -121.608, 3.20237E-015, 146.31, 2.22045E-014, 163.74
1850, 37.00000, 0.337582, 141.364, 0.65873, -23.1912, 0.588408, -4.04119, 5.0243E-015, 135, 4.44089E-015, 53.1301, 2.34486E-014, 142.696
1950, 39.00000, 0.104357, 64.6913, 0.132026, 109.79, 0.406896, 163.547, 2.51215E-015, -135, 1.98603E-015, 63.4349, 2.51215E-015, -135
2050, 41.00000, 0.302647, -92.1985, 0.256334, -174.361, 0.390266, -15.7311, 1.17243E-014, -127.304, 2.22045E-015, 90, 6.43929E-015, -136.397
2150, 43.00000, 0.253033, 17.012, 0.0479724, -125.024, 0.538513, 140.133, 1.08416E-014, -34.992, 4.44089E-016, 90, 3.87784E-015, -66.3706
2250, 45.00000, 0.233161, -176.44, 0.160597, 171.701, 0.293522, -71.7764, 5.92489E-015, 77.0054, 1.98603E-015, -63.4349, 3.10862E-015, -90
2350, 47.00000, 0.105462, -135.737, 0.401821, -26.391, 0.652949, 103.258, 9.56597E-015, 111.801, 1.77636E-015, 90, 1.28095E-014, -123.69
2450, 49.00000, 0.354371, 145.313, 0.190525, 43.0823, 0.540316, -95.4831, 6.28037E-015, -98.1301, 1.83103E-015, 165.964, 4.80356E-015, -56.3099
