Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 229.312, -30.9085, 234.445, -150.936, 238.24, 89.8992, 5.46E-011, -88.0909, 9.96468E-011, -158.587, 7.73445E-011, 48.8141
100, 2.00000, 0.0119124, -85.2215, 0.00738203, -145.067, 0.010355, -175.019, 2.97542E-015, -36.6561, 3.51083E-016, -71.565, 1.40433E-015, -161.565
150, 3.00000, 0.750741, -97.7052, 0.0186925, -81.0513, 0.215409, -115.517, 4.9597E-014, -106.65, 5.95808E-015, 26.5651, 7.8482E-014, -174.806
200, 4.00000, 0.0100595, 155.814, 0.00742359, 51.0285, 0.0128081, 6.62022, 2.24529E-015, -81.4692, 3.71927E-016, 143.344, 4.96507E-016, 63.4349
250, 5.00000, 0.161014, -142.555, 0.125959, 55.8373, 0.125185, -35.7865, 2.63064E-014, 68.1986, 1.25607E-014, 171.87, 2.84217E-014, 0
300, 6.00000, 0.0160744, 42.3214, 0.00581299, -43.8055, 0.0355939, -165.508, 1.98603E-015, 116.565, 1.11161E-015, -87.1376, 5.97461E-015, -41.9872
350, 7.00000, 0.218163, -41.3222, 0.173223, 119.129, 0.168514, -29.9896, 1.01365E-014, -28.8108, 1.19492E-014, 138.013, 3.39953E-014, -56.7251
400, 8.00000, 0.0119265, -41.8238, 0.0110948, -164.412, 0.0194901, -150.891, 2.11712E-015, -94.8884, 8.40036E-016, -7.59464, 2.23428E-015, -26.5651
450, 9.00000, 0.163417, -110.883, 0.0757129, -163.384, 0.172327, -99.5448, 7.32411E-015, -165.964, 1.63772E-014, -12.5288, 1.29321E-014, 105.945
500, 10.00000, 0.0118955, -117.403, 0.0103067, 85.5441, 0.0178704, 147.276, 1.57426E-015, 170.87, 3.14018E-016, -45, 9.03656E-016, -79.3803
550, 11.00000, 0.257852, 129.859, 0.158325, -142.013, 0.0717321, -131.46, 2.0716E-014, -99.5633, 6.67612E-015, -3.81407, 9.15513E-015, 112.834
650, 13.00000, 0.260693, 36.8167, 0.103404, -95.0051, 0.0838128, 93.0909, 1.76801E-014, 115.278, 3.61462E-015, -10.6197, 1.81426E-014, 21.541
750, 15.00000, 0.217634, 145.319, 0.16085, 16.2315, 0.0668744, -135.77, 3.37574E-014, -134.734, 4.10783E-015, 180, 5.56885E-015, 94.5739
850, 17.00000, 0.358618, 31.5055, 0.114999, -48.0063, 0.143341, -74.0077, 7.54952E-015, 151.928, 1.40433E-015, 71.565, 9.81025E-015, -95.1944
950, 19.00000, 0.326767, -8.99899, 0.115212, 144.037, 0.1282, -135.307, 1.03507E-014, -157.286, 2.39149E-015, -158.199, 5.44349E-015, -11.7683
1050, 21.00000, 0.187171, -96.88, 0.112056, 152.034, 0.0751462, 84.1907, 1.83775E-014, -168.147, 7.02167E-016, -161.565, 3.97205E-015, 153.435
1150, 23.00000, 0.242497, -169.618, 0.0570141, 150.432, 0.108787, 113.394, 1.67025E-014, 77.719, 3.55445E-015, 1.78991, 2.31821E-015, -106.699
1250, 25.00000, 0.263172, -179.227, 0.00773322, -158.038, 0.12817, 101.821, 6.43929E-015, -46.3972, 1.98603E-015, -63.4349, 6.67612E-015, 86.1859
1350, 27.00000, 0.238877, 60.1936, 0.150844, -47.17, 0.0850707, -51.5981, 7.54952E-015, 90, 5.66214E-015, -61.9275, 1.98603E-015, -63.4349
1450, 29.00000, 0.222695, -3.32982, 0.124119, -34.5908, 0.0377777, 178.357, 4.68009E-015, -157.694, 3.61633E-015, -72.1213, 3.92876E-015, 23.3049
1550, 31.00000, 0.311774, -77.8695, 0.0718859, 123.361, 0.140702, -61.3897, 1.99917E-014, 125.279, 5.37054E-015, -7.12502, 4.44089E-015, 36.8699
1650, 33.00000, 0.173393, -98.3239, 0.154913, 160.28, 0.133044, -14.6188, 1.11022E-015, 143.13, 2.22045E-016, 180, 4.20275E-015, 12.2005
1750, 35.00000, 0.186696, -107.329, 0.258304, 145.929, 0.0512209, -42.0996, 3.05311E-015, 143.13, 7.55033E-016, -72.8973, 3.49544E-015, 46.9306
1850, 37.00000, 0.260725, 156.284, 0.0969982, 93.961, 0.146631, 6.58634, 8.44062E-015, -144.638, 1.73422E-015, -129.806, 9.78005E-015, -2.60256
1950, 39.00000, 0.214407, 93.3783, 0.110176, -54.6866, 0.0884479, -43.7059, 4.22469E-015, 86.9872, 1.9984E-015, -90, 6.97234E-015, 99.1623
2050, 41.00000, 0.153582, 26.3556, 0.155269, -96.7795, 0.0957552, -124.545, 4.70504E-015, 109.29, 1.40433E-015, -161.565, 3.29532E-015, 57.3808
2150, 43.00000, 0.137806, -44.7783, 0.0648475, -88.216, 0.111038, -163.349, 3.61462E-015, 132.51, 3.14018E-016, 45, 4.27111E-015, 117.897
2250, 45.00000, 0.165291, -85.3778, 0.0929309, 120.314, 0.0315925, 154.823, 3.14215E-015, 57.9946, 1.05508E-015, 1.50744, 3.76045E-015, -98.4889
2350, 47.00000, 0.154415, -126.419, 0.118068, 57.3277, 0.0448561, 135.289, 1.26585E-015, 127.875, 8.89911E-016, -3.57633, 1.94071E-015, 163.379
2450, 49.00000, 0.103513, 162.003, 0.11673, 61.3821, 0.0959019, 2.88676, 4.00643E-015, 93.9725, 2.48253E-016, 116.565, 1.02358E-015, -40.6013
