Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 220.098, -32.1644, 210.933, -153.016, 217.711, 87.0926, 1.93361E-011, 131.186, 5.75215E-012, -18.4349, 2.91038E-011, -90
100, 2.00000, 0.00347386, -71.7765, 0.0233585, 46.9856, 0.0160876, 162.822, 2.77556E-016, -53.1301, 2.63254E-015, -42.4362, 6.28037E-016, 135
150, 3.00000, 1.13986, -75.6857, 1.28506, -61.7121, 1.20705, -77.9296, 4.54969E-014, -51.3402, 4.83221E-014, -53.9726, 8.52651E-014, 0
200, 4.00000, 0.0204784, 159.198, 0.0383905, 79.3252, 0.0380616, -32.3382, 2.19813E-015, -45, 2.68298E-015, -24.444, 5.06826E-015, 118.811
250, 5.00000, 0.301845, 84.4719, 0.820386, 170.904, 0.608974, -50.1689, 3.27544E-014, -167.471, 1.38738E-014, 39.8056, 3.35162E-014, -122.005
300, 6.00000, 0.0180878, 33.8425, 0.0752795, -178.788, 0.0706366, -179.785, 9.15513E-016, -104.036, 3.38208E-015, -66.8014, 8.88178E-016, -90
350, 7.00000, 0.672119, -121.183, 0.897842, 74.0564, 1.08904, -31.158, 4.49387E-014, 161.565, 1.46482E-014, 14.0362, 2.4869E-014, 180
400, 8.00000, 0.0209148, 9.26165, 0.0536632, 85.9717, 0.0404542, -144.558, 8.88178E-016, -90, 3.1792E-015, -167.905, 1.83103E-015, -14.0362
450, 9.00000, 0.569528, -131.932, 1.02069, -116.591, 0.903812, -113.92, 1.28095E-014, 123.69, 2.5619E-014, -56.3099, 3.03544E-014, -159.444
500, 10.00000, 0.0228271, -171.595, 0.0244054, -102.828, 0.0304261, 134.583, 1.06633E-015, 128.66, 3.14018E-016, -135, 3.33067E-016, 180
550, 11.00000, 0.68826, 103.999, 0.572877, 176.278, 0.476867, -36.691, 2.78752E-014, 59.3493, 2.18463E-014, -26.5651, 2.24693E-014, 108.435
650, 13.00000, 0.187629, 35.7779, 0.187111, -116.969, 0.154411, 81.9168, 5.49308E-015, 14.0362, 3.9968E-015, 0, 3.97205E-015, 26.5651
750, 15.00000, 0.11556, 52.6921, 0.165953, -118.731, 0.0995141, -167.794, 1.25135E-014, 152.526, 2.04715E-015, 12.5288, 2.22045E-015, 143.13
850, 17.00000, 0.417009, 6.08106, 0.282342, 102.961, 0.397988, -108.903, 8.88178E-015, -36.8699, 9.56597E-015, 68.1986, 1.5099E-014, 118.072
950, 19.00000, 0.368199, -85.9797, 0.171579, 125.663, 0.0981662, 54.0964, 1.87838E-014, 2.7102, 1.98603E-015, 116.565, 9.25423E-015, -30.2564
1050, 21.00000, 0.144377, -165.191, 0.240692, 74.825, 0.0565937, 85.2804, 4.58564E-015, -173.047, 3.51083E-016, 108.435, 1.40433E-015, -18.4349
1150, 23.00000, 0.355787, 113.614, 0.244111, -177.796, 0.306937, 7.54434, 9.81025E-015, 84.8056, 3.55271E-015, 0, 8.1886E-015, 139.399
1250, 25.00000, 0.152545, 38.643, 0.32811, -161.101, 0.347304, 86.5617, 5.0243E-015, 135, 5.40258E-015, 9.46232, 2.66454E-015, 90
1350, 27.00000, 0.0795897, -75.5544, 0.562784, -110.067, 0.206033, -96.0257, 4.78299E-015, 111.801, 4.44089E-015, 90, 6.9369E-015, -50.1944
1450, 29.00000, 0.45348, -129.769, 0.704795, -66.9326, 0.48264, 101.017, 3.66205E-015, 14.0362, 5.34754E-015, -48.3665, 6.40475E-015, 146.31
1550, 31.00000, 0.564351, -173.835, 0.716614, 24.8523, 0.850627, -106.047, 7.94411E-015, 26.5651, 5.61733E-015, -71.565, 3.55271E-015, 0
1650, 33.00000, 0.189448, 140.562, 0.27069, -39.1698, 0.282582, -78.728, 3.87784E-015, -156.371, 2.39149E-015, -68.1986, 3.97205E-015, 63.4349
1750, 35.00000, 0.605301, -33.6465, 1.05289, 71.616, 0.734136, -136.597, 2.64074E-014, -137.726, 5.32907E-015, 90, 1.28095E-014, 123.69
1850, 37.00000, 0.309493, -134.549, 0.477127, 79.4526, 0.419386, -51.9483, 7.32411E-015, -14.0362, 4.46304E-015, 5.71059, 4.37377E-015, -23.9625
1950, 39.00000, 0.174714, 55.3151, 0.196363, 121.371, 0.120875, 92.525, 1.73422E-015, -39.8056, 5.55112E-016, 143.13, 1.9101E-015, 35.5377
2050, 41.00000, 0.362174, 87.0104, 0.328562, 179.24, 0.25598, -38.4276, 8.65974E-015, -90, 1.60119E-015, -146.31, 3.58036E-015, 29.7449
2150, 43.00000, 0.412164, 9.15889, 0.38604, -127.867, 0.432547, 98.5155, 3.66205E-015, -165.964, 9.93014E-016, 26.5651, 1.77636E-015, 90
2250, 45.00000, 0.0787494, -179.008, 0.29174, -174.064, 0.194707, -170.326, 2.0381E-015, 60.6422, 6.28037E-016, 135, 2.48253E-015, 116.565
2350, 47.00000, 0.62435, -161.018, 0.555553, -77.4799, 0.647104, 80.9525, 1.03579E-014, 149.036, 3.97205E-015, -153.435, 4.44089E-015, 143.13
2450, 49.00000, 0.611852, 125.089, 0.388746, -17.4631, 0.425609, -149.006, 1.98603E-015, -26.5651, 4.0943E-015, 40.6013, 3.76822E-015, -135
