Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 196.698, -34.4291, 191.725, -155.484, 202.722, 85.2197, 7.71732E-012, 135, 4.06738E-012, 63.4349, 1.45519E-011, -90
100, 2.00000, 0.0347567, -71.9654, 0.0081926, -134.221, 0.0283209, 166.877, 3.33806E-015, -93.8141, 4.96507E-016, -116.565, 3.66205E-015, 104.036
150, 3.00000, 1.85835, -82.6911, 1.87015, -70.8519, 2.12327, -80.6136, 8.03887E-014, -45, 1.14572E-013, 60.2551, 1.13687E-013, 90
200, 4.00000, 0.0668835, -153.155, 0.049914, 44.6217, 0.0597031, -49.0427, 1.11022E-015, -36.8699, 2.26442E-015, 101.31, 2.51215E-015, -45
250, 5.00000, 0.116509, -106.493, 1.12561, 172.418, 1.22812, -67.1097, 8.88178E-015, 90, 2.07917E-014, 109.983, 8.98773E-014, -108.435
300, 6.00000, 0.124897, 173.233, 0.0253945, -163.216, 0.111929, 173.767, 1.25607E-015, 45, 2.66454E-015, -90, 9.27286E-015, 106.699
350, 7.00000, 1.14285, -145.429, 1.69896, 79.2955, 1.9716, -38.1814, 3.17764E-014, -116.565, 6.35529E-014, -153.435, 1.14572E-013, -150.255
400, 8.00000, 0.0676006, -32.7807, 0.0543312, 120.378, 0.0757149, -160.316, 2.18689E-015, -23.9625, 1.48952E-015, -116.565, 1.25607E-015, -135
450, 9.00000, 1.39371, -152.741, 1.32168, -133.811, 1.57216, -124.698, 1.77636E-014, -126.87, 2.16103E-014, 80.5377, 2.84217E-014, 180
500, 10.00000, 0.044499, -1.0419, 0.0282388, 26.5705, 0.0181775, 113.689, 1.20089E-015, 56.3099, 2.48253E-016, 63.4349, 8.88178E-016, -90
550, 11.00000, 1.04221, 59.8322, 1.4638, -171.609, 0.796871, -55.7621, 7.32411E-015, -14.0362, 4.39805E-014, -43.3634, 7.10543E-015, -90
650, 13.00000, 0.912768, -46.3441, 0.350735, -133.426, 0.182593, 168.616, 1.52614E-014, -171.634, 1.02526E-014, -85.0303, 9.05768E-015, 168.69
750, 15.00000, 0.371933, -165.056, 0.385838, -58.9035, 0.245409, -170.499, 2.80867E-015, 71.565, 3.97205E-015, 153.435, 5.0243E-015, 135
850, 17.00000, 0.408925, -32.6364, 0.578353, 76.6339, 0.643418, -143.61, 7.10543E-015, 90, 7.32411E-015, -104.036, 1.46482E-014, 104.036
950, 19.00000, 0.352366, -94.92, 0.638036, 65.7475, 0.36019, -19.6202, 6.28037E-015, -81.8699, 1.98603E-015, -116.565, 5.61733E-015, 161.565
1050, 21.00000, 0.380303, 18.5529, 0.334253, 85.2365, 0.0979927, 24.1046, 4.90513E-015, 5.19443, 6.67612E-015, 176.186, 2.51215E-015, 135
1150, 23.00000, 0.433571, 56.661, 0.610297, 160.614, 0.47755, -36.2687, 1.20805E-014, 126.027, 8.88178E-016, 90, 9.44147E-015, 131.186
1250, 25.00000, 0.415535, -46.5294, 0.510243, 159.374, 0.545799, 52.8126, 1.06951E-014, -41.6335, 3.66205E-015, 75.9638, 1.29321E-014, -105.945
1350, 27.00000, 0.278823, -158.046, 0.632151, -161.455, 0.322619, -155.326, 8.62265E-015, -11.8887, 2.51215E-015, -45, 1.77636E-015, 0
1450, 29.00000, 1.04594, 161.157, 0.842786, -107.907, 0.939228, 38.8458, 2.13348E-014, 87.6141, 3.97205E-015, 116.565, 0, 0
1550, 31.00000, 1.64555, 113.302, 0.908765, -35.7603, 1.01999, -158.076, 3.91706E-014, 93.9005, 1.63772E-014, 167.471, 2.38323E-014, 26.5651
1650, 33.00000, 0.499416, -147.933, 0.19344, -74.6861, 0.565926, -129.378, 3.58036E-015, -97.125, 3.66205E-015, -104.036, 6.77873E-015, -121.608
1750, 35.00000, 1.20425, -82.085, 1.26232, 2.28559, 1.46915, 157.222, 9.56597E-015, -111.801, 5.0243E-015, -45, 2.30926E-014, 112.62
1850, 37.00000, 0.623494, 138.14, 0.80186, 1.79492, 0.948537, -120.783, 1.98603E-015, -63.4349, 2.66454E-015, 0, 6.21725E-015, 90
1950, 39.00000, 0.408336, -108.206, 0.491497, 12.1747, 0.296164, 31.4725, 6.66134E-016, 0, 1.98603E-015, -153.435, 2.80867E-015, 18.4349
2050, 41.00000, 0.463847, 10.3899, 0.852425, 77.3625, 0.631328, -106.189, 4.52884E-015, -168.69, 3.97205E-015, 26.5651, 5.49308E-015, 165.964
2150, 43.00000, 0.790209, -59.2199, 0.633533, 142.806, 0.797871, -3.08476, 1.08416E-014, 124.992, 4.44089E-015, -53.1301, 8.88178E-015, 36.8699
2250, 45.00000, 0.346596, -15.333, 0.538929, 90.3469, 0.372892, 119.567, 3.58036E-015, -60.2551, 0, 0, 3.97205E-015, -63.4349
2350, 47.00000, 0.780034, 112.404, 1.08021, -179.264, 1.1743, -6.87483, 7.94411E-015, -116.565, 3.97205E-015, 26.5651, 3.55271E-015, -90
2450, 49.00000, 0.952175, 43.0297, 0.668045, -113.956, 0.800354, 100.131, 1.29321E-014, -74.0546, 1.98603E-015, 26.5651, 7.32411E-015, 75.9638
