Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 192.628, -36.3204, 217.416, -153.028, 191.675, 85.8156, 1.32424E-011, 105.945, 2.47409E-011, 36.0274, 3.63798E-012, 0
100, 2.00000, 0.0721703, -82.0303, 0.0139877, 73.6138, 0.0385521, 175.072, 1.25607E-015, 45, 1.25607E-015, -45, 2.66454E-015, 180
150, 3.00000, 2.92444, -106.16, 1.2357, -107.515, 2.3655, -93.7349, 1.0846E-013, 121.608, 2.30708E-013, -9.75243, 2.04952E-013, -33.6901
200, 4.00000, 0.0870778, -162.499, 0.046296, 100.621, 0.0420471, -74.3606, 2.74654E-015, 14.0362, 6.28037E-016, -45, 1.25607E-015, 45
250, 5.00000, 0.98691, 65.9413, 0.354618, 31.9864, 0.34261, -51.5187, 5.32907E-014, -90, 3.37975E-014, -3.01279, 1.51772E-014, -110.556
300, 6.00000, 0.186653, 155.885, 0.0676152, 154.116, 0.0388783, 97.711, 6.28846E-015, 8.6308, 5.33831E-015, -135, 2.70129E-015, -9.46232
350, 7.00000, 1.42956, -155.721, 0.65184, 95.0261, 0.804543, -20.3248, 6.55088E-014, -77.4712, 1.81154E-014, -11.3099, 1.58882E-014, -116.565
400, 8.00000, 0.124781, -64.6841, 0.0555835, 117.958, 0.0850574, -165.101, 4.90513E-015, 95.1944, 1.60119E-015, 33.6901, 1.98603E-015, -63.4349
450, 9.00000, 1.79878, -138.31, 0.869442, -171.481, 1.06441, -143.917, 4.39446E-014, -104.036, 3.17764E-014, -26.5651, 3.17764E-014, 26.5651
500, 10.00000, 0.0642151, -33.5577, 0.0411433, -115.17, 0.0189259, -91.591, 1.03703E-015, 164.476, 7.4476E-016, -153.435, 1.40433E-015, -161.565
550, 11.00000, 0.54933, 6.72157, 0.808602, -163.856, 1.00686, -52.912, 4.14314E-014, 120.964, 1.00486E-014, 45, 2.92964E-014, 104.036
650, 13.00000, 0.898209, -52.725, 0.779222, -149.004, 0.810184, 128.306, 1.91319E-014, 111.801, 2.46779E-014, 30.2564, 1.46482E-014, -104.036
750, 15.00000, 0.715655, 100.41, 0.211903, -13.4446, 0.326075, 52.5688, 4.28632E-014, 55.9807, 8.15239E-015, -60.6422, 9.97966E-015, -69.1455
850, 17.00000, 0.791812, -37.9482, 0.533569, 132.263, 1.18305, -148.198, 2.51215E-014, 98.1301, 1.06581E-014, 90, 1.46482E-014, 165.964
950, 19.00000, 0.904563, -81.219, 0.349091, -171.303, 0.442411, 40.5304, 1.88829E-014, 131.186, 8.88178E-016, 180, 5.0243E-015, 45
1050, 21.00000, 0.159585, 167.935, 0.330304, 68.1143, 0.296642, 145.606, 2.80867E-015, 18.4349, 6.35839E-015, 12.0948, 5.34754E-015, -41.6335
1150, 23.00000, 0.475824, 110.883, 0.332028, -112.997, 0.73838, -21.8062, 1.77636E-015, 90, 0, 0, 2.66454E-015, 180
1250, 25.00000, 0.289824, 39.8214, 0.201148, -151.992, 0.136515, -81.8001, 1.98603E-015, 153.435, 2.44249E-015, 90, 1.40433E-015, -18.4349
1350, 27.00000, 0.827635, -115.413, 0.357601, -158.381, 0.479998, -104.721, 9.81025E-015, 84.8056, 2.51215E-015, 135, 4.44089E-015, 36.8699
1450, 29.00000, 0.364163, 143.169, 0.670108, -40.9164, 0.405371, 74.6547, 6.40475E-015, -56.3099, 7.5886E-015, 69.444, 3.20237E-015, 123.69
1550, 31.00000, 1.27204, 87.1219, 0.798344, 8.11116, 1.23068, -86.8269, 2.70567E-014, 23.1986, 3.97205E-015, -153.435, 7.10543E-015, 0
1650, 33.00000, 0.855786, 140.706, 0.311476, 5.71651, 0.341964, 43.9391, 7.54952E-015, 28.0725, 4.37377E-015, -156.038, 7.11929E-015, 3.57633
1750, 35.00000, 0.519777, -80.0192, 0.913869, 54.4719, 0.677905, 102.5, 6.04027E-015, 53.9726, 5.68712E-015, 128.66, 1.25607E-014, 98.1301
1850, 37.00000, 0.498908, -4.35604, 0.0402588, 87.9008, 0.870828, -143.39, 4.57757E-015, 157.166, 1.77636E-015, 90, 3.66205E-015, -14.0362
1950, 39.00000, 0.265391, -145.801, 0.189786, -130.634, 0.192737, 44.001, 1.89715E-015, 69.444, 2.22045E-016, 0, 2.22045E-015, 90
2050, 41.00000, 0.269687, 119.208, 0.241362, 44.3798, 0.109201, 137.288, 5.03532E-015, -165.964, 1.33227E-015, 180, 8.88178E-016, 0
2150, 43.00000, 0.227004, -155.746, 0.234773, -100.774, 0.466969, 20.7979, 4.44644E-015, -87.1376, 0, 0, 4.52884E-015, 168.69
2250, 45.00000, 0.422342, 63.4414, 0.322231, -8.90861, 0.294726, -176.362, 2.48253E-015, -10.3048, 9.93014E-016, 26.5651, 9.93014E-016, -116.565
2350, 47.00000, 0.154829, 152.441, 0.67861, -111.393, 0.606246, -34.4086, 3.58036E-015, -119.745, 1.60119E-015, 56.3099, 6.21725E-015, 180
2450, 49.00000, 0.496172, -23.771, 0.289059, 4.18807, 0.776149, 156.811, 1.25607E-015, 45, 2.80867E-015, 108.435, 7.53644E-015, -45
