Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 195.368, -35.1541, 197.184, -154.887, 196.483, 85.1111, 9.27506E-012, 78.6901, 1.64717E-011, 6.34019, 2.91038E-011, -90
100, 2.00000, 0.0512172, -73.6984, 0.0391063, 44.3752, 0.0390709, 175.197, 2.59897E-015, -19.9831, 2.44249E-015, 0, 2.51215E-015, -135
150, 3.00000, 2.03956, -85.3787, 2.40735, -89.7775, 2.11771, -92.267, 1.13742E-013, 75.5297, 9.53293E-014, -63.4349, 8.03887E-014, -45
200, 4.00000, 0.0871452, -151.154, 0.0563279, 83.4109, 0.0659708, -40.7117, 4.37377E-015, -156.038, 2.26442E-015, 78.6901, 2.22045E-015, -53.1301
250, 5.00000, 1.05911, 44.6696, 0.587129, -174.772, 0.948298, -54.2141, 7.94411E-014, 10.3048, 1.58882E-014, -63.4349, 2.13163E-014, 0
300, 6.00000, 0.208197, 154.458, 0.127632, 138.92, 0.16548, 151.518, 3.76822E-015, 135, 3.20237E-015, -146.31, 0, 0
350, 7.00000, 1.68402, -169.303, 1.25916, 83.201, 1.61509, -32.6337, 2.84217E-014, 180, 3.55271E-014, 90, 5.72858E-014, 97.125
400, 8.00000, 0.111081, -47.4908, 0.0838362, 83.235, 0.108635, -158.668, 3.97205E-015, -153.435, 3.23302E-015, 15.9454, 3.97205E-015, 153.435
450, 9.00000, 1.8846, -142.346, 1.57283, -147.449, 1.65085, -143.961, 7.628E-014, 152.241, 4.14314E-014, 149.036, 4.54969E-014, -128.66
500, 10.00000, 0.087123, -6.47105, 0.0513015, -110.2, 0.0382735, 136.768, 1.29948E-015, 109.983, 1.55827E-015, 4.08562, 9.93014E-016, 26.5651
550, 11.00000, 0.833928, 27.4345, 1.00169, 177.042, 0.955628, -84.2303, 1.58882E-014, -63.4349, 7.10543E-015, -90, 2.5619E-014, -123.69
650, 13.00000, 0.784032, -55.9504, 0.689702, -145.425, 0.741871, 82.675, 1.85457E-014, 73.3008, 1.98603E-014, -169.695, 1.58882E-014, -26.5651
750, 15.00000, 0.355543, 142.133, 0.362473, 112.72, 0.295141, 105.928, 3.20237E-015, -123.69, 6.46604E-015, -164.055, 1.77636E-015, 0
850, 17.00000, 0.502807, -27.7358, 0.83048, 96.9492, 0.545483, -148.582, 2.0273E-014, 118.811, 3.55271E-015, 90, 1.42109E-014, 0
950, 19.00000, 0.286485, -55.6873, 0.330761, -172.766, 0.245304, 16.5205, 2.80867E-015, 161.565, 1.77636E-015, 0, 1.98603E-015, 153.435
1050, 21.00000, 0.210662, -11.5207, 0.0774471, -145.985, 0.0418445, -157.181, 3.22156E-015, 91.9749, 2.18124E-015, 104.744, 4.96507E-016, -153.435
1150, 23.00000, 0.2061, 73.1782, 0.394995, -154.946, 0.314297, -37.3573, 2.66454E-015, -90, 2.84356E-015, -128.66, 3.58036E-015, -97.125
1250, 25.00000, 0.619266, -78.9007, 0.316255, 147.566, 0.405517, 80.1881, 6.76417E-015, 156.801, 8.88178E-016, 90, 8.1886E-015, 102.529
1350, 27.00000, 0.618466, -159.451, 0.331163, -158.94, 0.327867, -139.821, 3.46845E-015, -129.806, 3.97205E-015, 116.565, 1.98603E-015, 153.435
1450, 29.00000, 0.95453, 124.526, 0.92234, -82.5121, 0.982524, 14.0005, 1.98603E-014, -169.695, 7.16072E-015, 82.875, 1.28095E-014, 56.3099
1550, 31.00000, 1.69499, 79.8125, 1.31526, -19.325, 1.68328, -129.654, 1.63772E-014, 139.399, 1.06581E-014, 90, 2.24693E-014, 161.565
1650, 33.00000, 0.682921, 161.904, 0.146295, 130.778, 0.445786, 142.99, 6.40475E-015, -123.69, 3.9968E-015, 90, 1.77636E-015, 180
1750, 35.00000, 1.6736, -103.284, 1.21075, 30.4692, 1.56596, 148.346, 7.94411E-015, -63.4349, 1.88829E-014, 138.814, 7.94411E-015, -116.565
1850, 37.00000, 0.416357, 107.274, 0.79449, -18.1879, 0.597286, -135.618, 1.33227E-015, 0, 2.22045E-015, 53.1301, 4.78299E-015, 111.801
1950, 39.00000, 0.250703, 48.8641, 0.403187, 10.9303, 0.166405, -17.779, 2.67377E-015, 175.236, 2.22045E-016, 0, 1.04738E-015, -122.005
2050, 41.00000, 0.346554, -9.59699, 0.384877, 91.903, 0.351319, -108.653, 4.57218E-015, 60.9454, 2.66454E-015, 180, 4.96507E-015, -26.5651
2150, 43.00000, 0.540972, -80.3641, 0.62702, 142.171, 0.580893, 36.4983, 9.93014E-016, 63.4349, 1.77636E-015, -90, 0, 0
2250, 45.00000, 0.321479, 74.2989, 0.307013, 117.85, 0.269938, 72.15, 1.60119E-015, -56.3099, 0, 0, 2.58946E-015, -120.964
2350, 47.00000, 0.812389, 97.9389, 0.943895, -140.081, 0.816827, -14.609, 3.66205E-015, 14.0362, 3.66205E-015, -14.0362, 3.97205E-015, -116.565
2450, 49.00000, 0.620687, 25.2039, 0.646932, -101.958, 0.759011, 141.269, 3.97205E-015, 153.435, 3.97205E-015, 153.435, 5.77316E-015, -67.3801
