Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 233.047, -31.196, 241.508, -149.829, 229.954, 89.3977, 1.06064E-011, 149.036, 1.64717E-011, 6.34019, 1.45519E-011, 180
100, 2.00000, 0.00503833, -58.0825, 0.000194245, -79.1732, 0.00342854, 125.321, 1.52731E-015, 70.9065, 5.00371E-017, -146.31, 6.40421E-016, -43.9025
150, 3.00000, 0.265299, -49.4811, 0.14085, -103.765, 0.578945, -67.1488, 9.95394E-014, -177.955, 1.12347E-014, 18.4349, 8.03887E-014, -135
200, 4.00000, 0.00705038, -171.404, 0.00244482, -173.426, 0.0106968, -94.2601, 7.7728E-016, 178.977, 4.44089E-016, 0, 1.19575E-015, 111.801
250, 5.00000, 0.349742, -87.0403, 0.138564, -121.995, 0.447309, -44.608, 1.12347E-014, -71.565, 1.85457E-014, -163.301, 4.26326E-014, -90
300, 6.00000, 0.00489054, -30.6404, 0.00266936, -90.1448, 0.0091447, -15.2325, 4.47545E-016, -150.255, 2.00148E-016, 33.6901, 4.47545E-016, -97.125
350, 7.00000, 0.0258093, 114.306, 0.081014, -84.3144, 0.378504, -12.6892, 1.82887E-014, -29.0546, 2.51215E-015, -45, 1.77636E-015, 0
400, 8.00000, 0.00254133, -75.5853, 0.00272821, 170.289, 0.00985126, -132.513, 3.77517E-016, -17.1027, 1.88758E-016, 36.0274, 4.51828E-016, 137.49
450, 9.00000, 0.203915, -161.701, 0.0989241, -160.227, 0.358372, -60.5018, 1.60917E-014, -27.9795, 3.66205E-015, 165.964, 1.51772E-014, 69.444
500, 10.00000, 0.00188845, -177.59, 0.00208378, -93.0288, 0.00944238, -13.236, 2.83052E-016, -168.69, 8.77708E-017, 71.565, 1.57009E-016, -45
550, 11.00000, 0.0396591, 82.7254, 0.0850164, -70.1259, 0.286288, 0.645986, 1.13742E-014, -141.34, 2.80867E-015, -108.435, 7.94411E-015, 153.435
650, 13.00000, 0.0920752, 24.452, 0.0600267, -141.717, 0.192874, -87.1171, 2.39149E-015, -111.801, 2.97904E-015, 153.435, 3.97205E-015, 63.4349
750, 15.00000, 0.0553421, -61.3533, 0.0110524, -49.7373, 0.0637334, 94.7145, 2.9873E-015, -131.987, 2.22045E-016, -90, 9.93014E-016, -63.4349
850, 17.00000, 0.0418693, -138.862, 0.103846, 178.462, 0.26066, -89.5165, 7.16072E-015, -119.745, 1.77636E-015, 0, 7.16072E-015, 7.12502
950, 19.00000, 0.109623, -79.9288, 0.0279373, -48.6151, 0.15054, 78.5139, 1.60119E-015, 56.3099, 6.28037E-016, 135, 2.66454E-015, -90
1050, 21.00000, 0.129762, 114.247, 0.0397145, 99.4485, 0.12973, -109.145, 1.5099E-014, 28.0725, 1.40433E-015, 71.565, 2.67377E-015, 4.76364
1150, 23.00000, 0.0344217, 95.1917, 0.0782971, -54.9838, 0.165218, 27.921, 3.46845E-015, 140.194, 3.06269E-015, -46.4688, 5.97461E-015, 41.9872
1250, 25.00000, 0.0452012, -34.2666, 0.0152462, 172.471, 0.0345399, -150.572, 1.44755E-015, -57.5288, 6.20634E-016, -116.565, 6.68443E-016, -175.236
1350, 27.00000, 0.16461, -72.7771, 0.0859317, -135.802, 0.0831762, 17.6634, 5.42194E-015, -132.51, 6.66134E-016, 90, 1.60119E-015, 33.6901
1450, 29.00000, 0.118523, -58.9178, 0.0359759, 89.7209, 0.148652, 148.047, 6.46604E-015, -105.945, 1.60119E-015, -146.31, 3.76822E-015, -45
1550, 31.00000, 0.143283, -139.777, 0.0720187, 159.322, 0.0642777, -30.801, 5.17446E-015, 170.74, 1.02358E-015, -102.529, 1.19575E-015, 21.8014
1650, 33.00000, 0.0556512, 84.235, 0.089956, -20.022, 0.10729, 64.1522, 3.38936E-015, -148.393, 8.08255E-016, -15.9454, 2.37339E-015, -100.784
1750, 35.00000, 0.0970921, 60.1537, 0.0917632, 135.277, 0.241868, -129.99, 6.22121E-015, -145.176, 2.22045E-015, 126.87, 6.67982E-015, 21.4477
1850, 37.00000, 0.123688, -83.8752, 0.0962053, -106.198, 0.157194, 22.1231, 5.12269E-015, 60.1011, 1.35064E-015, 99.4623, 2.04715E-015, -102.529
1950, 39.00000, 0.108937, 27.4902, 0.0775713, 75.4178, 0.208084, -177.179, 2.39149E-015, 21.8014, 1.60119E-015, 56.3099, 9.93014E-016, 63.4349
2050, 41.00000, 0.190915, -121.663, 0.0912794, -146.256, 0.171141, 7.11015, 5.08405E-015, 148.393, 1.66533E-015, 0, 4.96507E-016, 63.4349
2150, 43.00000, 0.109428, 72.0272, 0.158947, 33.9664, 0.20351, 147.295, 7.13658E-015, -5.35582, 1.19575E-015, -68.1986, 2.22045E-015, -143.13
2250, 45.00000, 0.110036, 168.152, 0.123929, -162.519, 0.252656, -51.3966, 7.10543E-015, -90, 1.60119E-015, -56.3099, 5.17893E-015, -30.9638
2350, 47.00000, 0.180576, -3.85095, 0.145286, 11.5232, 0.3024, 133.921, 5.79021E-015, 94.3987, 1.11022E-015, -36.8699, 3.59582E-015, 98.8807
2450, 49.00000, 0.138184, 178.72, 0.167236, 164.999, 0.245454, -73.5801, 3.75676E-015, -18.9704, 1.04738E-015, 32.0054, 3.58036E-015, 97.125
