Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 227.705, -32.3812, 215.827, -151.716, 204.966, 85.9577, 3.11361E-011, -83.2902, 9.27506E-012, -101.31, 3.63798E-012, 180
100, 2.00000, 0.0174214, 108.71, 0.0327282, 51.2495, 0.031414, 154.955, 1.11022E-016, 0, 5.66214E-015, -28.0725, 5.95808E-015, -26.5651
150, 3.00000, 0.714873, -64.3032, 1.63356, -83.5322, 1.71763, -88.7165, 6.89812E-014, -34.5085, 1.62029E-013, -127.875, 1.27106E-013, 26.5651
200, 4.00000, 0.0172961, 167.933, 0.0346262, 79.1447, 0.0469707, -43.4336, 2.31821E-015, -73.3008, 2.89511E-015, -32.4712, 4.57757E-015, 22.8337
250, 5.00000, 0.751011, 80.0341, 1.16585, -162.439, 0.324723, -55.5176, 7.31764E-014, 84.4278, 3.19744E-014, 90, 3.82639E-014, -68.1986
300, 6.00000, 0.00729936, 41.5213, 0.0763156, 174.989, 0.0756216, 167.809, 1.33227E-015, 0, 1.98603E-015, -116.565, 4.44089E-016, 180
350, 7.00000, 0.956114, -137.732, 1.01576, 99.0292, 0.95389, -23.6852, 1.03273E-013, -3.94519, 3.17764E-014, -116.565, 4.61853E-014, -67.3801
400, 8.00000, 0.0343973, 58.3895, 0.073787, 84.366, 0.0510769, -165.051, 3.61633E-015, 17.8787, 1.11022E-016, 180, 8.88178E-016, 90
450, 9.00000, 0.627794, -122.922, 1.13492, -103.458, 1.21938, -124.305, 3.55271E-014, 180, 1.58882E-014, 63.4349, 4.93559E-014, 149.744
500, 10.00000, 0.0175139, 168.352, 0.0191011, -109.733, 0.0267072, 113.812, 1.24746E-015, 110.854, 1.29948E-015, -160.017, 1.33227E-015, 0
550, 11.00000, 0.695809, 108.948, 0.51165, -169.967, 0.551541, -51.7172, 1.43214E-014, 60.2551, 2.16103E-014, 170.538, 2.92964E-014, -75.9638
650, 13.00000, 0.0992033, 157.237, 0.0877855, -31.0425, 0.491067, 92.9887, 1.06581E-014, 90, 3.97205E-015, 26.5651, 3.55271E-015, -90
750, 15.00000, 0.377671, -1.18261, 0.182097, 164.449, 0.2374, 145.476, 1.39376E-014, 120.651, 1.33227E-015, -90, 0, 0
850, 17.00000, 0.260471, 48.5673, 0.749058, 126.456, 0.475755, -137.726, 1.32037E-014, -137.726, 2.11864E-014, 56.9761, 1.28095E-014, 56.3099
950, 19.00000, 0.353345, -129.213, 0.246185, -151.546, 0.421962, 64.3611, 9.56597E-015, 21.8014, 3.66205E-015, -104.036, 7.16072E-015, 7.12502
1050, 21.00000, 0.221862, 142.649, 0.0530981, -139.901, 0.113369, 146.918, 1.79018E-015, -60.2551, 2.08592E-015, 64.7989, 3.26526E-015, -54.6888
1150, 23.00000, 0.29386, 105.221, 0.344157, -98.1516, 0.298554, -8.26196, 3.76822E-015, -45, 3.20237E-015, 146.31, 1.98603E-015, -63.4349
1250, 25.00000, 0.287133, -0.684861, 0.195059, -125.653, 0.095331, 166.48, 1.57009E-015, -98.1301, 8.00593E-016, 56.3099, 4.55191E-015, 180
1350, 27.00000, 0.333091, -114.284, 0.163976, -56.9857, 0.342298, -84.6223, 6.9369E-015, 50.1944, 4.52884E-015, -11.3099, 1.25607E-015, 45
1450, 29.00000, 0.641728, -143.664, 0.469534, -45.9838, 0.332143, 77.1344, 1.86729E-014, -154.654, 5.0243E-015, 45, 8.15239E-015, 150.642
1550, 31.00000, 0.549255, 142.998, 0.827086, 53.1296, 0.918264, -98.6805, 1.43214E-014, 119.745, 3.55271E-015, -90, 1.74951E-014, -66.0375
1650, 33.00000, 0.420515, 102.32, 0.286601, -55.7674, 0.540001, -118.924, 2.02536E-014, -127.875, 3.97205E-015, 63.4349, 5.0243E-015, -135
1750, 35.00000, 1.07383, -13.1624, 0.673824, 76.2886, 0.329605, 177.307, 9.93014E-015, 153.435, 5.40258E-015, -99.4623, 9.49354E-015, 10.7843
1850, 37.00000, 0.332065, -104.406, 0.659445, 83.4771, 0.387408, -133.681, 4.63643E-015, -106.699, 3.97205E-015, -63.4349, 3.20237E-015, 56.3099
1950, 39.00000, 0.191817, 175.85, 0.26074, 128.613, 0.42814, 35.4835, 1.77636E-015, 90, 9.93014E-016, 116.565, 6.16948E-015, -30.2564
2050, 41.00000, 0.730662, 88.5255, 0.193318, 149.507, 0.0133065, 48.4869, 1.29408E-014, 4.18193, 1.83942E-015, 95.1944, 5.7596E-015, 63.0645
2150, 43.00000, 0.374516, 28.1929, 0.722892, -127.755, 0.255167, 50.3063, 5.1263E-015, 175.03, 8.00593E-016, 146.31, 6.72029E-015, 97.5946
2250, 45.00000, 0.0839378, 14.4424, 0.316495, -106.787, 0.590492, 149.775, 2.66454E-015, 0, 1.98603E-015, -116.565, 1.77636E-015, 180
2350, 47.00000, 1.04253, -154.012, 0.515976, -64.4677, 0.17516, 16.7879, 9.53759E-015, -77.9052, 4.96507E-016, -116.565, 6.04027E-015, -162.897
2450, 49.00000, 0.355528, 140.935, 0.855795, -3.69565, 0.321248, -177.622, 7.3811E-015, -173.089, 2.09476E-015, 122.005, 3.66205E-015, -75.9638
