Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 222.501, -32.1329, 205.413, -153.452, 214.475, 86.7679, 5.03108E-011, -139.399, 4.24647E-011, -136.736, 3.86722E-011, 48.8141
100, 2.00000, 0.00582456, -115.941, 0.022993, 58.9819, 0.0211866, 159.857, 3.92366E-015, 64.8852, 1.09344E-015, -156.038, 3.66205E-015, 75.9638
150, 3.00000, 1.22766, -60.8615, 1.47965, -62.0829, 1.426, -85.669, 1.65268E-013, -115.463, 1.38191E-013, -136.042, 2.21981E-013, 140.194
200, 4.00000, 0.0233169, -163.274, 0.0366456, 69.8404, 0.035253, -49.5343, 2.31821E-015, 16.6992, 3.72215E-015, -72.646, 2.80867E-015, 108.435
250, 5.00000, 1.12258, 61.7883, 0.233286, 110.159, 0.492917, -33.4222, 7.10543E-015, 0, 4.63217E-014, -32.4712, 6.99803E-014, -156.038
300, 6.00000, 0.0306212, -172.333, 0.0471494, -178.451, 0.0426342, 173.444, 8.67112E-016, 129.806, 1.11022E-015, -90, 2.70129E-015, -80.5377
350, 7.00000, 1.05715, -149.681, 0.825881, 76.3235, 0.689985, -19.7706, 1.09675E-013, 24.9048, 2.00972E-014, -135, 4.39446E-014, 104.036
400, 8.00000, 0.026214, -2.85918, 0.047365, 86.3025, 0.0426429, -153.192, 1.66533E-015, -53.1301, 2.02597E-015, -99.4623, 2.80867E-015, 161.565
450, 9.00000, 0.826715, -100.159, 0.992542, -134.631, 0.824357, -125.963, 3.57043E-014, -84.2894, 3.59246E-014, -98.5308, 3.17764E-014, -63.4349
500, 10.00000, 0.0110351, 30.6542, 0.0172373, -72.5007, 0.00645875, 80.3909, 4.38854E-016, -55.3048, 1.14439E-016, 165.964, 4.61945E-016, -32.7352
550, 11.00000, 0.598321, 93.1691, 0.71088, -174.08, 0.490169, -30.3346, 1.20805E-014, 53.9726, 2.58641E-014, -74.0546, 7.10543E-015, 90
650, 13.00000, 0.220992, 135.241, 0.213063, -125.853, 0.460966, 96.6442, 8.1886E-015, -102.529, 1.77636E-015, 90, 1.58882E-014, 153.435
750, 15.00000, 0.108814, -35.266, 0.153884, -97.4048, 0.178474, 145.848, 6.04027E-015, -107.103, 2.59897E-015, 109.983, 2.84356E-015, -38.6598
850, 17.00000, 0.280021, 10.9791, 0.390595, 96.9638, 0.545638, -120.631, 1.19162E-014, 116.565, 1.77636E-015, 0, 7.16072E-015, 172.875
950, 19.00000, 0.291137, -82.8346, 0.259026, 87.3105, 0.366498, 40.8532, 1.13742E-014, 51.3402, 1.98603E-015, -116.565, 1.12347E-014, -18.4349
1050, 21.00000, 0.0964085, 123.981, 0.31094, 74.1306, 0.0587533, -146.797, 4.04127E-015, -15.9454, 8.01593E-015, -120.828, 3.26526E-015, -35.3112
1150, 23.00000, 0.324009, 71.3551, 0.33757, -156.858, 0.464601, 6.33105, 3.66205E-015, -104.036, 8.88178E-016, 0, 1.19162E-014, 153.435
1250, 25.00000, 0.366779, 2.63491, 0.401727, -173.038, 0.069667, 144.747, 7.29797E-015, -56.7934, 4.72073E-015, 48.8141, 8.48431E-015, -83.991
1350, 27.00000, 0.340458, -113.532, 0.635591, -124.922, 0.0799004, -72.771, 7.82215E-015, 96.5198, 8.86512E-015, -22.0679, 3.38208E-015, -23.1986
1450, 29.00000, 0.71615, -157.522, 0.596157, -45.0522, 0.447132, 108.079, 1.06951E-014, -4.76364, 3.97205E-015, -26.5651, 1.13742E-014, 38.6598
1550, 31.00000, 0.785424, 157.797, 0.79036, 23.5222, 0.635775, -90.0203, 3.2036E-014, 136.123, 1.06951E-014, -4.76364, 1.19162E-014, -63.4349
1650, 33.00000, 0.31743, 32.4912, 0.337787, -17.2667, 0.453336, -114.181, 1.08052E-014, 99.4623, 5.61733E-015, -161.565, 1.99593E-014, 57.7244
1750, 35.00000, 0.957268, -29.0841, 0.711243, 59.2125, 0.699907, -149.121, 4.91316E-014, 40.6013, 1.98603E-015, -63.4349, 3.97205E-015, -153.435
1850, 37.00000, 0.456017, -116.001, 0.695692, 80.9262, 0.176629, -139.028, 1.57511E-014, -130.426, 3.33067E-015, -126.87, 7.56257E-015, -139.764
1950, 39.00000, 0.33479, 159.085, 0.199316, 101.605, 0.33669, 42.5888, 1.01875E-014, -73.54, 2.67377E-015, 94.7636, 3.87784E-015, 23.6294
2050, 41.00000, 0.612634, 86.3307, 0.144608, -148.718, 0.162669, -22.31, 1.22306E-014, 93.1221, 6.40475E-015, 146.31, 6.59532E-015, -53.9017
2150, 43.00000, 0.463268, 6.94327, 0.614436, -126.565, 0.122574, 99.4761, 9.69969E-015, 84.7462, 3.09272E-015, 68.9625, 4.18953E-015, -147.995
2250, 45.00000, 0.226838, -101.721, 0.266218, 175.05, 0.413732, 158.322, 5.61733E-015, -161.565, 3.20237E-015, 123.69, 3.02013E-015, -17.1027
2350, 47.00000, 0.802781, -162.757, 0.440598, -81.2197, 0.635384, 67.1891, 1.12347E-014, 71.565, 5.0243E-015, 45, 1.83976E-014, -150.341
2450, 49.00000, 0.623015, 110.519, 0.563294, -16.0564, 0.265904, -151.51, 2.48253E-015, -116.565, 3.95339E-015, -51.8428, 1.55431E-015, -90
