Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 194.489, -34.2975, 193.738, -155.238, 215.873, 86.4708, 2.57244E-011, -171.87, 5.75215E-012, -161.565, 1.81899E-011, 53.1301
100, 2.00000, 0.060721, -67.98, 0.0353421, 27.2812, 0.00611289, -120.258, 2.70656E-015, -103.039, 1.13391E-015, -158.459, 2.5317E-015, -37.875
150, 3.00000, 2.10285, -80.5029, 2.34643, -78.0109, 1.42623, -82.3759, 1.06581E-013, 90, 1.20792E-013, -90, 6.35529E-014, -116.565
200, 4.00000, 0.0755403, -153.194, 0.0820185, 81.5718, 0.0210929, -62.9061, 2.24529E-015, -171.469, 3.38208E-015, -113.199, 1.25607E-015, 45
250, 5.00000, 1.06581, 64.6852, 2.40033, 170.988, 0.577825, 120.001, 5.0243E-014, 171.87, 8.10143E-014, 52.125, 5.17283E-014, -164.055
300, 6.00000, 0.19807, 162.526, 0.188905, 162.46, 0.0532666, 64.6041, 1.60119E-015, -33.6901, 1.41639E-014, -80.9807, 5.40258E-015, -99.4623
350, 7.00000, 1.07761, -158.67, 2.5102, 64.5844, 0.932789, -14.147, 2.38323E-014, -63.4349, 7.10543E-015, -90, 1.58882E-014, -116.565
400, 8.00000, 0.130084, -48.5173, 0.0955037, 73.2965, 0.0308256, -92.4134, 9.22555E-015, 129.629, 2.08592E-015, -154.799, 2.26442E-015, 101.31
450, 9.00000, 1.80781, -146.8, 2.25186, -121.083, 0.961708, -179.716, 5.82688E-014, 52.4314, 5.04935E-014, -39.2894, 9.87117E-014, 120.256
500, 10.00000, 0.0579792, 4.69532, 0.0880635, -129.162, 0.0177889, -102.353, 1.26585E-015, 74.7449, 1.84528E-015, -164.291, 1.51516E-015, -81.573
550, 11.00000, 1.02657, 17.4558, 0.863225, 162.984, 0.90164, -25.0452, 2.64074E-014, -160.346, 2.51215E-014, 81.8699, 3.17764E-014, 116.565
650, 13.00000, 1.01346, -48.6019, 0.143205, 154.773, 0.294341, 154.239, 3.63204E-014, -11.9969, 8.92608E-015, 174.289, 8.37906E-015, 57.9946
750, 15.00000, 0.440366, 168.384, 0.262251, 160.089, 0.221855, 44.9834, 9.2409E-015, -144.782, 4.44089E-015, 53.1301, 1.06674E-014, -177.614
850, 17.00000, 0.531024, -39.6778, 0.648157, 88.9879, 0.41627, -122.994, 7.75568E-015, 13.2405, 1.03674E-014, 43.2643, 1.43214E-014, -172.875
950, 19.00000, 0.211304, -86.2801, 0.153642, -159.276, 0.354178, 2.50227, 5.68712E-015, -141.34, 8.88178E-016, 90, 3.97205E-015, 116.565
1050, 21.00000, 0.355766, 7.85491, 0.0543165, -12.5151, 0.121015, 178.618, 3.14018E-015, 98.1301, 2.18689E-015, -23.9625, 8.88178E-016, -90
1150, 23.00000, 0.200253, 30.125, 0.30078, 177.444, 0.480995, -29.4995, 3.66205E-015, -165.964, 5.61733E-015, 108.435, 5.34754E-015, 138.366
1250, 25.00000, 0.462309, -44.2173, 0.789166, 148.801, 0.322352, 55.6927, 1.98603E-015, -63.4349, 1.33227E-015, 0, 1.25607E-014, 8.1301
1350, 27.00000, 0.486713, -151.797, 0.662248, -162.471, 0.124735, 120.134, 1.41064E-014, -151.821, 2.48253E-015, 153.435, 4.78299E-015, -111.801
1450, 29.00000, 1.33828, 114.017, 0.815889, -132.104, 1.04184, 78.3636, 1.24345E-014, -90, 3.97205E-015, 63.4349, 1.29321E-014, -74.0546
1550, 31.00000, 1.97486, 118.015, 1.80842, -64.7766, 0.521153, -132.126, 1.91783E-014, -5.31455, 2.94073E-014, -51.7456, 3.89585E-014, 114.228
1650, 33.00000, 0.506332, -153.653, 0.733686, -145.902, 0.702424, 88.9305, 7.16072E-015, 7.12502, 9.27286E-015, 163.301, 5.0243E-015, -45
1750, 35.00000, 1.88143, -107.027, 1.48016, 4.20316, 1.28798, -169.958, 3.97205E-015, -63.4349, 3.55271E-015, 0, 1.00486E-014, -135
1850, 37.00000, 0.524338, 156.81, 0.888105, -28.5328, 0.523203, -98.7974, 5.95808E-015, 116.565, 9.05768E-015, -78.6901, 5.0243E-015, 45
1950, 39.00000, 0.188476, -125.734, 0.880648, 37.0595, 0.337656, -78.3216, 6.76417E-015, 66.8014, 4.26534E-015, -51.3402, 4.39626E-015, 45
2050, 41.00000, 0.457339, -44.8749, 0.630164, 68.1065, 0.712788, -55.3614, 1.88829E-014, 41.1859, 1.77636E-015, 90, 4.44089E-015, 126.87
2150, 43.00000, 0.930838, -40.3641, 0.879367, 102.62, 0.282453, 18.743, 8.33481E-015, -131.76, 2.70129E-015, 99.4623, 1.15463E-014, 157.38
2250, 45.00000, 0.0997121, -4.81297, 0.875832, 112.874, 0.428613, -21.3028, 4.18953E-015, 32.0054, 1.77636E-015, 0, 4.0943E-015, -12.5288
2350, 47.00000, 0.887042, 65.3169, 0.80272, -174.359, 1.13552, 32.7099, 5.95808E-015, 116.565, 1.98603E-015, -63.4349, 3.66205E-015, -165.964
2450, 49.00000, 1.02599, 57.9523, 0.847893, -160.298, 0.228119, 133.711, 6.40859E-015, 14.0362, 5.69145E-015, -20.556, 3.14018E-015, -98.1301
