Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 216.774, -32.5846, 217.701, -152.679, 218.647, 87.7591, 1.46652E-011, 119.745, 1.81899E-012, 180, 1.45519E-011, 90
100, 2.00000, 0.00422189, -133.433, 0.0119811, 68.6819, 0.0271613, 169.466, 4.57757E-016, -75.9638, 1.09344E-015, -23.9625, 0, 0
150, 3.00000, 0.97269, -64.3429, 1.11505, -75.979, 1.29264, -92.1904, 7.32411E-014, 112.834, 5.00227E-014, -106.504, 2.84217E-014, 90
200, 4.00000, 0.0345885, -158.614, 0.0226874, 67.8848, 0.0262982, -46.6705, 4.00297E-016, 56.3099, 4.00297E-016, 123.69, 9.93014E-016, -116.565
250, 5.00000, 0.991378, 56.9168, 0.105856, 45.2701, 0.156101, 40.4539, 4.35479E-014, 11.7683, 6.9369E-015, 50.1944, 2.22045E-014, 16.2602
300, 6.00000, 0.0567727, -170.016, 0.0164485, 153.587, 0.0395257, 162.298, 1.79018E-015, 7.12502, 7.02167E-016, 71.565, 2.09476E-015, 57.9946
350, 7.00000, 1.13535, -152.62, 0.682974, 96.7677, 0.321388, 32.6692, 1.19162E-014, -116.565, 3.43071E-014, -158.749, 1.46482E-014, -14.0362
400, 8.00000, 0.0328237, -1.16243, 0.0255443, 104.909, 0.0453561, -152.314, 1.15911E-015, 106.699, 5.97873E-016, 21.8014, 4.44089E-016, 180
450, 9.00000, 0.892205, -100.175, 0.668673, -133.993, 0.685111, -140.072, 2.13902E-014, -41.6335, 1.00486E-014, 45, 7.10543E-015, 90
500, 10.00000, 0.0205297, 10.9273, 0.00722405, -17.4307, 0.0059943, 20.7805, 7.3918E-016, 140.332, 2.1138E-016, -113.199, 1.24127E-016, -116.565
550, 11.00000, 0.627447, 83.4836, 0.538938, -142.094, 0.380329, -32.3877, 1.48886E-014, -162.646, 5.32907E-015, -90, 1.51772E-014, 69.444
650, 13.00000, 0.0561196, -16.5123, 0.151384, -82.5045, 0.57178, 117.839, 3.58036E-015, 172.875, 3.97205E-015, 26.5651, 1.28095E-014, 123.69
750, 15.00000, 0.168924, -36.7143, 0.038793, 7.41751, 0.274653, 164.557, 2.80867E-015, -18.4349, 0, 0, 3.97205E-015, 26.5651
850, 17.00000, 0.145697, 8.22531, 0.431087, 128.983, 0.484993, -108.304, 0, 0, 1.98603E-015, -63.4349, 7.32411E-015, -14.0362
950, 19.00000, 0.170214, -76.2856, 0.177617, 104.019, 0.407825, 70.8552, 3.55271E-015, 90, 1.98603E-015, 116.565, 2.66454E-015, 90
1050, 21.00000, 0.172742, 110.943, 0.151206, 123.735, 0.0350427, -79.0215, 1.89715E-015, -110.556, 1.29473E-015, 59.0362, 1.29473E-015, 59.0362
1150, 23.00000, 0.275186, 66.1498, 0.318584, -105.116, 0.354025, 35.6944, 3.7943E-015, -110.556, 1.83103E-015, 75.9638, 3.55271E-015, 180
1250, 25.00000, 0.325362, -18.6006, 0.324954, -165.419, 0.192677, -118.842, 3.36014E-015, -172.405, 2.39149E-015, -68.1986, 3.66205E-015, 165.964
1350, 27.00000, 0.456613, -95.8742, 0.338459, -96.6233, 0.0948005, 15.4869, 2.28609E-015, -29.0546, 2.09476E-015, -122.005, 9.93014E-016, -63.4349
1450, 29.00000, 0.642122, -176.629, 0.474135, 14.3434, 0.264443, 114.483, 2.88658E-015, -90, 2.80867E-015, -18.4349, 7.32411E-015, 14.0362
1550, 31.00000, 0.7606, 142.367, 0.479557, 22.4346, 0.740449, -31.512, 6.40475E-015, 123.69, 3.97205E-015, -26.5651, 3.66205E-015, 75.9638
1650, 33.00000, 0.129865, 1.31498, 0.125669, 79.1832, 0.431615, -111.958, 1.77636E-015, -90, 1.77636E-015, 90, 1.79018E-015, 7.12502
1750, 35.00000, 1.04658, -34.4841, 0.333071, 109.953, 0.592225, -146.364, 7.16072E-015, -150.255, 3.97205E-015, 116.565, 0, 0
1850, 37.00000, 0.343902, -158.803, 0.655705, 84.9239, 0.17911, -111.993, 2.09476E-015, -122.005, 1.77636E-015, 180, 2.22045E-016, -90
1950, 39.00000, 0.290312, 164.844, 0.129409, 58.4421, 0.412097, 24.2149, 1.80731E-015, -79.3803, 9.93014E-016, -116.565, 5.4208E-015, -145.008
2050, 41.00000, 0.61555, 73.6602, 0.0882781, -131.093, 0.100565, -99.7205, 9.36017E-015, -157.694, 1.40433E-015, -18.4349, 3.61633E-015, -107.879
2150, 43.00000, 0.42052, -8.71109, 0.542505, -131.003, 0.118054, 167.533, 5.33369E-015, 87.6141, 1.77636E-015, 0, 2.68527E-015, 82.875
2250, 45.00000, 0.205253, -140.674, 0.154536, 177.704, 0.283126, 152.058, 1.60119E-015, -56.3099, 8.88178E-016, 0, 8.88178E-016, -90
2350, 47.00000, 0.694385, -172.533, 0.457804, -27.1936, 0.450098, 79.36, 3.10862E-015, 90, 2.22045E-015, 143.13, 1.83103E-015, 14.0362
2450, 49.00000, 0.527828, 114.332, 0.500433, -13.0278, 0.324657, -93.4772, 2.39149E-015, 158.199, 8.88178E-016, 0, 2.04715E-015, -102.529
