Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 231.569, -31.5689, 218.092, -151.651, 213.341, 86.7762, 1.06064E-011, -149.036, 1.55415E-011, 20.556, 1.45519E-011, -90
100, 2.00000, 0.0128268, -62.2069, 0.0182829, 34.9657, 0.0165199, -3.68446, 3.14018E-016, 45, 8.00593E-016, -123.69, 6.28037E-016, 45
150, 3.00000, 0.891446, -80.1498, 1.08233, -68.5494, 1.09865, -41.6919, 2.24693E-014, -71.565, 6.55088E-014, 12.5288, 5.1238E-014, 146.31
200, 4.00000, 0.0125111, 155.532, 0.036741, 91.5955, 0.0269506, -79.8757, 4.44089E-016, -90, 1.60119E-015, -123.69, 6.28037E-016, 45
250, 5.00000, 0.173074, -177.723, 0.939671, -166.797, 0.917684, -67.0898, 1.77636E-015, -90, 3.89585E-014, 155.772, 1.42109E-014, -90
300, 6.00000, 0.0111191, 68.2285, 0.0819449, -168.435, 0.0186454, -62.9759, 6.20634E-016, 100.305, 2.5517E-015, -45.8814, 6.66134E-016, 0
350, 7.00000, 0.336515, -96.3701, 0.789176, 97.9384, 1.41969, -35.441, 2.5619E-014, -56.3099, 2.24693E-014, -161.565, 4.01944E-014, 45
400, 8.00000, 0.0156627, -32.4487, 0.0446529, 99.3887, 0.0243751, -65.5527, 4.00297E-016, -123.69, 4.57757E-016, 75.9638, 2.22045E-016, 0
450, 9.00000, 0.483485, -146.38, 0.919941, -104.241, 0.841658, -95.6051, 1.06581E-014, -90, 0, 0, 7.10543E-015, -90
500, 10.00000, 0.0200109, -160.11, 0.0295619, -113.722, 0.0176016, -91.5482, 1.24127E-016, -63.4349, 4.77525E-016, -144.462, 2.48253E-016, 26.5651
550, 11.00000, 0.267123, 140.887, 0.589045, -162.714, 0.847507, -24.4648, 7.32411E-015, 165.964, 5.0243E-015, 135, 8.37906E-015, 57.9946
650, 13.00000, 0.180246, 89.1286, 0.293868, -155.462, 0.331492, -91.7037, 4.44089E-015, 53.1301, 8.88178E-016, -90, 1.77636E-015, 90
750, 15.00000, 0.169696, -176.964, 0.203912, -135.162, 0.400877, -27.9316, 4.44089E-015, -90, 1.77636E-015, -90, 2.66454E-015, 0
850, 17.00000, 0.349768, 27.6399, 0.265642, 123.762, 0.229968, -135.927, 8.88178E-015, 143.13, 5.61733E-015, 108.435, 1.33227E-015, -90
950, 19.00000, 0.23613, -86.8122, 0.277338, -159.116, 0.501308, -38.9131, 7.16072E-015, 7.12502, 1.98603E-015, -153.435, 7.32411E-015, 75.9638
1050, 21.00000, 0.052472, -45.0216, 0.117379, 59.112, 0.276439, 134.376, 1.83103E-015, 14.0362, 1.04738E-015, -147.995, 3.7943E-015, -110.556
1150, 23.00000, 0.348295, 162.874, 0.258213, -159.09, 0.409607, -50.0955, 1.77636E-015, -90, 8.88178E-016, -90, 3.55271E-015, 0
1250, 25.00000, 0.0133066, -62.447, 0.264269, -96.6652, 0.582223, 86.2333, 3.55271E-015, -90, 2.51215E-015, -135, 1.77636E-015, 0
1350, 27.00000, 0.112311, 129.808, 0.135839, -68.8171, 0.519812, -105.759, 2.51215E-015, 135, 3.97205E-015, -26.5651, 7.53644E-015, 45
1450, 29.00000, 0.396239, -87.1438, 0.707569, -52.6575, 0.448952, 79.3117, 6.76417E-015, -156.801, 3.76822E-015, 45, 4.44089E-015, 90
1550, 31.00000, 0.169933, -115.162, 0.894163, 54.971, 0.794203, -131.88, 1.98603E-015, 63.4349, 3.55271E-015, 0, 7.5886E-015, -20.556
1650, 33.00000, 0.249691, -115.608, 0.437037, -64.2158, 0.446745, 34.8677, 6.28037E-015, 171.87, 1.33227E-015, 0, 3.7943E-015, -159.444
1750, 35.00000, 0.553673, 13.4123, 1.02865, 93.1453, 0.589282, -173.063, 5.61733E-015, 18.4349, 8.88178E-016, 0, 5.68712E-015, -141.34
1850, 37.00000, 0.348309, -145.378, 0.311717, 138.52, 0.773149, -28.9617, 2.51215E-015, 135, 4.78299E-015, -111.801, 4.72073E-015, 131.186
1950, 39.00000, 0.29299, 35.3755, 0.0148872, -84.6083, 0.485556, 120.921, 9.99297E-016, -152.723, 1.62435E-015, 123.147, 4.44089E-016, 0
2050, 41.00000, 0.348318, 144.568, 0.546189, -171.457, 0.512819, -62.5932, 3.23302E-015, -74.0546, 1.33227E-015, 90, 3.7943E-015, -110.556
2150, 43.00000, 0.241775, -19.1975, 0.534838, -78.9366, 0.664117, 95.6816, 1.77636E-015, 180, 1.77636E-015, 0, 4.78299E-015, 158.199
2250, 45.00000, 0.117743, 127.929, 0.0613094, -134.586, 0.434039, -145.623, 1.9984E-015, 0, 4.44089E-016, 180, 1.98603E-015, -153.435
2350, 47.00000, 0.666822, -115.706, 0.650291, -55.3314, 0.549715, 43.9026, 5.61733E-015, 18.4349, 1.98603E-015, -153.435, 5.77316E-015, 22.6199
2450, 49.00000, 0.216882, 103.087, 0.667455, 35.1344, 0.625034, -158.774, 2.22045E-015, 126.87, 4.44089E-016, 0, 6.40475E-015, -146.31
