Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 202.243, -33.5312, 203.649, -155.019, 218.944, 87.677, 4.49257E-011, -58.2405, 1.85501E-011, -168.69, 5.9222E-011, 79.3803
100, 2.00000, 0.0243059, -67.2733, 0.0388956, 37.0004, 0.00316502, 5.66961, 2.34268E-015, -166.293, 2.11015E-015, -35.3625, 2.33411E-015, -154.654
150, 3.00000, 1.79076, -78.9781, 2.01636, -87.5361, 1.29586, -73.6206, 1.34816E-013, 18.4349, 1.66334E-013, -70.0169, 2.62035E-013, 49.3987
200, 4.00000, 0.0405772, 175.366, 0.0579679, 77.6754, 0.0246685, -58.7274, 1.5896E-015, 167.905, 3.54055E-015, -138.814, 3.46845E-015, -50.1944
250, 5.00000, 0.604993, 58.8472, 0.565749, -176.71, 0.906372, -49.9224, 1.28095E-014, -123.69, 2.84217E-014, 90, 1.34065E-013, 122.005
300, 6.00000, 0.0317358, 169.698, 0.095195, 168.859, 0.0132468, 175.232, 1.3256E-015, -160.427, 3.32187E-015, -170.38, 8.00593E-016, -56.3099
350, 7.00000, 1.03559, -149.51, 1.11322, 85.8515, 1.06002, -23.7385, 5.68434E-014, 180, 4.32206E-014, -80.5377, 1.42109E-014, 0
400, 8.00000, 0.0607081, -36.4246, 0.0646198, 66.4167, 0.036043, -103.924, 4.31133E-015, 34.5085, 1.79018E-015, -119.745, 1.88411E-015, -45
450, 9.00000, 1.08223, -122.917, 1.37988, -134.09, 0.809608, -121.308, 7.03401E-014, -45, 7.82404E-014, -39.4725, 7.14087E-014, 5.71059
500, 10.00000, 0.00505832, -171.163, 0.03441, -134.289, 0.00490579, -105.292, 6.40787E-016, 85.0303, 5.55805E-016, -92.8624, 2.32634E-016, -17.354
550, 11.00000, 0.768495, 72.9916, 0.531695, 178.725, 0.890942, -24.4783, 3.17764E-014, -26.5651, 1.92142E-014, -56.3099, 3.10227E-014, -113.629
650, 13.00000, 0.234362, 37.7635, 0.595369, -157.928, 0.0887737, -142.016, 1.5462E-014, -144.941, 1.64448E-014, -145.452, 5.68712E-015, 141.34
750, 15.00000, 0.0234615, 16.1753, 0.243218, 142.883, 0.239201, -9.89824, 0, 0, 3.66205E-015, -104.036, 1.06581E-014, 180
850, 17.00000, 0.687366, -14.3774, 0.573324, 94.8929, 0.485072, -109.117, 3.92108E-014, 166.908, 8.88178E-015, 53.1301, 3.13893E-014, -154.885
950, 19.00000, 0.332984, -98.4103, 0.462732, 159.141, 0.324655, 15.6568, 9.15513E-015, -104.036, 2.97904E-015, 116.565, 1.12347E-014, -161.565
1050, 21.00000, 0.157097, 124.835, 0.142473, 88.881, 0.179746, 129.969, 7.16072E-015, -29.7449, 8.0428E-015, 6.34019, 3.20237E-015, 56.3099
1150, 23.00000, 0.411358, 104.241, 0.402448, -141.169, 0.418862, -25.1016, 2.07347E-014, -46.7357, 1.32037E-014, -47.7263, 6.21725E-015, 0
1250, 25.00000, 0.230184, -60.301, 0.154686, -151.518, 0.311191, 112.481, 5.32907E-015, 0, 3.97205E-015, 26.5651, 2.51215E-015, 135
1350, 27.00000, 0.329908, -118.486, 0.498789, -119.997, 0.296178, -128.585, 1.32037E-014, -70.3462, 8.88178E-015, 143.13, 7.6404E-015, 144.462
1450, 29.00000, 0.441982, 174.7, 0.519647, -57.677, 0.74359, 79.4351, 8.88178E-015, -53.1301, 8.88178E-015, 126.87, 1.42109E-014, 180
1550, 31.00000, 0.723037, 139.782, 1.11305, -8.33477, 0.767249, -97.3986, 1.19162E-014, 153.435, 0, 0, 4.05947E-014, 100.081
1650, 33.00000, 0.200724, -45.139, 0.448023, -136.931, 0.357679, 48.8671, 1.42126E-014, 61.0323, 2.39149E-015, 158.199, 2.66454E-015, -90
1750, 35.00000, 0.823033, -88.0153, 0.672756, 56.9795, 1.13721, -168.611, 3.20853E-014, 138.366, 5.32907E-015, 180, 2.07917E-014, 19.9831
1850, 37.00000, 0.745831, 167.94, 0.327138, -31.5716, 0.47319, -13.7676, 1.23709E-014, 68.9625, 1.98603E-015, 116.565, 2.69691E-014, -17.2415
1950, 39.00000, 0.359047, 68.7819, 0.30856, -0.230435, 0.179201, 147.625, 5.0634E-015, -37.875, 2.70129E-015, 170.538, 5.92489E-015, -102.995
2050, 41.00000, 0.200959, 13.0367, 0.222676, -147.794, 0.638495, -67.7158, 1.15207E-014, -62.4472, 2.22045E-016, 90, 9.44147E-015, -131.186
2150, 43.00000, 0.716377, -48.2596, 0.262724, 153.355, 0.540992, 116.312, 1.83103E-014, 112.834, 2.22045E-015, 36.8699, 1.5313E-014, 119.539
2250, 45.00000, 0.330512, 175.09, 0.573161, 115.368, 0.123156, -68.278, 8.28512E-015, -57.5877, 1.98603E-015, 26.5651, 7.08197E-015, -170.981
2350, 47.00000, 0.56064, 127.707, 0.458636, -89.049, 1.09023, 46.358, 1.28095E-014, 56.3099, 7.94411E-015, 26.5651, 1.11288E-014, -61.3895
2450, 49.00000, 0.854757, 70.7166, 0.404413, -96.4027, 0.60174, -136.307, 1.36805E-014, -103.134, 7.60158E-015, -173.29, 7.54952E-015, 90
