Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 223.249, -32.5218, 227.546, -151.216, 214.936, 87.667, 1.81899E-012, -90, 9.79556E-012, 68.1986, 0, 0
100, 2.00000, 0.0305393, -71.9244, 0.010626, -132.974, 0.0036727, -58.3048, 1.15719E-015, -22.567, 6.19546E-016, 164.407, 5.90092E-016, -131.186
150, 3.00000, 0.859353, -84.0837, 0.310181, -57.4801, 1.01606, -51.0632, 2.13163E-014, 180, 1.00486E-014, -45, 4.27803E-014, -138.366
200, 4.00000, 0.0417825, -141.695, 0.020218, 104.035, 0.0254766, -95.4307, 7.32768E-016, -127.304, 2.77556E-016, 90, 4.44089E-016, 0
250, 5.00000, 0.0662848, -21.2017, 0.0979335, 49.7488, 0.71625, -59.4929, 3.55271E-015, -90, 0, 0, 2.00972E-014, 135
300, 6.00000, 0.0967763, -179.487, 0.0252504, -170.537, 0.0115054, -2.715, 2.24597E-015, -39.9869, 9.68268E-016, -27.2996, 2.0107E-015, 83.6598
350, 7.00000, 0.558659, -143.614, 0.522053, 114.633, 0.910027, -24.5577, 2.07157E-014, 149.036, 1.00486E-014, 45, 1.46482E-014, -75.9638
400, 8.00000, 0.048641, -44.2744, 0.026362, -171.248, 0.0264659, -114.844, 1.33689E-015, -131.634, 2.22045E-016, 180, 4.96507E-016, -153.435
450, 9.00000, 0.707469, -124.409, 0.393716, -152.957, 0.613468, -93.4781, 1.58882E-014, -26.5651, 7.32411E-015, -14.0362, 2.27485E-014, 51.3402
500, 10.00000, 0.037604, 3.68219, 0.0112407, -84.1337, 0.0316685, -58.9559, 7.81604E-016, 73.4956, 5.55112E-017, 90, 1.77636E-015, 90
550, 11.00000, 0.197159, 6.69296, 0.661833, -133.497, 0.692416, -26.122, 7.10543E-015, -90, 1.06581E-014, -90, 1.77636E-015, 0
650, 13.00000, 0.407935, -27.0767, 0.446699, -147.681, 0.28022, -124.984, 8.34368E-015, 25.2011, 5.32907E-015, 180, 5.0243E-015, -45
750, 15.00000, 0.37272, -155.538, 0.184196, -21.7765, 0.231356, -10.0647, 2.80867E-015, -18.4349, 1.77636E-015, -90, 1.77636E-015, 0
850, 17.00000, 0.130236, 15.0149, 0.0656635, 61.0449, 0.379492, -123.973, 4.72073E-015, 48.8141, 3.66205E-015, -75.9638, 3.97205E-015, 26.5651
950, 19.00000, 0.234487, -26.1195, 0.121357, 153.379, 0.473647, -13.5054, 3.66205E-015, -14.0362, 3.97205E-015, -116.565, 7.16072E-015, -97.125
1050, 21.00000, 0.229033, 25.964, 0.134424, 103.087, 0.18597, 170.948, 3.20237E-015, -146.31, 9.93014E-016, 63.4349, 2.39149E-015, 158.199
1150, 23.00000, 0.202543, -171.572, 0.294169, -148.524, 0.318989, -18.2715, 5.68712E-015, 141.34, 3.55271E-015, 0, 3.97205E-015, 116.565
1250, 25.00000, 0.14681, -15.7739, 0.271905, -107.122, 0.327627, 108.899, 4.18953E-015, 147.995, 2.80867E-015, 18.4349, 1.98603E-015, -153.435
1350, 27.00000, 0.0994106, -111.277, 0.135135, -124.256, 0.350251, -81.6401, 3.76822E-015, 135, 1.25607E-015, 45, 1.77636E-015, 0
1450, 29.00000, 0.229333, -143.993, 0.513079, -8.13169, 0.450405, 86.8746, 1.98603E-015, 116.565, 4.44089E-015, -53.1301, 1.77636E-015, 90
1550, 31.00000, 0.706039, 155.976, 0.667733, 53.0188, 0.36883, -82.8364, 2.39149E-015, 111.801, 1.98603E-015, 116.565, 3.66205E-015, -75.9638
1650, 33.00000, 0.586194, -82.5132, 0.0954051, -175.729, 0.421994, 75.5257, 3.20237E-015, -33.6901, 3.97205E-015, -26.5651, 2.22045E-015, 90
1750, 35.00000, 0.597067, 6.8095, 0.642174, 130.92, 0.677275, -156.014, 6.16948E-015, 59.7436, 2.51215E-015, 45, 9.93014E-015, -26.5651
1850, 37.00000, 0.244706, 166.045, 0.140771, -178.411, 0.640961, -11.4502, 2.80867E-015, -161.565, 1.77636E-015, 90, 1.98603E-015, 116.565
1950, 39.00000, 0.109912, 32.3774, 0.114276, -4.22511, 0.401879, 143.5, 4.44089E-015, 36.8699, 2.39149E-015, -111.801, 2.75774E-015, -40.1009
2050, 41.00000, 0.262621, -171.799, 0.374433, -140.112, 0.33509, -41.4068, 1.98603E-015, 63.4349, 9.93014E-016, -153.435, 1.11022E-015, 53.1301
2150, 43.00000, 0.238981, -10.5694, 0.394991, -37.8696, 0.472539, 123.986, 4.37377E-015, -66.0375, 3.58036E-015, 172.875, 4.78299E-015, -68.1986
2250, 45.00000, 0.108945, 165.085, 0.23515, 109.136, 0.366035, -101.635, 1.40433E-015, -71.565, 8.88178E-016, 180, 1.98603E-015, -63.4349
2350, 47.00000, 0.384274, -92.5586, 0.424952, -24.1591, 0.577011, 69.6378, 5.0243E-015, 45, 3.20237E-015, -146.31, 3.66205E-015, 75.9638
2450, 49.00000, 0.294044, 111.191, 0.471265, 78.1277, 0.487101, -120.387, 2.39149E-015, 158.199, 0, 0, 9.93014E-016, 26.5651
