Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
50, 1.00000, 217.009, -32.5212, 232.89, -151.416, 229.673, 89.4239, 2.9611E-011, 137.49, 3.62431E-011, 17.5256, 1.62695E-011, -116.565
100, 2.00000, 0.0105656, -53.7748, 0.00300013, -24.6967, 0.00253525, 143.679, 9.78261E-016, -121.661, 3.35372E-016, 24.444, 2.73361E-016, -156.038
150, 3.00000, 0.717088, -83.2224, 0.586499, -77.4761, 0.630067, -59.9012, 5.0243E-014, 81.8699, 2.86429E-014, 29.7449, 2.84217E-014, 180
200, 4.00000, 0.0320926, -163.493, 0.00990447, 63.6709, 0.00935864, -96.8501, 1.03341E-015, -14.7827, 1.11576E-015, -174.289, 8.9509E-016, 119.745
250, 5.00000, 0.179403, -104.596, 0.34585, -152.211, 0.336092, -57.6939, 1.98603E-014, 100.305, 1.00486E-014, -135, 3.17764E-014, -116.565
300, 6.00000, 0.041569, -165.017, 0.00564712, 27.0989, 0.00616281, 26.0738, 1.37166E-015, -117.084, 3.7238E-016, -26.5651, 1.24127E-016, -153.435
350, 7.00000, 0.646614, -136.274, 0.405953, 123.386, 0.264785, -10.6337, 2.58184E-014, 63.4349, 2.51215E-015, 135, 3.55271E-015, 90
400, 8.00000, 0.0311405, -17.9007, 0.00578881, 174.893, 0.0133241, -111.583, 8.47341E-016, 148.393, 2.22045E-016, 90, 1.66533E-016, -90
450, 9.00000, 0.522171, -119.474, 0.305455, -110.817, 0.328215, -94.3811, 1.92142E-014, -33.6901, 1.98603E-015, -153.435, 1.74951E-014, -66.0375
500, 10.00000, 0.00645674, -11.5788, 0.00759441, 98.6197, 0.00974904, -38.7703, 2.35514E-016, 45, 1.24127E-016, 26.5651, 2.22045E-016, 0
550, 11.00000, 0.412165, 77.771, 0.350845, -102.902, 0.37191, -8.3952, 5.61733E-015, -18.4349, 3.97205E-015, -26.5651, 7.10543E-015, -90
650, 13.00000, 0.390976, -30.3692, 0.130205, -116.395, 0.252529, -112.813, 1.28095E-014, -123.69, 1.98603E-015, -116.565, 2.66454E-015, 90
750, 15.00000, 0.0561082, -83.0345, 0.0255159, 47.6424, 0.0584946, 5.01281, 5.55112E-016, 180, 4.57757E-016, -104.036, 1.83103E-015, -75.9638
850, 17.00000, 0.185384, 16.0568, 0.25936, 147.436, 0.194421, -92.5227, 4.46304E-015, -95.7106, 2.26442E-015, 11.3099, 3.66205E-015, 75.9638
950, 19.00000, 0.145564, -80.8899, 0.169372, 178.129, 0.207921, 55.871, 5.76034E-015, -152.447, 3.66205E-015, -104.036, 1.77636E-015, 90
1050, 21.00000, 0.101605, 115.788, 0.0739601, -154.097, 0.0858169, 177.961, 2.22045E-015, 180, 4.96507E-016, -116.565, 1.40433E-015, 161.565
1150, 23.00000, 0.188296, 161.041, 0.214374, -92.8797, 0.189125, 12.5771, 9.93014E-016, -26.5651, 8.88178E-016, 90, 4.78299E-015, 158.199
1250, 25.00000, 0.159644, -28.7983, 0.0371798, -69.1688, 0.110469, 174, 2.36037E-015, -138.814, 4.96507E-016, 26.5651, 4.96507E-016, -116.565
1350, 27.00000, 0.165742, -47.0939, 0.0953991, -92.5053, 0.204537, -62.3238, 3.72215E-015, 162.646, 9.93014E-016, -153.435, 3.58036E-015, 97.125
1450, 29.00000, 0.124559, -151.979, 0.293651, 36.8034, 0.239596, 120.434, 3.33067E-015, 90, 2.51215E-015, 135, 1.83103E-015, 75.9638
1550, 31.00000, 0.458427, 154.148, 0.231011, 51.5112, 0.33618, -10.1085, 3.76822E-015, -45, 1.25607E-015, -135, 3.66205E-015, -165.964
1650, 33.00000, 0.229991, -73.9399, 0.0953486, 57.892, 0.242488, 106.993, 7.19164E-015, -171.119, 4.44089E-016, 90, 2.97904E-015, -26.5651
1750, 35.00000, 0.3457, -30.491, 0.329962, 150.326, 0.466602, -123.751, 9.93014E-016, 116.565, 1.60119E-015, -33.6901, 1.98603E-015, 26.5651
1850, 37.00000, 0.154494, -175.243, 0.117613, 32.2339, 0.336981, 32.1297, 8.88178E-016, 180, 9.15513E-016, 104.036, 1.25607E-015, 45
1950, 39.00000, 0.115624, 82.4657, 0.195304, 118.829, 0.111303, -165.637, 1.98603E-015, -153.435, 1.07783E-015, 124.509, 1.13221E-015, 168.69
2050, 41.00000, 0.113456, 26.1088, 0.244472, -108.799, 0.211635, 15.0527, 1.33689E-015, -85.2364, 0, 0, 2.70129E-015, 80.5377
2150, 43.00000, 0.242551, 27.701, 0.134806, -113.624, 0.27694, 178.697, 3.20237E-015, 146.31, 6.28037E-016, -135, 1.25607E-015, -135
2250, 45.00000, 0.142421, -152.788, 0.22144, -117.935, 0.123762, -55.6085, 1.02358E-015, -77.4712, 9.93014E-016, -153.435, 3.14018E-015, -81.8699
2350, 47.00000, 0.185007, -156.936, 0.430567, 12.1911, 0.352308, 133.974, 2.22045E-015, -143.13, 2.51215E-015, -45, 1.98603E-015, -153.435
2450, 49.00000, 0.334342, 156.048, 0.21383, 28.9139, 0.346805, -57.0109, 4.44089E-016, 90, 1.25607E-015, 135, 1.60119E-015, -146.31
